Actual,Predicted
49.1,70.9305075349587
64.4,79.59377427056783
117.0,79.18896707328916
36.5,78.69685768989243
67.8,62.27761457051554
65.1,73.75089777125777
51.7,77.43520675825492
56.4,78.36868553368055
127.3,128.09919461199837
74.4,91.25138412142556
142.2,123.23816977322215
79.1,61.46902769476942
102.0,93.45161601986905
40.0,79.33535196101452
181.5,124.68470201643692
52.7,105.00682254048087
101.2,78.66206423762415
30.2,56.920681026682146
95.6,98.6884802985135
58.2,62.896962431740604
91.6,113.70977931794839
83.3,81.47386489944296
141.1,123.53541232841712
118.9,120.74506003609788
60.5,72.89649391124104
163.5,141.16610391012847
146.9,128.41844174755943
129.3,122.29802279458377
95.6,85.94332479729769
53.6,98.709054400643
151.9,136.05814974115162
67.1,76.08896526685157
72.9,70.17529789152984
75.0,74.42187454309041
38.7,80.09754175299221
88.8,83.98836652725738
165.9,124.49315373510028
103.6,119.15039063770385
55.3,105.64531681160297
84.9,63.85348915457569
28.7,14.76978556889975
80.3,79.1703892887136
85.3,97.05065860501239
148.5,81.7429441577776
72.0,42.31419956110622
41.1,66.5808041491791
79.4,76.06609634542603
113.8,107.72188231051894
108.5,106.89038064029107
104.0,116.26375640243681
113.3,73.60041884608944
123.8,109.1102362225715
102.6,90.1417651841326
94.5,114.10528392736384
18.2,11.817420741972086
51.6,73.84732583046888
60.8,106.28381108272507
82.0,80.5584251647063
77.6,115.21472666470807
45.6,57.828592388182244
102.2,106.37640099313205
76.6,75.08892218822189
49.9,76.79671248713282
105.9,118.57474382521859
110.9,117.56822396836296
104.9,64.36428457147338
76.4,90.01080577089249
28.8,67.32765633055007
49.2,103.72983399823664
116.0,93.50645440111322
51.9,59.40439035046606
70.5,70.21239789990102
131.5,110.52661375542574
111.6,93.89856200965453
132.6,97.68672315125468
137.2,119.41084234596462
49.5,114.27149250667904
115.4,93.85477538766636
67.2,73.48448461944713
36.5,59.47465811117057
66.5,85.55776172481447
117.0,127.46070034087629
48.0,68.89830934928563
72.2,102.65398652636377
98.9,124.44911835983065
95.5,122.35274617189943
115.3,119.8517323674628
100.3,104.46091817976574
99.9,88.56705417685573
150.8,127.40597696356063
104.0,111.11041682137724
19.7,53.00769155087946
59.2,69.57390362877891
35.4,5.984820656062048
138.4,119.85327346183895
133.8,111.55942470270986
116.7,114.10682502174
81.1,82.5007103489117
81.6,104.1323652511168
13.1,55.96373301684847
109.3,121.06587345107017
104.5,114.37575261275242
72.0,78.00444808021788
45.1,94.35356100177637
166.8,130.7702116439395
105.4,71.23398873369639
52.1,51.72209800325567
50.9,97.5460323573869
72.9,91.94270443603553
89.2,85.55533199993465
72.3,96.49288989965484
149.1,120.17252059740001
101.3,108.94352818653593
68.5,61.29951207008726
85.0,94.41081329150398
61.8,10.389486005000897
18.1,57.55996869465374
56.6,83.3683632330665
34.5,54.28468009312367
104.4,69.7703983411605
110.9,90.46101231969365
66.9,78.92525155701114
102.2,72.96192457496734
72.9,62.40531342473996
44.9,43.74213429807741
39.4,67.73803617934817
97.8,106.23701200252202
84.0,75.37961594977357
34.8,48.69483873174204
169.3,133.19569832297896
112.1,116.58300353799787
60.0,77.24092034845036
75.8,75.78884001757467
160.1,111.75097298404648
49.1,76.72715010400117
139.6,98.00597028681574
77.9,93.93590695831415
108.9,87.22031333954192
59.1,78.95527999944572
86.8,70.85089217102313
156.5,71.42553701503303
81.7,103.29248079748587
67.0,102.01549225524167
77.0,96.65959793569041
108.2,82.15466084251157
