Actual,Predicted
49.1,53.53600367892974
64.4,64.8191035714286
117.0,115.99033333333333
36.5,39.242
67.8,72.65580314048698
65.1,67.71434739050491
51.7,53.9516
56.4,55.45604835164836
127.3,133.26435555555557
74.4,77.11476190476192
142.2,135.44333333333333
79.1,78.52369999999998
102.0,102.7475
40.0,42.566
181.5,179.4497777777777
52.7,52.94468571428572
101.2,104.56999999999992
30.2,31.773500000000023
95.6,95.78156871657757
58.2,57.17617215562213
91.6,96.15933333333332
83.3,83.15805714285717
141.1,146.3400000000001
118.9,118.31633333333328
60.5,64.7332476190476
163.5,165.4
146.9,145.5669555555555
129.3,128.14596666666674
95.6,94.91621428571429
53.6,55.14749999999997
151.9,150.13149999999987
67.1,68.7223095238095
72.9,73.04500000000003
75.0,75.54666122111877
38.7,41.211900000000014
88.8,91.26000000000003
165.9,165.8397777777777
103.6,104.96344848484853
55.3,57.26899047619051
84.9,83.89201470929726
28.7,32.448952380952406
80.3,80.16750000000003
85.3,85.92250022960134
148.5,149.7
72.0,71.0902
41.1,44.59259999999998
79.4,81.20333333333336
113.8,111.26150000000005
108.5,100.2
104.0,108.38606666666668
113.3,114.24810909090915
123.8,126.09614848484851
102.6,104.9653232731037
94.5,96.1675
18.2,29.39212820512823
51.6,52.47685744255742
60.8,62.093293506493545
82.0,80.92233463203465
77.6,78.3378260869565
45.6,46.71536666666663
102.2,103.20949999999993
76.6,77.28005714285715
49.9,52.98674285714289
105.9,109.55999999999996
110.9,109.74158181818179
104.9,97.23390800229183
76.4,78.58647575757581
28.8,32.56149999999998
49.2,50.04849523809523
116.0,115.4324089133089
51.9,53.580460805860824
70.5,73.23140512820515
131.5,135.47226666666663
111.6,111.25600000000003
132.6,132.11319047619057
137.2,138.2000952380952
49.5,55.08946025641024
115.4,115.03666666666662
67.2,68.7585848144609
36.5,35.96000000000001
66.5,65.31034676434678
117.0,120.71500000000002
48.0,49.39571428571429
72.2,79.22551727412366
98.9,98.02699999999999
95.5,98.8831818181818
115.3,118.87200000000009
100.3,96.05416666666672
99.9,102.03733333333338
150.8,149.74183333333343
104.0,104.61142857142858
19.7,22.634000000000015
59.2,62.63428846153843
35.4,36.939333333333344
138.4,141.72799999999998
133.8,142.86400000000012
116.7,117.36816666666662
81.1,73.64254953017992
81.6,84.52557142857138
13.1,18.744000000000014
109.3,110.21840000000003
104.5,103.85991515151518
72.0,73.54512987012987
45.1,48.708013852813835
166.8,156.47400000000005
105.4,106.08814578754577
52.1,55.28811428571426
50.9,55.3791536377601
72.9,68.32471978021981
89.2,88.56349999999996
72.3,71.44862857142859
149.1,150.88400000000007
101.3,112.20039047619053
68.5,68.92337762138516
85.0,109.45800000000001
61.8,61.0882
18.1,20.038000000000014
56.6,56.30239999999998
34.5,37.6
104.4,94.89521428571429
110.9,111.37172142857138
66.9,74.20200000000003
102.2,102.34593986013982
72.9,76.00951742620127
44.9,49.577663064713086
39.4,42.8369888888889
97.8,98.37516666666671
84.0,83.62847683623568
34.8,39.41199999999997
169.3,164.47600000000006
112.1,115.72073333333334
60.0,61.21176666666667
75.8,77.37933809523815
160.1,164.4720000000001
49.1,51.413333333333306
139.6,135.94179047619056
77.9,90.0685142857143
108.9,106.53421428571426
59.1,60.417103571428555
86.8,89.26284102564105
156.5,144.47153333333335
81.7,86.77891121351762
67.0,70.14355969836613
77.0,77.06149999999998
108.2,106.95362857142851
94.2,96.02944999999993
51.8,58.51628846153847
62.2,67.64919999999998
79.9,80.98343333333338
33.2,34.041500000000006
109.7,102.73871428571421
26.2,26.890000000000008
58.4,59.453793284493315
113.3,112.5776507936508
153.8,149.71940000000004
105.7,107.54967142857134
97.5,98.07416666666666
90.6,90.09572261904763
96.7,97.64457142857138
134.5,126.55519999999999
91.0,90.52222961401345
125.0,122.5101841269841
116.5,118.28399999999998
230.0,200.17399999999998
23.9,33.56900000000002
57.1,57.911126617826625
199.1,189.58840000000012
141.2,147.80493333333328
41.0,43.30606666666666
135.5,135.7607619047619
127.2,130.09099999999998
90.7,92.72716666666665
102.5,104.4165142857143
75.0,76.03919047619048
62.2,62.782777885278946
75.5,74.2593818181818
79.6,80.42123809523804
91.6,90.34492142857138
35.6,35.48799999999997
112.2,112.47628181818175
85.8,88.16542619047623
79.8,80.39642142857147
71.1,69.11687154135407
106.8,106.95351656314705
78.5,74.54736507936508
130.4,130.06933333333328
81.4,84.3838650793651
