Actual,Predicted
43.634,43.6163739072083
161.1,162.35873554305874
68.71111111,66.88374573585747
35.4,31.94589572935005
73.5,93.6309711054604
165.5,165.8697337898402
89.8,89.57605721377757
140.8,139.75038344311145
150.0,153.39060420233815
79.9,78.15674662369442
51.7,50.87256815472674
79.7,80.93674574725162
189.3,189.9512412505882
72.2,71.3700539907258
49.5,49.97321220707639
49.1,48.526053109233885
112.5,112.31823998314805
45.1,45.067230501963174
110.9,110.64877540094197
117.9,119.18226367177401
66.9,67.13380228836367
166.8,168.19963590744067
92.4,92.65975896486448
41.1,41.24259054487308
103.8,102.12580125550251
79.8,79.78398389536045
61.7,61.802287817086416
45.0,45.693608071651106
102.0,100.01069460969033
51.55555556,51.48557833746781
96.6,94.59192703313067
61.2,61.547613040890596
128.6,127.99989693167564
108.5,95.4178724450862
102.6222222,102.65974067487103
23.9,26.19311052134961
81.7,81.79712945402962
105.4,106.64301538872333
117.1,116.64165220278387
136.8888889,133.82667776297237
83.4,82.02025563416665
84.5,83.87716541485973
48.3,49.99014464927005
100.2,101.10893275889123
52.7,53.28430967349636
58.2,58.20924480019096
49.14,48.7121900185812
120.9,121.75995532478639
14.7,16.41369547273511
131.8,131.63459953919835
34.8,33.80229852271551
74.2,73.76154126871255
63.3,63.11835610139873
102.5,103.45741160405574
108.3,107.86228020488579
73.8,80.21889751464657
117.6,120.98421800219404
84.8,85.02670184423557
52.9,56.41738553906335
71.0,71.22291513927462
80.44444444,79.97019337664035
59.1,62.047006419251886
71.9,72.34042461399657
56.6,56.189451092045715
36.5,37.05070037218761
89.3,88.6590161647961
110.0,109.60746106991917
102.2222222,104.7317598194819
75.2,76.33305014469742
122.4,122.25080062531583
93.3,101.7734237922609
28.8,30.259378850735835
268.0,240.01745135896473
40.0,37.68239332984132
67.2,67.6240307945507
114.1,114.74079454593114
78.4,77.83726445726117
31.4,31.99162771079573
127.0,128.32504878910095
106.7,107.17656616474501
84.3,85.6576897438663
184.3,184.9680966594932
100.3,98.70686723932336
84.0,83.58267287191474
75.0,77.27403584606992
108.9,108.65943297455377
77.845,78.16857025884833
106.5,106.67196262912302
152.7,152.4140023487863
128.8444444,127.1606561585051
137.2,136.53178646505728
38.5,36.45680484292669
105.1,106.30709594104796
62.2,63.43852587847425
116.9333333,117.05537019102458
102.9,101.87880472434584
72.9,73.22501759802367
56.4,56.45995997564038
24.5,25.185953299916587
90.0,90.34054665727716
85.8,85.8092092773412
41.0,41.65812082894758
102.0,102.7903759184161
104.9,103.28351999971838
94.6,93.83488487631969
132.0,130.28289597741284
99.4,100.3941099231615
111.55,111.99579916802622
67.186,67.16370733505988
75.0,75.54763974916773
45.5,45.263857842119556
153.3,152.08031326228956
21.4,20.560472629102094
66.5,66.42053485766682
138.6,138.06927089609582
60.0,58.75065063035632
86.26666667,87.55540857957422
199.1,181.8210423518286
70.5,69.60048896643627
106.8,106.63893228162755
136.8,138.72712923772676
79.11111111,79.33348068100644
63.4,64.75517161612466
33.2,33.53401377539362
92.44444444,92.74606504892154
99.8,98.97183727881908
99.3,96.70396703442081
91.6,92.244862830224
59.2,59.25227745090911
86.2,87.04958773000482
43.7,42.61749079490832
177.7,173.26683730030402
43.4,44.94756858951762
60.8,61.25632769586919
73.33333333,75.35893767608715
107.6,107.19599053305531
184.1,183.22149612054716
116.1,116.52842934481706
97.82222222,97.88972696627314
230.0,225.07699782961544
158.0444444,154.0188903672546
148.1333333,149.6678204124847
153.0,150.28824819138802
69.0,70.40337291320624
139.2,139.60639595346447
90.2,91.70741623328783
41.5,42.34125948171748
86.8,86.8817327505601
80.3,79.95298758647996
104.4,103.80490347437431
155.4,156.6754992628519
60.5,59.595239306928086
85.3,93.6309711054604
93.95555556,94.31768318399719
134.5,134.30780917326877
30.6,36.36826160518289
101.1,100.33512692229897
80.1,79.79640678587137
131.5,133.4782825547894
112.6,93.6309711054604
57.0,56.516221746810686
62.4,62.759876923833986
60.7,60.319904167139725
85.6,83.78880427400797
193.0,191.61933985378587
144.4,144.56392818041374
45.8,45.731432461093206
102.2,102.90173927367834
77.9,77.87835609562912
127.9,126.84098079051915
125.7,127.88061704145608
85.9,95.4178724450862
39.446,41.56943436415943
78.7,79.12975905757379
112.1,114.17206294797275
55.4,54.635440820621966
95.5,96.28147505714153
85.5,88.3035765515589
99.4,98.96591976069088
115.2444444,114.67800234068162
105.7,108.215030411862
123.6,123.42057725228992
41.6,42.51050856480585
58.4,58.0742117149875
118.7,118.33069485993504
59.5,59.69666074866017
51.3,51.71743807189582
108.7,106.73936803288329
61.0,61.43006763303698
225.3,222.664549518666
103.0,102.70746946730347
104.4,105.71009799283794
189.4,187.70602575298435
104.0,104.38651728065112
84.2,84.10099190989983
138.5,135.91439799316976
46.6,47.14954930326747
67.2,68.45747944883914
72.3,72.09542418969858
117.2,116.81280942191385
150.8,149.31472148195934
108.3,108.35107289255964
112.4,111.68288316770918
118.8,117.61164422793401
76.4,77.85604344800647
112.9,112.80397641853922
81.0,80.83459549693217
108.8,106.84522022254006
110.0,110.48996874021617
49.2,49.77665418739655
67.1,67.34003682426564
90.0,90.602587197082
191.4,193.60097713894962
71.6,71.72824465200134
102.5,99.97224379321877
42.4,41.709580321322264
57.1,56.978217268752275
105.9,103.19897395383717
117.1,116.21968540634992
53.6,51.50489825396348
96.6,96.76408285143302
92.4,93.16658467923097
65.2,67.08041300382843
155.1,155.4866897338549
45.6,45.31139725482925
121.7,122.52209887098356
75.5,74.99495174143934
90.9,89.85829252799225
50.4,50.45770422091355
105.6,105.52996243938352
133.8,134.47005751910254
129.3,127.78218103333967
165.9,166.9058808086447
81.6,82.44345495672125
85.3,85.13102016077234
117.1,119.20716168034753
103.4,103.94409019266847
68.4,68.67844924347673
67.0,67.69973458806955
116.7,116.99141501977726
42.2,42.30153801466826
123.8,123.81740156842736
84.0,84.18218447009826
44.88888889,44.977806246937135
204.7,203.197678300367
189.4,188.7278450413478
122.0,122.33544020293843
51.9,50.58707912842541
98.5,98.32262846221711
94.6,94.62517265006522
45.7,46.038668730192164
23.3,25.630577142726036
84.9,85.14002904581568
43.4,44.586128335647096
132.6222222,133.65601689337214
82.0,82.17890879738434
39.1,39.691033894502
62.22222222,62.117043521774356
159.6,162.5795515694312
84.3,83.6200227364158
51.8,54.54919129704581
103.0,102.21307731887721
71.3,70.9506090802201
156.54,152.75051061173608
147.4,144.98889205419275
64.8,64.16494380723293
108.5,108.18479689759107
101.2,101.31509875715966
44.8,44.65927136194728
49.2,48.831702920223165
194.4,194.66084361766613
132.9,131.24684992565855
90.1,89.37237013226432
26.7,27.820695438155035
76.3,75.33092578582104
172.4,172.36715796410232
110.1333333,111.6363846141984
91.0,92.26635538762756
17.4,19.210265021933097
67.8,69.64312019132073
66.9,67.74178898634048
30.4,31.94589572935005
93.0,92.38607521527013
89.33333333,90.1080424034745
70.8,70.81197164734479
67.6,67.8364871506905
127.2,127.81813865798996
75.0,75.22557153208876
85.77777778,86.02962336051357
27.2,26.004212556560326
113.3333333,112.78641165467148
108.1,108.50064349542173
58.22222222,57.79521222021138
56.0,55.66210595800078
104.0,103.98815727293525
148.5,149.27560550334832
72.0,71.75328435179279
100.0,99.47855002321594
163.5,166.17180654687132
88.26666667,87.43708329756547
144.7,145.75008746138016
86.9,86.53943888556509
90.0,90.12880758702673
65.0,65.11569569062696
115.44,118.12166739444585
150.3,152.52983142041816
106.5333333,105.9763581138484
99.4,98.74333249717249
149.2,148.09985625053784
77.02222222,75.10501290989352
209.1,208.44738734357966
72.4,73.06429878626773
72.2,73.00537638949345
98.2,98.11679339821923
95.6,96.92063286500444
67.5,67.60704116313555
64.44444444,66.03268982026921
97.2,98.40275204209294
139.6,140.15560426708106
92.4,93.62601808400987
94.2,94.56421124255891
89.5,89.79371589302252
159.9,161.72587940310927
82.4,82.53414267288103
90.4,90.49687039023789
85.0,87.18582163130505
153.4,150.66291220783216
61.77777778,62.1283270584086
66.5,65.29983855826308
113.3,112.89541534255244
109.9,108.9291454989279
77.7,76.86608980027994
86.8,86.78603002314995
69.1,68.86111388627567
86.4,86.6113657215605
134.3,136.3990429805936
39.7,36.36826160518289
116.5,118.22497273955618
56.0,56.126216244043455
74.4,73.56045911739312
83.0,82.90717384509028
130.4,129.27162705399684
113.8666667,114.87303549814943
92.4,95.85378153802914
69.7,68.58417266703395
31.55555556,27.892316390011576
79.7,80.64314718929757
101.9,102.5989587732984
50.7,50.648063581440105
118.9,117.1464844270703
111.6,111.3768265267163
122.1,121.53096466898188
91.0,92.17889710685446
90.1,91.0689101856225
134.1333333,136.44784644261037
