Actual,Predicted
148.5,145.77573
72.0,68.74792
100.0,100.56868
163.5,172.80533
88.26666667,88.38433
144.7,148.51971
86.9,88.9451
90.0,92.24501
65.0,62.5877
115.44,120.08068
150.3,152.60774
106.5333333,107.65526
99.4,99.051544
149.2,146.53511
77.02222222,73.55908
209.1,202.19482
72.4,73.672585
72.2,69.580086
98.2,100.4404
95.6,97.30006
67.5,67.34929
64.44444444,65.27512
97.2,97.522285
139.6,142.5017
92.4,91.1144
94.2,89.88228
89.5,90.38104
159.9,160.58542
82.4,82.56043
90.4,91.13252
85.0,95.78169
153.4,146.32515
61.77777778,60.790127
66.5,64.540474
113.3,110.88762
109.9,108.38848
77.7,78.07641
86.8,83.96333
69.1,67.28268
86.4,86.111984
134.3,123.59196
39.7,35.871212
116.5,119.87372
56.0,57.567528
74.4,72.834015
83.0,82.0756
130.4,129.31111
113.8666667,113.88387
92.4,97.856
69.7,68.08937
31.55555556,29.071064
79.7,81.367874
101.9,101.86801
50.7,48.186253
118.9,118.18129
111.6,110.479164
122.1,121.09578
91.0,89.9199
90.1,89.053
134.1333333,133.3532
103.6,103.44007
135.5,139.15126
130.1,129.73822
160.1,162.17744
118.0,114.60507
30.2,28.439276
76.1,74.48413
60.4,58.969444
93.1,92.49831
60.3,62.672043
65.7,64.68197
80.8,77.948555
26.9,26.451044
98.0,96.604744
59.11111111,60.04114
65.77777778,64.2649
210.0,226.92549
88.8,86.160545
178.5,176.25444
127.3,127.21835
83.1,80.02989
66.1,64.82894
68.8,69.39028
78.5,72.713005
57.0,55.906322
156.8,159.46533
116.0,116.013245
76.0,73.08898
106.5333333,106.72178
46.9,49.09654
48.7,47.091866
36.5,34.351868
123.7777778,123.191475
21.6,23.656536
112.1777778,112.61788
104.9,105.06314
110.2,111.92977
56.8,56.72751
73.1,78.51977
160.1,166.5604
45.33333333,44.852596
141.4,139.30307
117.3,124.34509
117.0,117.77148
69.751,70.028015
110.4,111.55133
72.9,74.21562
70.3,66.6187
89.15555556,89.33936
124.8,123.603714
59.8,58.58103
73.751,74.79567
141.1,145.1286
217.5,203.55444
81.4,80.70335
61.1,59.43589
109.66,100.820274
75.8,75.69009
86.9,88.13686
83.3,84.00616
133.7,128.67491
44.5,44.741146
19.7,18.50448
43.7,43.008747
128.2,127.92108
99.9,103.38256
113.7,115.57071
124.5,124.956345
24.7,25.739676
50.66666667,48.41994
98.9,98.44066
73.9,72.643936
96.7,95.07312
77.6,76.06951
64.2,64.53326
113.8,111.08846
136.6,140.27954
137.0,140.19221
67.9,61.793274
86.7,84.132965
77.9,87.11164
38.7,33.771927
96.6,95.4792
181.5,182.99927
149.9,145.47432
68.5,68.941444
97.8,97.60822
96.3,96.03797
17.0,14.755961
28.7,26.311754
81.77777778,84.56426
77.2,77.03318
93.5,90.47754
40.88888889,41.10706
71.11111111,69.52503
94.0,87.65958
112.9,118.21453
155.0,160.77145
55.3,55.385605
89.9,92.06603
139.9,139.73616
50.9,51.245865
67.9,67.65461
83.2,82.9203
84.0,84.40452
167.7,170.47942
59.4,64.27005
146.9,139.87267
74.0,76.83837
94.5,95.73135
117.0,117.31044
76.2,73.82937
79.6,78.97225
153.8,151.94058
79.4,74.94825
134.0,135.2168
88.9,85.46732
93.9,97.14144
134.2,135.7461
103.6444444,104.24084
91.3,93.01207
38.9,36.827618
127.5,126.8526
84.7,82.26264
141.2,143.36237
