Actual,Predicted
86.26667,85.18375
199.1,189.7473
70.5,68.98584
106.8,104.226746
136.8,136.84695
79.111115,79.36138
63.4,63.616207
33.2,31.625893
92.44444,89.427025
99.8,101.83795
99.3,98.82012
91.6,89.416534
59.2,53.293198
86.2,86.18003
43.7,42.82911
177.7,161.21404
43.4,44.164825
60.8,69.2763
73.333336,68.66898
107.6,106.24117
184.1,186.22379
116.1,126.23092
97.82222,97.516624
230.0,170.74742
158.04445,150.7249
148.13333,148.9732
153.0,140.29707
69.0,68.1847
139.2,150.87202
90.2,88.16894
41.5,44.728745
86.8,85.72244
80.3,82.49405
104.4,104.356186
155.4,153.75056
60.5,62.78222
85.3,85.891716
93.95556,93.60403
134.5,113.37218
30.6,31.36636
101.1,98.68382
80.1,81.134445
131.5,145.00615
112.6,112.85623
57.0,59.545258
62.4,61.911804
60.7,59.188084
85.6,84.521034
193.0,165.0663
144.4,146.7354
45.8,47.563194
102.2,107.040665
77.9,81.13035
127.9,129.52109
125.7,123.746574
85.9,80.51618
39.446,38.787323
78.7,76.91598
112.1,112.017845
55.4,54.80557
95.5,95.83225
85.5,85.743546
99.4,100.85764
115.244446,113.97109
105.7,107.796486
123.6,125.974556
41.6,42.95948
58.4,57.58809
118.7,118.72648
59.5,60.45936
51.3,48.39623
108.7,104.062454
61.0,60.03689
225.3,187.94044
103.0,105.22109
104.4,87.271324
189.4,152.9099
104.0,103.49466
84.2,83.958046
138.5,125.58707
46.6,45.747993
67.2,66.798645
72.3,73.19004
117.2,114.777824
150.8,159.82889
108.3,109.677055
112.4,120.16707
118.8,114.132286
76.4,77.999
112.9,113.166725
81.0,86.000885
108.8,107.89918
110.0,125.520676
49.2,50.672935
67.1,68.20344
90.0,91.59618
191.4,176.87898
71.6,76.55999
102.5,106.08903
42.4,40.48094
57.1,54.32274
105.9,106.10549
117.1,121.06057
53.6,56.354805
96.6,97.73855
92.4,92.889755
65.2,65.60873
155.1,167.10658
45.6,45.341343
121.7,120.77786
75.5,75.39765
90.9,89.062325
50.4,47.596252
105.6,104.08799
133.8,147.72011
129.3,126.76063
165.9,171.48997
81.6,81.47765
85.3,89.06171
117.1,103.09041
103.4,102.71859
68.4,68.06471
67.0,72.91439
116.7,113.43814
42.2,42.318398
123.8,139.3465
84.0,84.89478
44.88889,45.51422
204.7,176.08382
189.4,161.92323
122.0,122.45055
51.9,51.444668
98.5,114.43188
94.6,87.55555
45.7,48.66194
23.3,23.223671
84.9,85.86488
43.4,42.900547
132.62222,138.24963
82.0,81.02617
39.1,38.759212
62.22222,61.523514
159.6,161.03307
84.3,86.52817
51.8,44.78744
103.0,104.186226
71.3,70.098045
156.54,129.11153
147.4,148.07283
64.8,62.872147
108.5,104.558556
101.2,97.370865
44.8,46.795403
49.2,44.814716
194.4,184.48987
132.9,124.268166
90.1,88.61336
26.7,27.490555
76.3,82.954094
172.4,179.85231
110.13333,111.81048
91.0,90.133224
17.4,16.832367
67.8,62.64778
66.9,67.27952
30.4,30.77148
93.0,101.84736
89.333336,87.81495
70.8,67.028
67.6,68.23746
127.2,116.037735
75.0,76.02747
85.77778,85.90113
27.2,27.190365
113.333336,118.91219
108.1,106.94203
58.22222,55.85845
56.0,60.110912
104.0,106.51543
148.5,154.66249
72.0,70.64675
100.0,100.84094
163.5,193.03236
88.26667,87.2705
144.7,145.84589
86.9,87.75048
90.0,91.56475
65.0,75.323586
115.44,106.932556
150.3,145.6701
106.53333,104.22373
99.4,100.98615
149.2,145.3929
77.022224,74.98728
209.1,189.13588
72.4,74.41226
72.2,73.09132
98.2,95.019615
95.6,95.724236
67.5,66.91557
64.44444,65.42236
97.2,95.60581
139.6,145.49702
92.4,93.40447
94.2,95.7037
89.5,90.71336
159.9,152.20561
82.4,79.302635
90.4,89.68659
85.0,85.04812
153.4,127.11703
61.77778,61.920197
66.5,66.17539
113.3,109.26569
109.9,112.21778
77.7,78.0072
86.8,96.685234
69.1,64.69177
86.4,88.07537
134.3,135.89476
39.7,38.963036
116.5,117.25843
56.0,55.235977
74.4,72.36068
83.0,85.37447
130.4,136.00484
113.86667,113.49414
92.4,81.346825
69.7,79.66592
