Actual,Predicted
73.8,74.20244
127.5,131.56067
72.9,80.26176
100.3,99.706375
55.4,54.7707
66.5,66.96914
144.7,149.87035
65.0,66.50154
65.8,67.245384
43.8,44.037125
122.1,123.147736
40.0,39.78289
76.0,75.86962
58.1,58.412476
17.0,18.462265
127.9,128.9129
115.4,113.670395
73.0,73.18429
72.2,71.10144
36.5,37.500854
117.1,116.49461
131.5,141.6797
90.0,90.45079
39.1,39.300827
88.8,88.84531
163.5,162.59297
74.2,76.483376
108.3,107.971634
75.0,75.486916
96.6,97.81653
24.7,25.09067
97.2,97.867096
15.3,15.387545
196.8,196.53032
64.4,65.88965
81.4,79.920105
70.3,71.54715
148.5,148.9587
111.6,112.58442
52.9,54.34774
124.5,125.090996
41.8,41.684586
62.1,60.19181
95.6,97.140594
84.7,84.712204
48.7,50.680252
117.3,123.22391
44.1,39.06446
62.2,62.58251
104.4,107.9337
93.9,98.7464
112.3,113.66925
150.3,152.87941
98.1,104.620186
68.7,69.66841
75.0,76.01445
102.0,101.78846
13.1,13.57065
103.8,105.82927
82.0,83.42279
17.5,17.969868
46.9,46.900574
77.8,80.059845
102.2,102.38543
94.2,96.4662
91.0,95.04659
134.1,135.08247
128.2,141.19783
109.7,98.83202
30.4,32.121727
20.5,19.927599
80.8,81.87608
140.8,141.96788
86.8,87.26423
103.0,103.90742
84.6,90.455734
56.0,55.672905
51.9,51.81452
48.3,49.813087
112.5,111.69549
37.7,37.54696
161.1,162.13332
160.1,166.50969
52.7,52.51854
63.4,66.58736
93.3,95.81015
26.9,27.321857
217.5,227.65031
108.2,109.835884
77.7,78.86875
90.1,90.29265
230.0,201.36668
58.4,58.44876
102.6,103.79979
61.2,63.091652
