Actual,Predicted
77.9,79.21078
50.4,50.76925
102.0,100.87215
72.7,76.962746
78.2,79.40154
84.3,85.43042
121.7,121.96127
21.6,21.793907
38.9,37.707623
16.4,16.58172
117.1,104.993164
102.5,104.72958
117.1,121.75165
130.2,130.1366
127.5,121.304596
132.9,102.2245
37.4,36.70164
51.9,53.161423
80.4,87.44046
67.0,95.767685
90.1,93.76424
73.3,70.7621
62.4,63.58574
112.3,112.5704
154.5,135.07973
110.1,112.33074
114.5,76.96121
60.3,60.433186
153.4,118.50318
86.2,88.39752
69.1,81.10588
23.3,26.32272
94.2,92.73112
134.1,126.96156
42.3,45.18333
65.2,64.84837
89.8,91.83179
96.6,97.44649
41.4,42.109283
28.2,68.29167
83.0,79.23349
174.3,173.04681
68.4,71.1113
160.1,158.25957
87.8,88.14805
22.1,24.596203
76.1,84.41596
79.7,80.23981
117.3,117.05872
73.8,74.26406
