SSA,RMIC,Partial Dependence
543.0,15.64669387755102,78.67032102509414
599.1020408163265,15.64669387755102,78.03264996792944
655.204081632653,15.64669387755102,78.26428289762823
711.3061224489795,15.64669387755102,76.55308444365006
767.4081632653061,15.64669387755102,69.28368056056468
823.5102040816327,15.64669387755102,74.52458411771516
879.6122448979592,15.64669387755102,85.94457900416663
935.7142857142858,15.64669387755102,86.69084566570875
991.8163265306123,15.64669387755102,86.83172354385584
1047.9183673469388,15.64669387755102,96.71992226804831
1104.0204081632653,15.64669387755102,96.17981537799479
1160.1224489795918,15.64669387755102,95.55004815763267
1216.2244897959183,15.64669387755102,82.24806106265704
1272.3265306122448,15.64669387755102,82.2198553153904
1328.4285714285716,15.64669387755102,85.38382523541493
1384.5306122448978,15.64669387755102,85.45485310247182
1440.6326530612246,15.64669387755102,85.03186764466399
1496.7346938775509,15.64669387755102,84.90281680835491
1552.8367346938776,15.64669387755102,86.04304478316443
1608.938775510204,15.64669387755102,86.04304478316443
1665.0408163265306,15.64669387755102,88.32555112762724
1721.142857142857,15.64669387755102,93.34723942803785
1777.2448979591836,15.64669387755102,94.6736016380324
1833.3469387755101,15.64669387755102,96.13501867977459
1889.4489795918366,15.64669387755102,93.37305730625073
1945.5510204081631,15.64669387755102,93.32485271436313
2001.6530612244896,15.64669387755102,93.32485271436313
2057.7551020408164,15.64669387755102,93.32485271436313
2113.857142857143,15.64669387755102,93.32485271436313
2169.9591836734694,15.64669387755102,93.32485271436313
2226.0612244897957,15.64669387755102,92.67614421915984
2282.1632653061224,15.64669387755102,92.24924457761529
2338.265306122449,15.64669387755102,90.51298992105504
2394.3673469387754,15.64669387755102,94.57927502824853
2450.4693877551017,15.64669387755102,94.5802904326607
2506.5714285714284,15.64669387755102,93.91247253610224
2562.673469387755,15.64669387755102,93.91247253610224
2618.7755102040815,15.64669387755102,93.07574442269744
2674.877551020408,15.64669387755102,93.07574442269744
2730.9795918367345,15.64669387755102,93.86510759561763
2787.081632653061,15.64669387755102,93.86510759561763
2843.1836734693875,15.64669387755102,93.86510759561763
2899.285714285714,15.64669387755102,94.08848762088597
2955.387755102041,15.64669387755102,94.08848762088597
3011.4897959183672,15.64669387755102,94.08848762088597
3067.591836734694,15.64669387755102,94.54198285067089
3123.6938775510203,15.64669387755102,94.54198285067089
3179.795918367347,15.64669387755102,92.81073211039238
3235.8979591836733,15.64669387755102,95.13076689184808
3292.0,15.64669387755102,95.9844452970815
543.0,17.258367346938776,82.87696261606615
599.1020408163265,17.258367346938776,82.23929155890143
655.204081632653,17.258367346938776,82.47092448860022
711.3061224489795,17.258367346938776,80.75972603462206
767.4081632653061,17.258367346938776,73.49032215153666
823.5102040816327,17.258367346938776,78.73122570868715
879.6122448979592,17.258367346938776,90.15122059513861
935.7142857142858,17.258367346938776,90.89748725668073
991.8163265306123,17.258367346938776,91.03836513482783
1047.9183673469388,17.258367346938776,100.9265638590203
1104.0204081632653,17.258367346938776,100.3864569689668
1160.1224489795918,17.258367346938776,99.75668974860469
1216.2244897959183,17.258367346938776,86.45470265362903
1272.3265306122448,17.258367346938776,86.42649690636239
1328.4285714285716,17.258367346938776,89.59046682638693
1384.5306122448978,17.258367346938776,89.66149469344383
1440.6326530612246,17.258367346938776,89.23850923563599
1496.7346938775509,17.258367346938776,89.10945839932693
1552.8367346938776,17.258367346938776,90.24968637413645
1608.938775510204,17.258367346938776,90.24968637413645
1665.0408163265306,17.258367346938776,92.53219271859925
1721.142857142857,17.258367346938776,97.55388101900984
1777.2448979591836,17.258367346938776,98.88024322900438
1833.3469387755101,17.258367346938776,100.3416602707466
1889.4489795918366,17.258367346938776,97.57969889722274
1945.5510204081631,17.258367346938776,97.53149430533516
2001.6530612244896,17.258367346938776,97.53149430533516
2057.7551020408164,17.258367346938776,97.53149430533516
2113.857142857143,17.258367346938776,97.53149430533516
2169.9591836734694,17.258367346938776,97.53149430533516
2226.0612244897957,17.258367346938776,96.88278581013184
2282.1632653061224,17.258367346938776,96.4558861685873
2338.265306122449,17.258367346938776,94.71963151202704
2394.3673469387754,17.258367346938776,98.78538053851386
2450.4693877551017,17.258367346938776,98.78639594292605
2506.5714285714284,17.258367346938776,98.1185780463676
2562.673469387755,17.258367346938776,98.1185780463676
2618.7755102040815,17.258367346938776,97.2818499329628
2674.877551020408,17.258367346938776,97.2818499329628
2730.9795918367345,17.258367346938776,98.07121310588299
2787.081632653061,17.258367346938776,98.07121310588299
2843.1836734693875,17.258367346938776,98.07121310588299
2899.285714285714,17.258367346938776,98.29459313115132
2955.387755102041,17.258367346938776,98.29459313115132
3011.4897959183672,17.258367346938776,98.29459313115132
3067.591836734694,17.258367346938776,98.74808836093624
3123.6938775510203,17.258367346938776,98.74808836093624
3179.795918367347,17.258367346938776,97.01683762065771
3235.8979591836733,17.258367346938776,99.44211236918714
3292.0,17.258367346938776,100.29579077442055
543.0,18.87004081632653,82.80012111469973
599.1020408163265,18.87004081632653,82.16245005753501
655.204081632653,18.87004081632653,82.39408298723383
711.3061224489795,18.87004081632653,80.68288453325565
767.4081632653061,18.87004081632653,73.41348065017026
823.5102040816327,18.87004081632653,78.65438420732076
879.6122448979592,18.87004081632653,90.07437909377221
935.7142857142858,18.87004081632653,90.82064575531432
991.8163265306123,18.87004081632653,90.96152363346144
1047.9183673469388,18.87004081632653,100.84972235765389
1104.0204081632653,18.87004081632653,100.3096154676004
1160.1224489795918,18.87004081632653,99.67984824723827
1216.2244897959183,18.87004081632653,86.37786115226262
1272.3265306122448,18.87004081632653,86.34965540499599
1328.4285714285716,18.87004081632653,89.51362532502051
1384.5306122448978,18.87004081632653,89.5846531920774
1440.6326530612246,18.87004081632653,89.16166773426959
1496.7346938775509,18.87004081632653,89.03261689796052
1552.8367346938776,18.87004081632653,90.17284487277006
1608.938775510204,18.87004081632653,90.17284487277006
1665.0408163265306,18.87004081632653,92.45535121723283
1721.142857142857,18.87004081632653,97.47703951764342
1777.2448979591836,18.87004081632653,98.80340172763798
1833.3469387755101,18.87004081632653,100.26481876938021
1889.4489795918366,18.87004081632653,97.50285739585634
1945.5510204081631,18.87004081632653,97.45465280396873
2001.6530612244896,18.87004081632653,97.45465280396873
2057.7551020408164,18.87004081632653,97.45465280396873
2113.857142857143,18.87004081632653,97.45465280396873
2169.9591836734694,18.87004081632653,97.45465280396873
2226.0612244897957,18.87004081632653,96.80594430876542
2282.1632653061224,18.87004081632653,96.37904466722088
2338.265306122449,18.87004081632653,94.64279001066065
2394.3673469387754,18.87004081632653,98.70853903714747
2450.4693877551017,18.87004081632653,98.70955444155965
2506.5714285714284,18.87004081632653,98.04173654500117
2562.673469387755,18.87004081632653,98.04173654500117
2618.7755102040815,18.87004081632653,97.2050084315964
2674.877551020408,18.87004081632653,97.2050084315964
2730.9795918367345,18.87004081632653,97.99437160451656
2787.081632653061,18.87004081632653,97.99437160451656
2843.1836734693875,18.87004081632653,97.99437160451656
2899.285714285714,18.87004081632653,98.21775162978491
2955.387755102041,18.87004081632653,98.21775162978491
3011.4897959183672,18.87004081632653,98.21775162978491
3067.591836734694,18.87004081632653,98.67124685956982
3123.6938775510203,18.87004081632653,98.67124685956982
3179.795918367347,18.87004081632653,96.93999611929131
3235.8979591836733,18.87004081632653,99.36527086782073
3292.0,18.87004081632653,100.21894927305416
543.0,20.481714285714283,85.09799495353649
599.1020408163265,20.481714285714283,84.46032389637178
655.204081632653,20.481714285714283,84.69097032134522
711.3061224489795,20.481714285714283,82.97977186736703
767.4081632653061,20.481714285714283,75.71036798428165
823.5102040816327,20.481714285714283,80.95127154143216
879.6122448979592,20.481714285714283,92.37126642788361
935.7142857142858,20.481714285714283,93.11753308942572
991.8163265306123,20.481714285714283,93.25841096757283
1047.9183673469388,20.481714285714283,103.14660969176529
1104.0204081632653,20.481714285714283,102.60650280171178
1160.1224489795918,20.481714285714283,101.97673558134966
1216.2244897959183,20.481714285714283,88.67474848637401
1272.3265306122448,20.481714285714283,88.64654273910737
1328.4285714285716,20.481714285714283,91.81051265913192
1384.5306122448978,20.481714285714283,91.8815405261888
1440.6326530612246,20.481714285714283,91.45855506838097
1496.7346938775509,20.481714285714283,91.3295042320719
1552.8367346938776,20.481714285714283,92.46973220688143
1608.938775510204,20.481714285714283,92.46973220688143
1665.0408163265306,20.481714285714283,94.75223855134423
1721.142857142857,20.481714285714283,99.77392685175482
1777.2448979591836,20.481714285714283,101.10028906174938
1833.3469387755101,20.481714285714283,102.56170610349159
1889.4489795918366,20.481714285714283,99.79974472996773
1945.5510204081631,20.481714285714283,99.75154013808012
2001.6530612244896,20.481714285714283,99.75154013808012
2057.7551020408164,20.481714285714283,99.75154013808012
2113.857142857143,20.481714285714283,99.75154013808012
2169.9591836734694,20.481714285714283,99.75154013808012
2226.0612244897957,20.481714285714283,99.10283164287682
2282.1632653061224,20.481714285714283,98.67593200133227
2338.265306122449,20.481714285714283,96.93967734477204
2394.3673469387754,20.481714285714283,101.00542637125888
2450.4693877551017,20.481714285714283,101.00644177567104
2506.5714285714284,20.481714285714283,100.33862387911259
2562.673469387755,20.481714285714283,100.33862387911259
2618.7755102040815,20.481714285714283,99.50189576570781
2674.877551020408,20.481714285714283,99.50189576570781
2730.9795918367345,20.481714285714283,100.29125893862796
2787.081632653061,20.481714285714283,100.29125893862796
2843.1836734693875,20.481714285714283,100.29125893862796
2899.285714285714,20.481714285714283,100.51463896389632
2955.387755102041,20.481714285714283,100.51463896389632
3011.4897959183672,20.481714285714283,100.51463896389632
3067.591836734694,20.481714285714283,100.96813419368122
3123.6938775510203,20.481714285714283,100.96813419368122
3179.795918367347,20.481714285714283,99.23688345340271
3235.8979591836733,20.481714285714283,101.66215820193214
3292.0,20.481714285714283,102.51433704863379
543.0,22.09338775510204,85.45950641343126
599.1020408163265,22.09338775510204,84.82183535626655
655.204081632653,22.09338775510204,85.05248178124
711.3061224489795,22.09338775510204,83.3412833272618
767.4081632653061,22.09338775510204,76.07187944417642
823.5102040816327,22.09338775510204,81.31278300132693
879.6122448979592,22.09338775510204,92.73277788777838
935.7142857142858,22.09338775510204,93.47904454932049
991.8163265306123,22.09338775510204,94.6146246141158
1047.9183673469388,22.09338775510204,104.50282333830825
1104.0204081632653,22.09338775510204,103.96271644825474
1160.1224489795918,22.09338775510204,103.33294922789261
1216.2244897959183,22.09338775510204,89.79497203079163
1272.3265306122448,22.09338775510204,89.76676628352499
1328.4285714285716,22.09338775510204,91.92034355459036
1384.5306122448978,22.09338775510204,91.99137142164724
1440.6326530612246,22.09338775510204,91.98243234283784
1496.7346938775509,22.09338775510204,91.85338150652879
1552.8367346938776,22.09338775510204,92.9936094813383
1608.938775510204,22.09338775510204,92.9936094813383
1665.0408163265306,22.09338775510204,95.27611582580109
1721.142857142857,22.09338775510204,100.29780412621169
1777.2448979591836,22.09338775510204,101.62416633620623
1833.3469387755101,22.09338775510204,103.20026831743253
1889.4489795918366,22.09338775510204,100.43830694390869
1945.5510204081631,22.09338775510204,100.39010235202107
2001.6530612244896,22.09338775510204,100.39010235202107
2057.7551020408164,22.09338775510204,100.39010235202107
2113.857142857143,22.09338775510204,100.39010235202107
2169.9591836734694,22.09338775510204,100.39010235202107
2226.0612244897957,22.09338775510204,99.74139385681777
2282.1632653061224,22.09338775510204,99.31449421527323
2338.265306122449,22.09338775510204,97.57823955871298
2394.3673469387754,22.09338775510204,101.6439885851998
2450.4693877551017,22.09338775510204,101.64500398961198
2506.5714285714284,22.09338775510204,100.97718609305353
2562.673469387755,22.09338775510204,100.97718609305353
2618.7755102040815,22.09338775510204,100.14045797964873
2674.877551020408,22.09338775510204,100.14045797964873
2730.9795918367345,22.09338775510204,100.9298211525689
2787.081632653061,22.09338775510204,100.9298211525689
2843.1836734693875,22.09338775510204,100.9298211525689
2899.285714285714,22.09338775510204,101.15320117783725
2955.387755102041,22.09338775510204,101.15320117783725
3011.4897959183672,22.09338775510204,101.15320117783725
3067.591836734694,22.09338775510204,101.60669640762217
3123.6938775510203,22.09338775510204,101.60669640762217
3179.795918367347,22.09338775510204,99.87544566734364
3235.8979591836733,22.09338775510204,102.30072041587307
3292.0,22.09338775510204,103.15289926257475
543.0,23.705061224489796,85.69520836069637
599.1020408163265,23.705061224489796,85.05753730353165
655.204081632653,23.705061224489796,85.2881837285051
711.3061224489795,23.705061224489796,83.57698527452693
767.4081632653061,23.705061224489796,76.30758139144153
823.5102040816327,23.705061224489796,81.54848494859205
879.6122448979592,23.705061224489796,92.96847983504347
935.7142857142858,23.705061224489796,93.7147464965856
991.8163265306123,23.705061224489796,94.8559962852264
1047.9183673469388,23.705061224489796,104.74419500941886
1104.0204081632653,23.705061224489796,104.20408811936534
1160.1224489795918,23.705061224489796,103.57432089900321
1216.2244897959183,23.705061224489796,90.03634370190224
1272.3265306122448,23.705061224489796,90.0081379546356
1328.4285714285716,23.705061224489796,92.15604550185547
1384.5306122448978,23.705061224489796,92.22707336891237
1440.6326530612246,23.705061224489796,92.21813429010295
1496.7346938775509,23.705061224489796,92.08908345379388
1552.8367346938776,23.705061224489796,93.2293114286034
1608.938775510204,23.705061224489796,93.2293114286034
1665.0408163265306,23.705061224489796,95.51181777306621
1721.142857142857,23.705061224489796,100.5335060734768
1777.2448979591836,23.705061224489796,101.85986828347134
1833.3469387755101,23.705061224489796,103.43597026469763
1889.4489795918366,23.705061224489796,100.67400889117378
1945.5510204081631,23.705061224489796,100.62580429928617
2001.6530612244896,23.705061224489796,100.62580429928617
2057.7551020408164,23.705061224489796,100.62580429928617
2113.857142857143,23.705061224489796,100.62580429928617
2169.9591836734694,23.705061224489796,100.62580429928617
2226.0612244897957,23.705061224489796,99.97709580408286
2282.1632653061224,23.705061224489796,99.55019616253834
2338.265306122449,23.705061224489796,97.81394150597811
2394.3673469387754,23.705061224489796,101.89294449547663
2450.4693877551017,23.705061224489796,101.89395989988878
2506.5714285714284,23.705061224489796,101.22614200333032
2562.673469387755,23.705061224489796,101.22614200333032
2618.7755102040815,23.705061224489796,100.38941388992555
2674.877551020408,23.705061224489796,100.38941388992555
2730.9795918367345,23.705061224489796,101.17877706284571
2787.081632653061,23.705061224489796,101.17877706284571
2843.1836734693875,23.705061224489796,101.17877706284571
2899.285714285714,23.705061224489796,101.40215708811407
2955.387755102041,23.705061224489796,101.40215708811407
3011.4897959183672,23.705061224489796,101.40215708811407
3067.591836734694,23.705061224489796,101.85565231789896
3123.6938775510203,23.705061224489796,101.85565231789896
3179.795918367347,23.705061224489796,100.12440157762045
3235.8979591836733,23.705061224489796,102.54967632614988
3292.0,23.705061224489796,103.40185517285155
543.0,25.31673469387755,88.5963884169455
599.1020408163265,25.31673469387755,87.95871735978078
655.204081632653,25.31673469387755,88.18936378475424
711.3061224489795,25.31673469387755,86.47816533077605
767.4081632653061,25.31673469387755,79.20876144769066
823.5102040816327,25.31673469387755,84.44966500484118
879.6122448979592,25.31673469387755,95.8696598912926
935.7142857142858,25.31673469387755,96.61592655283474
991.8163265306123,25.31673469387755,97.75717634147553
1047.9183673469388,25.31673469387755,107.64537506566799
1104.0204081632653,25.31673469387755,107.10526817561448
1160.1224489795918,25.31673469387755,106.47550095525236
1216.2244897959183,25.31673469387755,92.93752375815136
1272.3265306122448,25.31673469387755,92.90931801088472
1328.4285714285716,25.31673469387755,95.0572255581046
1384.5306122448978,25.31673469387755,95.12825342516149
1440.6326530612246,25.31673469387755,95.11931434635208
1496.7346938775509,25.31673469387755,94.99026351004301
1552.8367346938776,25.31673469387755,96.13049148485253
1608.938775510204,25.31673469387755,96.13049148485253
1665.0408163265306,25.31673469387755,98.41299782931533
1721.142857142857,25.31673469387755,103.43468612972592
1777.2448979591836,25.31673469387755,104.76104833972047
1833.3469387755101,25.31673469387755,106.33715032094678
1889.4489795918366,25.31673469387755,103.5751889474229
1945.5510204081631,25.31673469387755,103.52698435553532
2001.6530612244896,25.31673469387755,103.52698435553532
2057.7551020408164,25.31673469387755,103.52698435553532
2113.857142857143,25.31673469387755,103.52698435553532
2169.9591836734694,25.31673469387755,103.52698435553532
2226.0612244897957,25.31673469387755,102.87827586033201
2282.1632653061224,25.31673469387755,102.45137621878746
2338.265306122449,25.31673469387755,100.71512156222722
2394.3673469387754,25.31673469387755,104.79412455172574
2450.4693877551017,25.31673469387755,104.79513995613792
2506.5714285714284,25.31673469387755,104.12732205957944
2562.673469387755,25.31673469387755,104.12732205957944
2618.7755102040815,25.31673469387755,103.29059394617468
2674.877551020408,25.31673469387755,103.29059394617468
2730.9795918367345,25.31673469387755,104.07995711909483
2787.081632653061,25.31673469387755,104.07995711909483
2843.1836734693875,25.31673469387755,104.07995711909483
2899.285714285714,25.31673469387755,104.30333714436318
2955.387755102041,25.31673469387755,104.30333714436318
3011.4897959183672,25.31673469387755,104.30333714436318
3067.591836734694,25.31673469387755,104.75683237414809
3123.6938775510203,25.31673469387755,104.75683237414809
3179.795918367347,25.31673469387755,103.02558163386958
3235.8979591836733,25.31673469387755,105.450856382399
3292.0,25.31673469387755,106.30303522910069
543.0,26.928408163265306,88.5963884169455
599.1020408163265,26.928408163265306,87.95871735978078
655.204081632653,26.928408163265306,88.18936378475424
711.3061224489795,26.928408163265306,86.47816533077605
767.4081632653061,26.928408163265306,79.20876144769066
823.5102040816327,26.928408163265306,84.44966500484118
879.6122448979592,26.928408163265306,95.8696598912926
935.7142857142858,26.928408163265306,96.61592655283474
991.8163265306123,26.928408163265306,97.75717634147553
1047.9183673469388,26.928408163265306,107.64537506566799
1104.0204081632653,26.928408163265306,107.10526817561448
1160.1224489795918,26.928408163265306,106.47550095525236
1216.2244897959183,26.928408163265306,92.93752375815136
1272.3265306122448,26.928408163265306,92.90931801088472
1328.4285714285716,26.928408163265306,95.0572255581046
1384.5306122448978,26.928408163265306,95.12825342516149
1440.6326530612246,26.928408163265306,95.11931434635208
1496.7346938775509,26.928408163265306,94.99026351004301
1552.8367346938776,26.928408163265306,96.13049148485253
1608.938775510204,26.928408163265306,96.13049148485253
1665.0408163265306,26.928408163265306,98.41299782931533
1721.142857142857,26.928408163265306,103.43468612972592
1777.2448979591836,26.928408163265306,104.76104833972047
1833.3469387755101,26.928408163265306,106.33715032094678
1889.4489795918366,26.928408163265306,103.5751889474229
1945.5510204081631,26.928408163265306,103.52698435553532
2001.6530612244896,26.928408163265306,103.52698435553532
2057.7551020408164,26.928408163265306,103.52698435553532
2113.857142857143,26.928408163265306,103.52698435553532
2169.9591836734694,26.928408163265306,103.52698435553532
