SSA,Dap,Partial Dependence
2226.0612244897957,1.7271428571428573,96.97177132661096
2282.1632653061224,1.7271428571428573,96.64009570948926
2338.265306122449,1.7271428571428573,94.89309925561285
2394.3673469387754,1.7271428571428573,99.67543182180482
2450.4693877551017,1.7271428571428573,99.67650221666482
2506.5714285714284,1.7271428571428573,99.01032500994575
2562.673469387755,1.7271428571428573,99.01032500994575
2618.7755102040815,1.7271428571428573,98.20848564145086
2674.877551020408,1.7271428571428573,98.20848564145086
2730.9795918367345,1.7271428571428573,98.99784881437105
2787.081632653061,1.7271428571428573,98.99784881437105
2843.1836734693875,1.7271428571428573,98.99784881437105
2899.285714285714,1.7271428571428573,99.22177815482691
2955.387755102041,1.7271428571428573,99.22177815482691
3011.4897959183672,1.7271428571428573,99.22177815482691
3067.591836734694,1.7271428571428573,99.66706412144504
3123.6938775510203,1.7271428571428573,99.66706412144504
3179.795918367347,1.7271428571428573,97.96158671531461
3235.8979591836733,1.7271428571428573,100.33974734937993
3292.0,1.7271428571428573,101.49189855354557
543.0,1.8342857142857143,82.64720796810566
599.1020408163265,1.8342857142857143,82.0295068841998
655.204081632653,1.8342857142857143,82.14743362271956
711.3061224489795,1.8342857142857143,80.36795317491942
767.4081632653061,1.8342857142857143,73.10055281864682
823.5102040816327,1.8342857142857143,78.46369180136811
879.6122448979592,1.8342857142857143,89.95500857636817
935.7142857142858,1.8342857142857143,90.65630896321781
991.8163265306123,1.8342857142857143,91.3824691518139
1047.9183673469388,1.8342857142857143,101.27056619050526
1104.0204081632653,1.8342857142857143,100.73063418978775
1160.1224489795918,1.8342857142857143,100.10704139186974
1216.2244897959183,1.8342857142857143,86.61735966172473
1272.3265306122448,1.8342857142857143,86.59497939011537
1328.4285714285716,1.8342857142857143,89.00953445083188
1384.5306122448978,1.8342857142857143,89.07906037472563
1440.6326530612246,1.8342857142857143,88.95544957330983
1496.7346938775509,1.8342857142857143,88.81896768198818
1552.8367346938776,1.8342857142857143,89.83817113877022
1608.938775510204,1.8342857142857143,89.83817113877022
1665.0408163265306,1.8342857142857143,91.33455939340837
1721.142857142857,1.8342857142857143,96.28135984191115
1777.2448979591836,1.8342857142857143,97.6530233815694
1833.3469387755101,1.8342857142857143,99.12592350900955
1889.4489795918366,1.8342857142857143,96.41965654080254
1945.5510204081631,1.8342857142857143,96.37145194891491
2001.6530612244896,1.8342857142857143,96.37145194891491
2057.7551020408164,1.8342857142857143,96.37145194891491
2113.857142857143,1.8342857142857143,96.37145194891491
2169.9591836734694,1.8342857142857143,96.37145194891491
2226.0612244897957,1.8342857142857143,95.70437662587288
2282.1632653061224,1.8342857142857143,95.37270100875116
2338.265306122449,1.8342857142857143,93.62570455487477
2394.3673469387754,1.8342857142857143,98.40803712106674
2450.4693877551017,1.8342857142857143,98.40910751592672
2506.5714285714284,1.8342857142857143,97.74293030920765
2562.673469387755,1.8342857142857143,97.74293030920765
2618.7755102040815,1.8342857142857143,96.94109094071278
2674.877551020408,1.8342857142857143,96.94109094071278
2730.9795918367345,1.8342857142857143,97.73045411363294
2787.081632653061,1.8342857142857143,97.73045411363294
2843.1836734693875,1.8342857142857143,97.73045411363294
2899.285714285714,1.8342857142857143,97.95438345408884
2955.387755102041,1.8342857142857143,97.95438345408884
3011.4897959183672,1.8342857142857143,97.95438345408884
3067.591836734694,1.8342857142857143,98.39966942070693
3123.6938775510203,1.8342857142857143,98.39966942070693
3179.795918367347,1.8342857142857143,96.69419201457653
3235.8979591836733,1.8342857142857143,99.07235264864183
3292.0,1.8342857142857143,100.22450385280749
543.0,1.9414285714285715,85.4634195538264
599.1020408163265,1.9414285714285715,84.82257323978183
655.204081632653,1.9414285714285715,84.93988494273187
711.3061224489795,1.9414285714285715,83.16040449493171
767.4081632653061,1.9414285714285715,75.8930041386591
823.5102040816327,1.9414285714285715,81.25614312138038
879.6122448979592,1.9414285714285715,92.74745989638045
935.7142857142858,1.9414285714285715,93.47190551336878
991.8163265306123,1.9414285714285715,94.19806570196485
1047.9183673469388,1.9414285714285715,104.08616274065622
1104.0204081632653,1.9414285714285715,103.54623073993871
1160.1224489795918,1.9414285714285715,102.92056094609808
1216.2244897959183,1.9414285714285715,89.43087921595304
1272.3265306122448,1.9414285714285715,89.40849894434372
1328.4285714285716,1.9414285714285715,91.82305400506021
1384.5306122448978,1.9414285714285715,91.89257992895396
1440.6326530612246,1.9414285714285715,91.80187778957101
1496.7346938775509,1.9414285714285715,91.66539589824936
1552.8367346938776,1.9414285714285715,92.68459935503141
1608.938775510204,1.9414285714285715,92.68459935503141
1665.0408163265306,1.9414285714285715,94.18098760966954
1721.142857142857,1.9414285714285715,98.90184966276101
1777.2448979591836,1.9414285714285715,100.2645548307402
1833.3469387755101,1.9414285714285715,101.73745495818036
1889.4489795918366,1.9414285714285715,98.96021435460291
1945.5510204081631,1.9414285714285715,98.91200976271531
2001.6530612244896,1.9414285714285715,98.91200976271531
2057.7551020408164,1.9414285714285715,98.91200976271531
2113.857142857143,1.9414285714285715,98.91200976271531
2169.9591836734694,1.9414285714285715,98.91200976271531
2226.0612244897957,1.9414285714285715,98.24493443967329
2282.1632653061224,1.9414285714285715,97.91325882255157
2338.265306122449,1.9414285714285715,96.1893095424841
2394.3673469387754,1.9414285714285715,97.64448264692457
2450.4693877551017,1.9414285714285715,97.64805018448709
2506.5714285714284,1.9414285714285715,96.98187297776802
2562.673469387755,1.9414285714285715,96.98187297776802
2618.7755102040815,1.9414285714285715,96.18003360927315
2674.877551020408,1.9414285714285715,96.18003360927315
2730.9795918367345,1.9414285714285715,96.96939678219331
2787.081632653061,1.9414285714285715,96.96939678219331
2843.1836734693875,1.9414285714285715,96.96939678219331
2899.285714285714,1.9414285714285715,97.19332612264918
2955.387755102041,1.9414285714285715,97.19332612264918
3011.4897959183672,1.9414285714285715,97.19332612264918
3067.591836734694,1.9414285714285715,97.63861208926731
3123.6938775510203,1.9414285714285715,97.63861208926731
3179.795918367347,1.9414285714285715,95.9331346831369
3235.8979591836733,1.9414285714285715,98.3112953172022
3292.0,1.9414285714285715,99.46344652136784
543.0,2.0485714285714285,80.79396079888132
599.1020408163265,2.0485714285714285,80.14542036043208
655.204081632653,2.0485714285714285,80.26273206338209
711.3061224489795,2.0485714285714285,78.48325161558195
767.4081632653061,2.0485714285714285,71.21585125930935
823.5102040816327,2.0485714285714285,76.57899024203063
879.6122448979592,2.0485714285714285,88.08796970161352
935.7142857142858,2.0485714285714285,88.87412467875008
991.8163265306123,2.0485714285714285,89.4735630359169
1047.9183673469388,2.0485714285714285,99.36166007460828
1104.0204081632653,2.0485714285714285,98.82172807389077
1160.1224489795918,2.0485714285714285,98.21210210001351
1216.2244897959183,2.0485714285714285,84.72242036986849
1272.3265306122448,2.0485714285714285,84.70004009825914
1328.4285714285716,2.0485714285714285,87.11459515897563
1384.5306122448978,2.0485714285714285,87.18412108286938
1440.6326530612246,2.0485714285714285,87.09648615309987
1496.7346938775509,2.0485714285714285,86.96000426177822
1552.8367346938776,2.0485714285714285,87.9696417887263
1608.938775510204,2.0485714285714285,87.9696417887263
1665.0408163265306,2.0485714285714285,89.47593156993982
1721.142857142857,2.0485714285714285,94.19679362303127
1777.2448979591836,2.0485714285714285,95.0075723366733
1833.3469387755101,2.0485714285714285,96.46509102566336
1889.4489795918366,2.0485714285714285,93.68785042208592
1945.5510204081631,2.0485714285714285,93.63964583019832
2001.6530612244896,2.0485714285714285,93.63964583019832
2057.7551020408164,2.0485714285714285,93.63964583019832
2113.857142857143,2.0485714285714285,93.63964583019832
2169.9591836734694,2.0485714285714285,93.63964583019832
2226.0612244897957,2.0485714285714285,92.97257050715629
2282.1632653061224,2.0485714285714285,92.63099336345921
2338.265306122449,2.0485714285714285,90.90704408339172
2394.3673469387754,2.0485714285714285,92.36221718783221
2450.4693877551017,2.0485714285714285,92.36578472539472
2506.5714285714284,2.0485714285714285,91.69960751867565
2562.673469387755,2.0485714285714285,91.69960751867565
2618.7755102040815,2.0485714285714285,90.89776815018078
2674.877551020408,2.0485714285714285,90.89776815018078
2730.9795918367345,2.0485714285714285,91.68713132310096
2787.081632653061,2.0485714285714285,91.68713132310096
2843.1836734693875,2.0485714285714285,91.68713132310096
2899.285714285714,2.0485714285714285,91.91106066355682
2955.387755102041,2.0485714285714285,91.91106066355682
3011.4897959183672,2.0485714285714285,91.91106066355682
3067.591836734694,2.0485714285714285,92.363316326459
3123.6938775510203,2.0485714285714285,92.363316326459
3179.795918367347,2.0485714285714285,90.65783892032859
3235.8979591836733,2.0485714285714285,93.03599955439391
3292.0,2.0485714285714285,94.18815075855954
543.0,2.1557142857142857,80.33693781284482
599.1020408163265,2.1557142857142857,79.68839737439559
655.204081632653,2.1557142857142857,79.80570907734561
711.3061224489795,2.1557142857142857,78.02622862954546
767.4081632653061,2.1557142857142857,70.75882827327288
823.5102040816327,2.1557142857142857,76.12196725599414
879.6122448979592,2.1557142857142857,87.63094671557704
935.7142857142858,2.1557142857142857,88.41710169271356
991.8163265306123,2.1557142857142857,89.03886894737899
1047.9183673469388,2.1557142857142857,98.9269659860704
1104.0204081632653,2.1557142857142857,98.38703398535286
1160.1224489795918,2.1557142857142857,97.77610848731949
1216.2244897959183,2.1557142857142857,84.28642675717447
1272.3265306122448,2.1557142857142857,84.26404648556512
1328.4285714285716,2.1557142857142857,86.67860154628164
1384.5306122448978,2.1557142857142857,86.74812747017536
1440.6326530612246,2.1557142857142857,86.66764775669449
1496.7346938775509,2.1557142857142857,86.53994127579327
1552.8367346938776,2.1557142857142857,87.52724990524274
1608.938775510204,2.1557142857142857,87.52724990524274
1665.0408163265306,2.1557142857142857,89.03353968645624
1721.142857142857,2.1557142857142857,93.74854604741518
1777.2448979591836,2.1557142857142857,94.55932476105723
1833.3469387755101,2.1557142857142857,96.01684345004728
1889.4489795918366,2.1557142857142857,93.23960284646984
1945.5510204081631,2.1557142857142857,93.19139825458224
2001.6530612244896,2.1557142857142857,93.19139825458224
2057.7551020408164,2.1557142857142857,93.19139825458224
2113.857142857143,2.1557142857142857,93.19139825458224
2169.9591836734694,2.1557142857142857,93.19139825458224
2226.0612244897957,2.1557142857142857,92.51985501771513
2282.1632653061224,2.1557142857142857,92.17827787401806
2338.265306122449,2.1557142857142857,90.45432859395059
2394.3673469387754,2.1557142857142857,91.90950169839107
2450.4693877551017,2.1557142857142857,91.91306923595357
2506.5714285714284,2.1557142857142857,91.2468920292345
2562.673469387755,2.1557142857142857,91.2468920292345
2618.7755102040815,2.1557142857142857,90.43698911775499
2674.877551020408,2.1557142857142857,90.43698911775499
2730.9795918367345,2.1557142857142857,91.22635229067514
2787.081632653061,2.1557142857142857,91.22635229067514
2843.1836734693875,2.1557142857142857,91.22635229067514
2899.285714285714,2.1557142857142857,91.450281631131
2955.387755102041,2.1557142857142857,91.450281631131
3011.4897959183672,2.1557142857142857,91.450281631131
3067.591836734694,2.1557142857142857,91.90253729403318
3123.6938775510203,2.1557142857142857,91.90253729403318
3179.795918367347,2.1557142857142857,90.1970598879028
3235.8979591836733,2.1557142857142857,92.57522052196809
3292.0,2.1557142857142857,93.72737172613374
543.0,2.262857142857143,83.61247507573832
599.1020408163265,2.262857142857143,82.9639346372891
655.204081632653,2.262857142857143,83.0812463402391
711.3061224489795,2.262857142857143,81.30176589243895
767.4081632653061,2.262857142857143,74.03436553616636
823.5102040816327,2.262857142857143,79.39750451888763
879.6122448979592,2.262857142857143,90.90806784878265
935.7142857142858,2.262857142857143,91.67761548848232
991.8163265306123,2.262857142857143,92.54668860286289
1047.9183673469388,2.262857142857143,102.41754531880387
1104.0204081632653,2.262857142857143,101.87761331808635
1160.1224489795918,2.262857142857143,101.25416739764088
1216.2244897959183,2.262857142857143,87.78904928884882
1272.3265306122448,2.262857142857143,87.76666901723948
1328.4285714285716,2.262857142857143,90.181224077956
1384.5306122448978,2.262857142857143,90.25075000184972
1440.6326530612246,2.262857142857143,90.25668649632179
1496.7346938775509,2.262857142857143,90.12898001542057
1552.8367346938776,2.262857142857143,91.15271603487476
1608.938775510204,2.262857142857143,91.15271603487476
1665.0408163265306,2.262857142857143,93.48274409788777
1721.142857142857,2.262857142857143,98.42034769907181
1777.2448979591836,2.262857142857143,100.46026453645075
1833.3469387755101,2.262857142857143,101.93500806071616
1889.4489795918366,2.262857142857143,99.19386881797965
1945.5510204081631,2.262857142857143,99.14566422609204
2001.6530612244896,2.262857142857143,99.14566422609204
2057.7551020408164,2.262857142857143,99.14566422609204
2113.857142857143,2.262857142857143,99.14566422609204
2169.9591836734694,2.262857142857143,99.14566422609204
2226.0612244897957,2.262857142857143,98.48153811622032
2282.1632653061224,2.262857142857143,97.73284820694762
2338.265306122449,2.262857142857143,96.00889892688015
2394.3673469387754,2.262857142857143,101.16113204948546
2450.4693877551017,2.262857142857143,101.16469958704796
2506.5714285714284,2.262857142857143,100.4985223803289
2562.673469387755,2.262857142857143,100.4985223803289
2618.7755102040815,2.262857142857143,99.68861946884937
2674.877551020408,2.262857142857143,99.68861946884937
2730.9795918367345,2.262857142857143,100.47798264176956
2787.081632653061,2.262857142857143,100.47798264176956
2843.1836734693875,2.262857142857143,100.47798264176956
2899.285714285714,2.262857142857143,100.70191198222541
2955.387755102041,2.262857142857143,100.70191198222541
3011.4897959183672,2.262857142857143,100.70191198222541
3067.591836734694,2.262857142857143,101.15416764512759
3123.6938775510203,2.262857142857143,101.15416764512759
3179.795918367347,2.262857142857143,99.44869023899717
3235.8979591836733,2.262857142857143,101.8268508730625
3292.0,2.262857142857143,102.55445037636758
543.0,2.37,88.33829304972126
599.1020408163265,2.37,87.68975261127203
655.204081632653,2.37,87.80706431422205
711.3061224489795,2.37,86.0275838664219
767.4081632653061,2.37,78.7601835101493
823.5102040816327,2.37,84.12332249287057
879.6122448979592,2.37,95.6338858227656
935.7142857142858,2.37,96.40343346246526
991.8163265306123,2.37,97.2518013911238
1047.9183673469388,2.37,107.12265810706478
1104.0204081632653,2.37,106.58272610634725
1160.1224489795918,2.37,105.9592801859018
1216.2244897959183,2.37,92.49416207710973
1272.3265306122448,2.37,92.47178180550037
1328.4285714285716,2.37,94.88633686621692
1384.5306122448978,2.37,94.95586279011063
1440.6326530612246,2.37,94.87538307662976
1496.7346938775509,2.37,94.74767659572854
1552.8367346938776,2.37,95.82634702821498
1608.938775510204,2.37,95.82634702821498
1665.0408163265306,2.37,98.15637509122799
1721.142857142857,2.37,103.72263442829531
1777.2448979591836,2.37,105.76255126567423
1833.3469387755101,2.37,107.38652661795733
1889.4489795918366,2.37,104.60361314671319
1945.5510204081631,2.37,104.55540855482556
2001.6530612244896,2.37,104.55540855482556
2057.7551020408164,2.37,104.55540855482556
2113.857142857143,2.37,104.55540855482556
2169.9591836734694,2.37,104.55540855482556
2226.0612244897957,2.37,103.89128244495384
2282.1632653061224,2.37,103.14259253568116
2338.265306122449,2.37,101.41864325561369
2394.3673469387754,2.37,106.570876378219
2450.4693877551017,2.37,106.5744439157815
2506.5714285714284,2.37,105.90826670906243
2562.673469387755,2.37,105.90826670906243
2618.7755102040815,2.37,105.09558700350135
2674.877551020408,2.37,105.09558700350135
2730.9795918367345,2.37,105.88495017642153
2787.081632653061,2.37,105.88495017642153
2843.1836734693875,2.37,105.88495017642153
2899.285714285714,2.37,106.10887951687738
2955.387755102041,2.37,106.10887951687738
3011.4897959183672,2.37,106.10887951687738
3067.591836734694,2.37,106.56113517977957
3123.6938775510203,2.37,106.56113517977957
3179.795918367347,2.37,104.85565777364916
3235.8979591836733,2.37,107.23381840771447
3292.0,2.37,107.96141791101955
543.0,2.4771428571428573,88.0605547734439
599.1020408163265,2.4771428571428573,87.4079047187439
655.204081632653,2.4771428571428573,87.53774588208235
711.3061224489795,2.4771428571428573,85.7582654342822
767.4081632653061,2.4771428571428573,78.4908650780096
823.5102040816327,2.4771428571428573,83.85400406073086
879.6122448979592,2.4771428571428573,95.36456739062588
935.7142857142858,2.4771428571428573,96.13411503032553
991.8163265306123,2.4771428571428573,96.98248295898408
1047.9183673469388,2.4771428571428573,106.85333967492507
1104.0204081632653,2.4771428571428573,106.31340767420754
1160.1224489795918,2.4771428571428573,105.68996175376208
1216.2244897959183,2.4771428571428573,92.22484364497004
1272.3265306122448,2.4771428571428573,92.20246337336067
1328.4285714285716,2.4771428571428573,94.6170184340772
1384.5306122448978,2.4771428571428573,94.68961741273236
1440.6326530612246,2.4771428571428573,94.60913769925148
1496.7346938775509,2.4771428571428573,94.48143121835027
1552.8367346938776,2.4771428571428573,95.49863363339169
1608.938775510204,2.4771428571428573,95.49863363339169
1665.0408163265306,2.4771428571428573,97.83217647466606
1721.142857142857,2.4771428571428573,103.38834983530423
1777.2448979591836,2.4771428571428573,105.42057868802895
1833.3469387755101,2.4771428571428573,106.93864819797801
1889.4489795918366,2.4771428571428573,104.15573472673388
1945.5510204081631,2.4771428571428573,104.10753013484629
2001.6530612244896,2.4771428571428573,104.10753013484629
2057.7551020408164,2.4771428571428573,104.10753013484629
2113.857142857143,2.4771428571428573,104.10753013484629
2169.9591836734694,2.4771428571428573,104.10753013484629
2226.0612244897957,2.4771428571428573,103.4769232983284
2282.1632653061224,2.4771428571428573,102.68996526175994
2338.265306122449,2.4771428571428573,100.9877727333285
2394.3673469387754,2.4771428571428573,106.12761167753816
2450.4693877551017,2.4771428571428573,106.12868207239815
2506.5714285714284,2.4771428571428573,105.46250486567908
2562.673469387755,2.4771428571428573,105.46250486567908
2618.7755102040815,2.4771428571428573,104.649825160118
2674.877551020408,2.4771428571428573,104.649825160118
2730.9795918367345,2.4771428571428573,105.43918833303817
2787.081632653061,2.4771428571428573,105.43918833303817
2843.1836734693875,2.4771428571428573,105.43918833303817
2899.285714285714,2.4771428571428573,105.66311767349403
2955.387755102041,2.4771428571428573,105.66311767349403
3011.4897959183672,2.4771428571428573,105.66311767349403
3067.591836734694,2.4771428571428573,106.11504833367772
3123.6938775510203,2.4771428571428573,106.11504833367772
3179.795918367347,2.4771428571428573,104.40957092754734
3235.8979591836733,2.4771428571428573,106.78773156161263
3292.0,2.4771428571428573,107.5153310649177
543.0,2.5842857142857145,86.47318876215839
599.1020408163265,2.5842857142857145,85.8205387074584
655.204081632653,2.5842857142857145,85.95037987079682
711.3061224489795,2.5842857142857145,84.17089942299667
767.4081632653061,2.5842857142857145,76.90349906672408
823.5102040816327,2.5842857142857145,82.26663804944536
879.6122448979592,2.5842857142857145,93.77720137934038
935.7142857142858,2.5842857142857145,94.54674901904002
991.8163265306123,2.5842857142857145,95.3951169476986
1047.9183673469388,2.5842857142857145,105.2837511871573
1104.0204081632653,2.5842857142857145,104.7438191864398
1160.1224489795918,2.5842857142857145,104.12037326599433
1216.2244897959183,2.5842857142857145,90.65525515720226
1272.3265306122448,2.5842857142857145,90.63287488559293
1328.4285714285716,2.5842857142857145,93.04742994630945
1384.5306122448978,2.5842857142857145,93.12002892496461
1440.6326530612246,2.5842857142857145,93.03954921148373
1496.7346938775509,2.5842857142857145,92.91184273058249
1552.8367346938776,2.5842857142857145,93.92904514562395
1608.938775510204,2.5842857142857145,93.92904514562395
1665.0408163265306,2.5842857142857145,96.2625879868983
1721.142857142857,2.5842857142857145,101.81876134753648
1777.2448979591836,2.5842857142857145,102.8347944953554
1833.3469387755101,2.5842857142857145,104.35612767187159
1889.4489795918366,2.5842857142857145,101.57321420062746
1945.5510204081631,2.5842857142857145,101.52500960873985
2001.6530612244896,2.5842857142857145,101.52500960873985
2057.7551020408164,2.5842857142857145,101.52500960873985
2113.857142857143,2.5842857142857145,101.52500960873985
2169.9591836734694,2.5842857142857145,101.52500960873985
2226.0612244897957,2.5842857142857145,100.89440277222197
2282.1632653061224,2.5842857142857145,100.52925306679367
2338.265306122449,2.5842857142857145,98.82706053836222
2394.3673469387754,2.5842857142857145,104.46276675836943
2450.4693877551017,2.5842857142857145,104.46383715322942
2506.5714285714284,2.5842857142857145,103.79765994651035
2562.673469387755,2.5842857142857145,103.79765994651035
2618.7755102040815,2.5842857142857145,102.95033275906981
2674.877551020408,2.5842857142857145,102.95033275906981
2730.9795918367345,2.5842857142857145,103.73969593198997
2787.081632653061,2.5842857142857145,103.73969593198997
2843.1836734693875,2.5842857142857145,103.73969593198997
2899.285714285714,2.5842857142857145,103.96362527244585
2955.387755102041,2.5842857142857145,103.96362527244585
3011.4897959183672,2.5842857142857145,103.96362527244585
3067.591836734694,2.5842857142857145,104.45020341450895
3123.6938775510203,2.5842857142857145,104.45020341450895
3179.795918367347,2.5842857142857145,102.74472600837856
3235.8979591836733,2.5842857142857145,105.12288664244387
3292.0,2.5842857142857145,105.85048614574896
543.0,2.6914285714285713,87.00117823122488
599.1020408163265,2.6914285714285713,86.34852817652488
655.204081632653,2.6914285714285713,86.47836933986332
711.3061224489795,2.6914285714285713,84.69888889206318
767.4081632653061,2.6914285714285713,77.43148853579056
823.5102040816327,2.6914285714285713,82.79462751851185
879.6122448979592,2.6914285714285713,94.30519084840688
935.7142857142858,2.6914285714285713,95.07473848810652
991.8163265306123,2.6914285714285713,95.92310641676507
1047.9183673469388,2.6914285714285713,105.81174065622379
1104.0204081632653,2.6914285714285713,105.27180865550628
1160.1224489795918,2.6914285714285713,104.64836273506081
1216.2244897959183,2.6914285714285713,91.18324462626877
1272.3265306122448,2.6914285714285713,91.16086435465941
1328.4285714285716,2.6914285714285713,93.57541941537593
1384.5306122448978,2.6914285714285713,93.6480183940311
1440.6326530612246,2.6914285714285713,93.56753868055023
1496.7346938775509,2.6914285714285713,93.439832199649
1552.8367346938776,2.6914285714285713,94.45703461469044
1608.938775510204,2.6914285714285713,94.45703461469044
1665.0408163265306,2.6914285714285713,96.7905774559648
1721.142857142857,2.6914285714285713,102.34675081660296
1777.2448979591836,2.6914285714285713,103.3627839644219
1833.3469387755101,2.6914285714285713,104.88411714093807
1889.4489795918366,2.6914285714285713,102.10120366969394
1945.5510204081631,2.6914285714285713,102.05299907780635
2001.6530612244896,2.6914285714285713,102.05299907780635
2057.7551020408164,2.6914285714285713,102.05299907780635
2113.857142857143,2.6914285714285713,102.05299907780635
2169.9591836734694,2.6914285714285713,102.05299907780635
2226.0612244897957,2.6914285714285713,101.42239224128845
2282.1632653061224,2.6914285714285713,101.05724253586017
2338.265306122449,2.6914285714285713,99.35505000742873
2394.3673469387754,2.6914285714285713,104.99075622743591
2450.4693877551017,2.6914285714285713,104.99182662229589
2506.5714285714284,2.6914285714285713,104.32564941557682
2562.673469387755,2.6914285714285713,104.32564941557682
2618.7755102040815,2.6914285714285713,103.47832222813629
2674.877551020408,2.6914285714285713,103.47832222813629
2730.9795918367345,2.6914285714285713,104.26768540105647
2787.081632653061,2.6914285714285713,104.26768540105647
2843.1836734693875,2.6914285714285713,104.26768540105647
2899.285714285714,2.6914285714285713,104.49161474151232
2955.387755102041,2.6914285714285713,104.49161474151232
3011.4897959183672,2.6914285714285713,104.49161474151232
3067.591836734694,2.6914285714285713,104.97819288357546
3123.6938775510203,2.6914285714285713,104.97819288357546
3179.795918367347,2.6914285714285713,103.27271547744506
3235.8979591836733,2.6914285714285713,105.65087611151036
3292.0,2.6914285714285713,106.37847561481544
543.0,2.798571428571429,87.31123087833605
599.1020408163265,2.798571428571429,86.65858082363603
655.204081632653,2.798571428571429,86.78963078084199
711.3061224489795,2.798571428571429,85.01015033304184
767.4081632653061,2.798571428571429,77.74274997676925
823.5102040816327,2.798571428571429,83.10588895949053
879.6122448979592,2.798571428571429,94.61645228938552
935.7142857142858,2.798571428571429,95.3859999290852
991.8163265306123,2.798571428571429,96.23436785774375
1047.9183673469388,2.798571428571429,106.12300209720247
1104.0204081632653,2.798571428571429,105.58307009648496
1160.1224489795918,2.798571428571429,104.9596241760395
1216.2244897959183,2.798571428571429,91.49450606724746
1272.3265306122448,2.798571428571429,91.47212579563809
1328.4285714285716,2.798571428571429,93.8866808563546
1384.5306122448978,2.798571428571429,93.95927983500978
1440.6326530612246,2.798571428571429,93.8788001215289
1496.7346938775509,2.798571428571429,93.75109364062766
1552.8367346938776,2.798571428571429,94.8021689870415
1608.938775510204,2.798571428571429,94.8021689870415
1665.0408163265306,2.798571428571429,97.13571182831582
1721.142857142857,2.798571428571429,102.69188518895402
