Dap,IDIG,Partial Dependence
1.62,0.8400000000000001,89.82404567974137
1.7271428571428573,0.8400000000000001,92.67157494071097
1.8342857142857143,0.8400000000000001,93.08586783618252
1.9414285714285715,0.8400000000000001,92.99261476699287
2.0485714285714285,0.8400000000000001,91.4298603325679
2.1557142857142857,0.8400000000000001,90.95585041076929
2.262857142857143,0.8400000000000001,95.8265819954366
2.37,0.8400000000000001,98.11703407083978
2.4771428571428573,0.8400000000000001,97.77722170964182
2.5842857142857145,0.8400000000000001,96.04181876620491
2.6914285714285713,0.8400000000000001,96.56980823527141
2.798571428571429,0.8400000000000001,96.86837574210521
2.9057142857142857,0.8400000000000001,95.89081728761866
3.012857142857143,0.8400000000000001,84.3324588228189
3.12,0.8400000000000001,82.62932420678295
3.227142857142857,0.8400000000000001,86.74808824209255
3.3342857142857145,0.8400000000000001,86.74808824209255
3.4414285714285713,0.8400000000000001,87.76198602627933
3.5485714285714285,0.8400000000000001,90.9299329449549
3.6557142857142857,0.8400000000000001,90.4979193524916
3.762857142857143,0.8400000000000001,91.17586311053637
3.87,0.8400000000000001,91.17586311053637
3.9771428571428573,0.8400000000000001,90.2247391772842
4.0842857142857145,0.8400000000000001,90.2247391772842
4.191428571428571,0.8400000000000001,87.1409734853103
4.298571428571428,0.8400000000000001,85.43314003596068
4.405714285714286,0.8400000000000001,85.43314003596068
4.512857142857143,0.8400000000000001,85.43314003596068
4.62,0.8400000000000001,85.4205992824857
4.727142857142857,0.8400000000000001,85.4205992824857
4.8342857142857145,0.8400000000000001,85.4205992824857
4.941428571428571,0.8400000000000001,85.4205992824857
5.048571428571428,0.8400000000000001,85.4205992824857
5.155714285714286,0.8400000000000001,85.4205992824857
5.262857142857143,0.8400000000000001,85.4205992824857
5.37,0.8400000000000001,85.55106602109186
5.477142857142857,0.8400000000000001,85.55106602109186
5.5842857142857145,0.8400000000000001,85.55106602109186
5.691428571428571,0.8400000000000001,85.55106602109186
5.798571428571428,0.8400000000000001,85.55106602109186
5.905714285714286,0.8400000000000001,85.55106602109186
6.0128571428571425,0.8400000000000001,85.55106602109186
6.12,0.8400000000000001,85.2083880042012
6.227142857142857,0.8400000000000001,85.2083880042012
6.3342857142857145,0.8400000000000001,85.2083880042012
6.441428571428571,0.8400000000000001,85.2083880042012
6.548571428571428,0.8400000000000001,85.76141022234765
6.655714285714286,0.8400000000000001,85.76141022234765
6.7628571428571425,0.8400000000000001,85.37842939567987
6.87,0.8400000000000001,85.37842939567987
1.62,0.879795918367347,91.09965443161492
1.7271428571428573,0.879795918367347,93.94718369258452
1.8342857142857143,0.879795918367347,94.36147658805606
1.9414285714285715,0.879795918367347,94.26822351886639
2.0485714285714285,0.879795918367347,92.70546908444143
2.1557142857142857,0.879795918367347,92.31781441955947
2.262857142857143,0.879795918367347,97.68307098839496
2.37,0.879795918367347,99.96040329911814
2.4771428571428573,0.879795918367347,99.62059093792017
2.5842857142857145,0.879795918367347,97.88518799448326
2.6914285714285713,0.879795918367347,98.41317746354974
2.798571428571429,0.879795918367347,98.71174497038358
2.9057142857142857,0.879795918367347,97.6805414508206
3.012857142857143,0.879795918367347,85.62848904610479
3.12,0.879795918367347,84.25112314446527
3.227142857142857,0.879795918367347,88.36988717977486
3.3342857142857145,0.879795918367347,88.36988717977486
3.4414285714285713,0.879795918367347,89.38378496396165
3.5485714285714285,0.879795918367347,92.55173188263723
3.6557142857142857,0.879795918367347,92.11971829017394
3.762857142857143,0.879795918367347,92.7976620482187
3.87,0.879795918367347,92.7976620482187
3.9771428571428573,0.879795918367347,91.84653811496652
4.0842857142857145,0.879795918367347,91.84653811496652
4.191428571428571,0.879795918367347,88.76277242299261
4.298571428571428,0.879795918367347,87.05493897364299
4.405714285714286,0.879795918367347,87.05493897364299
4.512857142857143,0.879795918367347,87.05493897364299
4.62,0.879795918367347,87.04239822016801
4.727142857142857,0.879795918367347,87.04239822016801
4.8342857142857145,0.879795918367347,87.04239822016801
4.941428571428571,0.879795918367347,87.04239822016801
