PV,IDIG,Partial Dependence
0.315,0.8400000000000001,79.33002981423384
0.35922448979591837,0.8400000000000001,88.30670978059243
0.40344897959183673,0.8400000000000001,90.85870124881369
0.4476734693877551,0.8400000000000001,84.57249584602872
0.4918979591836735,0.8400000000000001,83.55744282576144
0.5361224489795918,0.8400000000000001,83.31003536204427
0.5803469387755102,0.8400000000000001,85.42240907555532
0.6245714285714286,0.8400000000000001,82.2171009173056
0.668795918367347,0.8400000000000001,80.90290274526713
0.7130204081632654,0.8400000000000001,80.12591034718581
0.7572448979591837,0.8400000000000001,88.07472860725663
0.801469387755102,0.8400000000000001,73.81522414854928
0.8456938775510205,0.8400000000000001,73.64859757565924
0.8899183673469389,0.8400000000000001,76.24221886531318
0.9341428571428572,0.8400000000000001,75.9044240248471
0.9783673469387755,0.8400000000000001,90.4310822990183
1.022591836734694,0.8400000000000001,83.9955179838581
1.0668163265306123,0.8400000000000001,88.32170950592341
1.1110408163265306,0.8400000000000001,88.37242571573636
1.1552653061224492,0.8400000000000001,88.24133603480016
1.1994897959183675,0.8400000000000001,88.18304342538704
1.2437142857142858,0.8400000000000001,87.5708871604718
1.287938775510204,0.8400000000000001,83.05030361919503
1.3321632653061224,0.8400000000000001,83.06839564452622
1.376387755102041,0.8400000000000001,83.1780540145092
1.4206122448979592,0.8400000000000001,83.12081343931406
1.4648367346938775,0.8400000000000001,83.12081343931406
1.509061224489796,0.8400000000000001,83.12010295447577
1.5532857142857144,0.8400000000000001,83.11287580093594
1.5975102040816327,0.8400000000000001,83.11325172665951
1.641734693877551,0.8400000000000001,83.11905240378063
1.6859591836734695,0.8400000000000001,81.97658696026214
1.7301836734693878,0.8400000000000001,108.85153216032117
1.7744081632653061,0.8400000000000001,113.72142314705499
1.8186326530612247,0.8400000000000001,115.23073552715098
1.862857142857143,0.8400000000000001,115.23073552715098
1.9070816326530613,0.8400000000000001,116.20692257106424
1.9513061224489796,0.8400000000000001,116.298225456458
1.9955306122448981,0.8400000000000001,116.298225456458
2.0397551020408167,0.8400000000000001,116.77596319045713
2.083979591836735,0.8400000000000001,116.77596319045713
2.1282040816326533,0.8400000000000001,114.05618184730854
2.1724285714285716,0.8400000000000001,116.27343285147175
2.21665306122449,0.8400000000000001,116.89340564675761
2.260877551020408,0.8400000000000001,116.89340564675761
2.305102040816327,0.8400000000000001,117.0727206852986
2.349326530612245,0.8400000000000001,117.0727206852986
2.3935510204081636,0.8400000000000001,117.0727206852986
2.437775510204082,0.8400000000000001,117.0727206852986
2.482,0.8400000000000001,116.71138595585698
0.315,0.879795918367347,81.10593426306252
0.35922448979591837,0.879795918367347,90.08261422942111
0.40344897959183673,0.879795918367347,92.63460569764236
0.4476734693877551,0.879795918367347,86.3484002948574
0.4918979591836735,0.879795918367347,85.33334727459011
0.5361224489795918,0.879795918367347,85.08593981087297
0.5803469387755102,0.879795918367347,87.198313524384
0.6245714285714286,0.879795918367347,83.99300536613427
0.668795918367347,0.879795918367347,82.6788071940958
0.7130204081632654,0.879795918367347,81.90181479601448
0.7572448979591837,0.879795918367347,89.85063305608531
0.801469387755102,0.879795918367347,75.59112859737797
0.8456938775510205,0.879795918367347,75.42450202448792
0.8899183673469389,0.879795918367347,78.01812331414186
0.9341428571428572,0.879795918367347,77.68032847367579
0.9783673469387755,0.879795918367347,92.20698674784697
1.022591836734694,0.879795918367347,85.77142243268678
1.0668163265306123,0.879795918367347,90.09761395475209
1.1110408163265306,0.879795918367347,90.14833016456502
1.1552653061224492,0.879795918367347,90.01724048362885
1.1994897959183675,0.879795918367347,89.95894787421571
1.2437142857142858,0.879795918367347,89.3467916093005
1.287938775510204,0.879795918367347,84.82620806802372
1.3321632653061224,0.879795918367347,84.8443000933549
1.376387755102041,0.879795918367347,84.95395846333787
1.4206122448979592,0.879795918367347,84.89671788814273
1.4648367346938775,0.879795918367347,84.89671788814273
1.509061224489796,0.879795918367347,84.89600740330444
1.5532857142857144,0.879795918367347,84.88878024976464
1.5975102040816327,0.879795918367347,84.8891561754882
1.641734693877551,0.879795918367347,84.89495685260931
1.6859591836734695,0.879795918367347,83.75249140909078
1.7301836734693878,0.879795918367347,109.81924553775977
1.7744081632653061,0.879795918367347,114.68913652449358
1.8186326530612247,0.879795918367347,116.19844890458958
1.862857142857143,0.879795918367347,116.19844890458958
1.9070816326530613,0.879795918367347,117.12501117137418
1.9513061224489796,0.879795918367347,117.21631405676793
1.9955306122448981,0.879795918367347,117.21631405676793
2.0397551020408167,0.879795918367347,117.69405179076706
2.083979591836735,0.879795918367347,117.69405179076706
2.1282040816326533,0.879795918367347,114.97427044761847
2.1724285714285716,0.879795918367347,117.20492954328805
2.21665306122449,0.879795918367347,117.82490233857392
2.260877551020408,0.879795918367347,117.82490233857392
2.305102040816327,0.879795918367347,118.00421737711491
2.349326530612245,0.879795918367347,118.00421737711491
2.3935510204081636,0.879795918367347,118.00421737711491
2.437775510204082,0.879795918367347,118.00421737711491
2.482,0.879795918367347,117.64288264767328
0.315,0.9195918367346939,69.19862987728122
0.35922448979591837,0.9195918367346939,78.17530984363982
0.40344897959183673,0.9195918367346939,80.72730131186107
0.4476734693877551,0.9195918367346939,74.44109590907611
0.4918979591836735,0.9195918367346939,73.42604288880884
0.5361224489795918,0.9195918367346939,73.17863542509167
0.5803469387755102,0.9195918367346939,75.2910091386027
0.6245714285714286,0.9195918367346939,72.08570098035297
0.668795918367347,0.9195918367346939,74.63142123162037
0.7130204081632654,0.9195918367346939,73.85442883353906
0.7572448979591837,0.9195918367346939,81.80324709360987
0.801469387755102,0.9195918367346939,67.54582164745642
0.8456938775510205,0.9195918367346939,67.35956471429337
0.8899183673469389,0.9195918367346939,69.95318600394731
0.9341428571428572,0.9195918367346939,69.61539116348123
0.9783673469387755,0.9195918367346939,89.01708922408923
1.022591836734694,0.9195918367346939,82.58152490892904
1.0668163265306123,0.9195918367346939,86.90771643099436
1.1110408163265306,0.9195918367346939,86.95843264080732
1.1552653061224492,0.9195918367346939,86.82734295987112
1.1994897959183675,0.9195918367346939,86.769050350458
1.2437142857142858,0.9195918367346939,86.15689408554276
1.287938775510204,0.9195918367346939,81.63631054426601
1.3321632653061224,0.9195918367346939,81.6544025695972
1.376387755102041,0.9195918367346939,81.76406093958015
1.4206122448979592,0.9195918367346939,81.70682036438502
1.4648367346938775,0.9195918367346939,81.70682036438502
1.509061224489796,0.9195918367346939,81.70347069616346
1.5532857142857144,0.9195918367346939,81.69624354262366
1.5975102040816327,0.9195918367346939,81.69661946834722
1.641734693877551,0.9195918367346939,81.70242014546834
1.6859591836734695,0.9195918367346939,80.55995470194982
1.7301836734693878,0.9195918367346939,98.58035579164665
1.7744081632653061,0.9195918367346939,103.45024677838052
1.8186326530612247,0.9195918367346939,104.95955915847647
1.862857142857143,0.9195918367346939,104.95955915847647
1.9070816326530613,0.9195918367346939,105.87763526581034
1.9513061224489796,0.9195918367346939,105.96893815120411
1.9955306122448981,0.9195918367346939,105.96893815120411
2.0397551020408167,0.9195918367346939,106.44667588520325
2.083979591836735,0.9195918367346939,106.44667588520325
2.1282040816326533,0.9195918367346939,103.72689454205467
2.1724285714285716,0.9195918367346939,105.95696297389641
2.21665306122449,0.9195918367346939,106.57693576918228
2.260877551020408,0.9195918367346939,106.57693576918228
2.305102040816327,0.9195918367346939,106.75625080772326
2.349326530612245,0.9195918367346939,106.75625080772326
2.3935510204081636,0.9195918367346939,106.75625080772326
2.437775510204082,0.9195918367346939,106.75625080772326
2.482,0.9195918367346939,106.39491607828164
0.315,0.9593877551020409,70.4229253197547
0.35922448979591837,0.9593877551020409,79.3996052861133
0.40344897959183673,0.9593877551020409,81.95159675433456
0.4476734693877551,0.9593877551020409,75.66539135154959
0.4918979591836735,0.9593877551020409,74.65033833128231
0.5361224489795918,0.9593877551020409,74.31635770516564
0.5803469387755102,0.9593877551020409,76.65469602871792
0.6245714285714286,0.9593877551020409,73.44938787046819
0.668795918367347,0.9593877551020409,75.9951081217356
0.7130204081632654,0.9593877551020409,75.21811572365426
0.7572448979591837,0.9593877551020409,83.16693398372509
0.801469387755102,0.9593877551020409,68.91093901828951
0.8456938775510205,0.9593877551020409,68.72283299966965
0.8899183673469389,0.9593877551020409,71.31645428932359
0.9341428571428572,0.9593877551020409,70.9676952047612
0.9783673469387755,0.9593877551020409,90.36939326536923
1.022591836734694,0.9593877551020409,83.93382895020903
1.0668163265306123,0.9593877551020409,88.26002047227435
1.1110408163265306,0.9593877551020409,88.3107366820873
1.1552653061224492,0.9593877551020409,88.17964700115112
1.1994897959183675,0.9593877551020409,88.12135439173798
1.2437142857142858,0.9593877551020409,87.50919812682274
1.287938775510204,0.9593877551020409,82.98861458554599
1.3321632653061224,0.9593877551020409,83.00670661087716
1.376387755102041,0.9593877551020409,83.11636498086014
1.4206122448979592,0.9593877551020409,83.05912440566499
1.4648367346938775,0.9593877551020409,83.05912440566499
1.509061224489796,0.9593877551020409,83.05577473744344
1.5532857142857144,0.9593877551020409,83.04854758390364
1.5975102040816327,0.9593877551020409,83.04892350962719
1.641734693877551,0.9593877551020409,83.05472418674832
1.6859591836734695,0.9593877551020409,81.9122587432298
1.7301836734693878,0.9593877551020409,100.59076908176424
1.7744081632653061,0.9593877551020409,105.46066006849809
1.8186326530612247,0.9593877551020409,106.96997244859406
1.862857142857143,0.9593877551020409,106.96997244859406
1.9070816326530613,0.9593877551020409,107.88804855592792
