N,Dap,Partial Dependence
0.0,1.62,78.92683832188705
0.17775510204081635,1.62,79.42500568201166
0.3555102040816327,1.62,79.42500568201166
0.533265306122449,1.62,79.42500568201166
0.7110204081632654,1.62,80.34742840583588
0.8887755102040817,1.62,80.39887085620913
1.066530612244898,1.62,80.49952124485135
1.2442857142857144,1.62,80.5564212773949
1.4220408163265308,1.62,80.54143928601306
1.5997959183673471,1.62,86.22022977877123
1.7775510204081635,1.62,86.97757104017813
1.9553061224489798,1.62,92.30972130009555
2.133061224489796,1.62,93.38436095417744
2.3108163265306123,1.62,93.33368545484139
2.488571428571429,1.62,96.3828520529242
2.6663265306122454,1.62,96.34285310479521
2.8440816326530616,1.62,96.33380447477471
3.0218367346938777,1.62,97.63297065749008
3.1995918367346943,1.62,93.51919151386305
3.377346938775511,1.62,93.82564543921345
3.555102040816327,1.62,93.05602178726046
3.732857142857143,1.62,93.05602178726046
3.9106122448979597,1.62,93.12309739275891
4.088367346938776,1.62,93.23222697372071
4.266122448979592,1.62,94.39473798086597
4.4438775510204085,1.62,94.39473798086597
4.621632653061225,1.62,94.39473798086597
4.799387755102042,1.62,94.52511533889829
4.977142857142858,1.62,94.52511533889829
5.154897959183674,1.62,94.52511533889829
5.332653061224491,1.62,94.04702388954486
5.510408163265307,1.62,92.19246453444808
5.688163265306123,1.62,92.19537433452453
5.865918367346939,1.62,92.19537433452453
6.043673469387755,1.62,92.3313451298158
6.221428571428572,1.62,92.3313451298158
6.3991836734693885,1.62,92.28257705879841
6.576938775510205,1.62,92.39657967940167
6.754693877551022,1.62,92.39657967940167
6.932448979591838,1.62,92.39657967940167
7.110204081632654,1.62,99.35421026736296
7.28795918367347,1.62,98.81499246341296
7.465714285714286,1.62,98.81499246341296
7.643469387755103,1.62,98.97504243618918
7.821224489795919,1.62,98.97504243618918
7.9989795918367355,1.62,98.95138665070333
8.176734693877552,1.62,98.95138665070333
8.354489795918369,1.62,101.81688724697814
8.532244897959185,1.62,100.25493558479783
8.71,1.62,100.25493558479783
0.0,1.7271428571428573,81.75660603767912
0.17775510204081635,1.7271428571428573,82.25477339780375
0.3555102040816327,1.7271428571428573,82.25477339780375
0.533265306122449,1.7271428571428573,82.25477339780375
0.7110204081632654,1.7271428571428573,83.17719612162797
0.8887755102040817,1.7271428571428573,83.22863857200122
1.066530612244898,1.7271428571428573,83.32928896064342
1.2442857142857144,1.7271428571428573,83.38618899318698
1.4220408163265308,1.7271428571428573,83.37120700180516
1.5997959183673471,1.7271428571428573,89.04999749456333
1.7775510204081635,1.7271428571428573,89.8073387559702
1.9553061224489798,1.7271428571428573,95.15812716123823
2.133061224489796,1.7271428571428573,96.23276681532013
2.3108163265306123,1.7271428571428573,96.19355065439363
2.488571428571429,1.7271428571428573,99.24271725247647
2.6663265306122454,1.7271428571428573,99.20271830434746
2.8440816326530616,1.7271428571428573,99.19366967432697
3.0218367346938777,1.7271428571428573,100.49283585704232
3.1995918367346943,1.7271428571428573,96.37905671341531
3.377346938775511,1.7271428571428573,96.68551063876568
3.555102040816327,1.7271428571428573,95.91588698681271
3.732857142857143,1.7271428571428573,95.91588698681271
3.9106122448979597,1.7271428571428573,95.9794348727388
4.088367346938776,1.7271428571428573,96.08856445370061
4.266122448979592,1.7271428571428573,97.25107546084587
4.4438775510204085,1.7271428571428573,97.25107546084587
4.621632653061225,1.7271428571428573,97.25107546084587
4.799387755102042,1.7271428571428573,97.38145281887816
4.977142857142858,1.7271428571428573,97.38145281887816
5.154897959183674,1.7271428571428573,97.38145281887816
5.332653061224491,1.7271428571428573,96.90336136952475
5.510408163265307,1.7271428571428573,95.04880201442796
5.688163265306123,1.7271428571428573,95.05171181450443
5.865918367346939,1.7271428571428573,95.05171181450443
6.043673469387755,1.7271428571428573,95.1876826097957
6.221428571428572,1.7271428571428573,95.1876826097957
6.3991836734693885,1.7271428571428573,95.13891453877831
6.576938775510205,1.7271428571428573,95.25291715938157
6.754693877551022,1.7271428571428573,95.25291715938157
6.932448979591838,1.7271428571428573,95.25291715938157
7.110204081632654,1.7271428571428573,102.21054774734284
7.28795918367347,1.7271428571428573,101.65999134678385
7.465714285714286,1.7271428571428573,101.65999134678385
7.643469387755103,1.7271428571428573,101.8200413195601
7.821224489795919,1.7271428571428573,101.8200413195601
7.9989795918367355,1.7271428571428573,101.79638553407422
8.176734693877552,1.7271428571428573,101.79638553407422
8.354489795918369,1.7271428571428573,104.66188613034905
8.532244897959185,1.7271428571428573,103.09993446816875
8.71,1.7271428571428573,103.09993446816875
0.0,1.8342857142857143,81.08527171468603
0.17775510204081635,1.8342857142857143,81.67208709416924
0.3555102040816327,1.8342857142857143,81.67208709416924
0.533265306122449,1.8342857142857143,81.67208709416924
0.7110204081632654,1.8342857142857143,82.62729789550305
0.8887755102040817,1.8342857142857143,82.67874034587628
1.066530612244898,1.8342857142857143,82.7856321611491
1.2442857142857144,1.8342857142857143,82.85805391491743
1.4220408163265308,1.8342857142857143,82.85528027612352
1.5997959183673471,1.8342857142857143,88.53407076888169
1.7775510204081635,1.8342857142857143,89.2914120302886
1.9553061224489798,1.8342857142857143,94.64584662652742
2.133061224489796,1.8342857142857143,95.7204862806093
2.3108163265306123,1.8342857142857143,95.68127011968278
2.488571428571429,1.8342857142857143,98.73043671776561
2.6663265306122454,1.8342857142857143,98.6904377696366
2.8440816326530616,1.8342857142857143,98.68138913961613
3.0218367346938777,1.8342857142857143,99.98055532233147
3.1995918367346943,1.8342857142857143,95.86677617870447
3.377346938775511,1.8342857142857143,96.17323010405484
3.555102040816327,1.8342857142857143,95.40360645210187
3.732857142857143,1.8342857142857143,95.40360645210187
3.9106122448979597,1.8342857142857143,95.4263449923211
4.088367346938776,1.8342857142857143,95.53547457328294
4.266122448979592,1.8342857142857143,96.6979855804282
4.4438775510204085,1.8342857142857143,96.6979855804282
4.621632653061225,1.8342857142857143,96.6979855804282
4.799387755102042,1.8342857142857143,96.8283629384605
4.977142857142858,1.8342857142857143,96.8283629384605
5.154897959183674,1.8342857142857143,96.8283629384605
5.332653061224491,1.8342857142857143,96.35027148910707
5.510408163265307,1.8342857142857143,94.49571213401028
5.688163265306123,1.8342857142857143,94.49862193408676
5.865918367346939,1.8342857142857143,94.49862193408676
6.043673469387755,1.8342857142857143,94.63459272937804
6.221428571428572,1.8342857142857143,94.63459272937804
6.3991836734693885,1.8342857142857143,94.58582465836064
6.576938775510205,1.8342857142857143,94.6998272789639
6.754693877551022,1.8342857142857143,94.6998272789639
6.932448979591838,1.8342857142857143,94.6998272789639
7.110204081632654,1.8342857142857143,101.65745786692517
7.28795918367347,1.8342857142857143,101.11824006297516
7.465714285714286,1.8342857142857143,101.11824006297516
7.643469387755103,1.8342857142857143,101.28078053048846
7.821224489795919,1.8342857142857143,101.28078053048846
7.9989795918367355,1.8342857142857143,101.25712474500259
8.176734693877552,1.8342857142857143,101.25712474500259
8.354489795918369,1.8342857142857143,104.1226253412774
8.532244897959185,1.8342857142857143,102.5606736790971
8.71,1.8342857142857143,102.5606736790971
0.0,1.9414285714285715,83.25353876550513
0.17775510204081635,1.9414285714285715,83.84035414498837
0.3555102040816327,1.9414285714285715,83.84035414498837
0.533265306122449,1.9414285714285715,83.84035414498837
0.7110204081632654,1.9414285714285715,84.79556494632217
0.8887755102040817,1.9414285714285715,84.84700739669539
1.066530612244898,1.9414285714285715,84.95389921196822
1.2442857142857144,1.9414285714285715,85.02632096573657
1.4220408163265308,1.9414285714285715,85.02354732694265
1.5997959183673471,1.9414285714285715,90.70233781970082
1.7775510204081635,1.9414285714285715,91.4137240134693
1.9553061224489798,1.9414285714285715,96.75805270792144
2.133061224489796,1.9414285714285715,97.83269236200331
2.3108163265306123,1.9414285714285715,97.7934762010768
2.488571428571429,1.9414285714285715,100.84264279915963
2.6663265306122454,1.9414285714285715,100.80264385103064
2.8440816326530616,1.9414285714285715,100.79359522101014
3.0218367346938777,1.9414285714285715,102.09276140372552
3.1995918367346943,1.9414285714285715,97.97898226009849
3.377346938775511,1.9414285714285715,98.28543618544887
3.555102040816327,1.9414285714285715,97.51581253349589
3.732857142857143,1.9414285714285715,97.51581253349589
3.9106122448979597,1.9414285714285715,97.53855107371515
4.088367346938776,1.9414285714285715,97.64768065467695
4.266122448979592,1.9414285714285715,98.81019166182223
4.4438775510204085,1.9414285714285715,98.81019166182223
4.621632653061225,1.9414285714285715,98.81019166182223
4.799387755102042,1.9414285714285715,98.94056901985452
4.977142857142858,1.9414285714285715,98.94056901985452
5.154897959183674,1.9414285714285715,98.94056901985452
5.332653061224491,1.9414285714285715,98.45991971229041
5.510408163265307,1.9414285714285715,96.60536035719362
5.688163265306123,1.9414285714285715,96.6082701572701
5.865918367346939,1.9414285714285715,96.6082701572701
6.043673469387755,1.9414285714285715,96.74424095256136
6.221428571428572,1.9414285714285715,96.74424095256136
6.3991836734693885,1.9414285714285715,96.69547288154396
6.576938775510205,1.9414285714285715,96.80947550214722
6.754693877551022,1.9414285714285715,96.80947550214722
6.932448979591838,1.9414285714285715,96.80947550214722
7.110204081632654,1.9414285714285715,103.76710609010851
7.28795918367347,1.9414285714285715,103.2278882861585
7.465714285714286,1.9414285714285715,103.2278882861585
7.643469387755103,1.9414285714285715,103.41239765896434
7.821224489795919,1.9414285714285715,103.41239765896434
7.9989795918367355,1.9414285714285715,103.38874187347847
8.176734693877552,1.9414285714285715,103.38874187347847
8.354489795918369,1.9414285714285715,106.25424246975328
8.532244897959185,1.9414285714285715,104.69298372150058
8.71,1.9414285714285715,104.69298372150058
0.0,2.0485714285714285,78.4185630993722
0.17775510204081635,2.0485714285714285,78.9420264688928
0.3555102040816327,2.0485714285714285,78.9420264688928
0.533265306122449,2.0485714285714285,78.9420264688928
0.7110204081632654,2.0485714285714285,79.8972372702266
0.8887755102040817,2.0485714285714285,79.94867972059984
1.066530612244898,2.0485714285714285,80.03553298866443
1.2442857142857144,2.0485714285714285,80.09243302120798
1.4220408163265308,2.0485714285714285,80.07745102982614
1.5997959183673471,2.0485714285714285,85.75624152258432
1.7775510204081635,2.0485714285714285,86.46611651414531
1.9553061224489798,2.0485714285714285,91.81044520859743
2.133061224489796,2.0485714285714285,92.88508486267932
2.3108163265306123,2.0485714285714285,92.83024353168095
2.488571428571429,2.0485714285714285,95.87941012976376
2.6663265306122454,2.0485714285714285,95.83642314263793
2.8440816326530616,2.0485714285714285,95.82737451261742
3.0218367346938777,2.0485714285714285,97.12654069533278
3.1995918367346943,2.0485714285714285,93.01276155170576
3.377346938775511,2.0485714285714285,93.31921547705615
3.555102040816327,2.0485714285714285,92.55985801261356
3.732857142857143,2.0485714285714285,92.55985801261356
3.9106122448979597,2.0485714285714285,92.58259655283283
4.088367346938776,2.0485714285714285,92.69172613379462
4.266122448979592,2.0485714285714285,93.85423714093989
4.4438775510204085,2.0485714285714285,93.85423714093989
4.621632653061225,2.0485714285714285,93.85423714093989
4.799387755102042,2.0485714285714285,93.98461449897219
4.977142857142858,2.0485714285714285,93.98461449897219
5.154897959183674,2.0485714285714285,93.98461449897219
5.332653061224491,2.0485714285714285,93.49863702738725
5.510408163265307,2.0485714285714285,91.64407767229048
5.688163265306123,2.0485714285714285,91.64698747236694
5.865918367346939,2.0485714285714285,91.64698747236694
6.043673469387755,2.0485714285714285,91.78295826765822
6.221428571428572,2.0485714285714285,91.78295826765822
6.3991836734693885,2.0485714285714285,91.73419019664081
6.576938775510205,2.0485714285714285,91.84357538230906
6.754693877551022,2.0485714285714285,91.84357538230906
6.932448979591838,2.0485714285714285,91.84357538230906
7.110204081632654,2.0485714285714285,98.80281057529957
7.28795918367347,2.0485714285714285,98.26359277134958
7.465714285714286,2.0485714285714285,98.26359277134958
7.643469387755103,2.0485714285714285,98.42527129425864
7.821224489795919,2.0485714285714285,98.42527129425864
7.9989795918367355,2.0485714285714285,98.40161550877275
8.176734693877552,2.0485714285714285,98.40161550877275
8.354489795918369,2.0485714285714285,101.26711610504759
8.532244897959185,2.0485714285714285,99.70585735679488
8.71,2.0485714285714285,99.70585735679488
0.0,2.1557142857142857,77.9818455227845
0.17775510204081635,2.1557142857142857,78.50530889230508
0.3555102040816327,2.1557142857142857,78.50530889230508
0.533265306122449,2.1557142857142857,78.50530889230508
0.7110204081632654,2.1557142857142857,79.44794122271794
0.8887755102040817,2.1557142857142857,79.49938367309116
1.066530612244898,2.1557142857142857,79.58623694115576
1.2442857142857144,2.1557142857142857,79.64313697369933
1.4220408163265308,2.1557142857142857,79.62926314145832
1.5997959183673471,2.1557142857142857,85.30805363421652
1.7775510204081635,2.1557142857142857,86.01411963270515
1.9553061224489798,2.1557142857142857,91.35844832715728
2.133061224489796,2.1557142857142857,92.43308798123915
2.3108163265306123,2.1557142857142857,92.37824665024077
2.488571428571429,2.1557142857142857,95.4274132483236
2.6663265306122454,2.1557142857142857,95.38442626119775
2.8440816326530616,2.1557142857142857,95.37537763117724
3.0218367346938777,2.1557142857142857,96.6745438138926
3.1995918367346943,2.1557142857142857,92.5607646702656
3.377346938775511,2.1557142857142857,92.86721859561598
3.555102040816327,2.1557142857142857,92.10319938957974
3.732857142857143,2.1557142857142857,92.10319938957974
3.9106122448979597,2.1557142857142857,92.125937929799
4.088367346938776,2.1557142857142857,92.2350675107608
4.266122448979592,2.1557142857142857,93.39757851790607
4.4438775510204085,2.1557142857142857,93.39757851790607
4.621632653061225,2.1557142857142857,93.39757851790607
4.799387755102042,2.1557142857142857,93.52795587593839
4.977142857142858,2.1557142857142857,93.52795587593839
5.154897959183674,2.1557142857142857,93.52795587593839
5.332653061224491,2.1557142857142857,93.04197840435344
5.510408163265307,2.1557142857142857,91.18741904925666
5.688163265306123,2.1557142857142857,91.19032884933313
5.865918367346939,2.1557142857142857,91.19032884933313
6.043673469387755,2.1557142857142857,91.3262996446244
6.221428571428572,2.1557142857142857,91.3262996446244
6.3991836734693885,2.1557142857142857,91.277531573607
6.576938775510205,2.1557142857142857,91.38691675927524
6.754693877551022,2.1557142857142857,91.38691675927524
6.932448979591838,2.1557142857142857,91.38691675927524
7.110204081632654,2.1557142857142857,98.3453657713776
7.28795918367347,2.1557142857142857,97.8061479674276
7.465714285714286,2.1557142857142857,97.8061479674276
7.643469387755103,2.1557142857142857,97.96305920386334
7.821224489795919,2.1557142857142857,97.96305920386334
7.9989795918367355,2.1557142857142857,97.93940341837748
8.176734693877552,2.1557142857142857,97.93940341837748
8.354489795918369,2.1557142857142857,100.8049040146523
8.532244897959185,2.1557142857142857,99.2436452663996
8.71,2.1557142857142857,99.2436452663996
0.0,2.262857142857143,82.97599915198666
0.17775510204081635,2.262857142857143,83.46383624791238
0.3555102040816327,2.262857142857143,83.46383624791238
0.533265306122449,2.262857142857143,83.46383624791238
0.7110204081632654,2.262857142857143,84.40646857832526
0.8887755102040817,2.262857142857143,84.45791102869849
1.066530612244898,2.262857142857143,84.64993473339717
1.2442857142857144,2.262857142857143,84.70683476594074
1.4220408163265308,2.262857142857143,84.69296093369975
1.5997959183673471,2.262857142857143,90.37269897451108
1.7775510204081635,2.262857142857143,91.0787649729997
1.9553061224489798,2.262857142857143,96.42747676811226
2.133061224489796,2.262857142857143,97.50211642219413
2.3108163265306123,2.262857142857143,97.44685594628557
2.488571428571429,2.262857142857143,100.50151159675198
2.6663265306122454,2.262857142857143,100.45852460962612
2.8440816326530616,2.262857142857143,100.44947597960562
3.0218367346938777,2.262857142857143,101.74864216232099
3.1995918367346943,2.262857142857143,97.63486301869398
3.377346938775511,2.262857142857143,97.91264075019907
3.555102040816327,2.262857142857143,97.16106975898158
3.732857142857143,2.262857142857143,97.16106975898158
3.9106122448979597,2.262857142857143,97.17929944953244
4.088367346938776,2.262857142857143,97.28842903049424
4.266122448979592,2.262857142857143,98.45094003763948
4.4438775510204085,2.262857142857143,98.45094003763948
4.621632653061225,2.262857142857143,98.45094003763948
4.799387755102042,2.262857142857143,98.5813173956718
4.977142857142858,2.262857142857143,98.5813173956718
5.154897959183674,2.262857142857143,98.5813173956718
5.332653061224491,2.262857142857143,98.09533992408687
5.510408163265307,2.262857142857143,96.24078056899009
5.688163265306123,2.262857142857143,96.24369036906654
5.865918367346939,2.262857142857143,96.24369036906654
6.043673469387755,2.262857142857143,96.37966116435784
6.221428571428572,2.262857142857143,96.37966116435784
6.3991836734693885,2.262857142857143,96.33089309334045
6.576938775510205,2.262857142857143,96.44027827900865
6.754693877551022,2.262857142857143,96.44027827900865
6.932448979591838,2.262857142857143,96.44027827900865
7.110204081632654,2.262857142857143,103.39872729111103
7.28795918367347,2.262857142857143,102.8474786369074
7.465714285714286,2.262857142857143,102.8474786369074
7.643469387755103,2.262857142857143,102.9809374863209
7.821224489795919,2.262857142857143,102.9809374863209
7.9989795918367355,2.262857142857143,102.95728170083503
8.176734693877552,2.262857142857143,102.95728170083503
8.354489795918369,2.262857142857143,105.82278229710984
8.532244897959185,2.262857142857143,104.26152354885716
8.71,2.262857142857143,104.26152354885716
0.0,2.37,87.93596987297936
0.17775510204081635,2.37,88.43093518997105
0.3555102040816327,2.37,88.43093518997105
0.533265306122449,2.37,88.43093518997105
0.7110204081632654,2.37,89.43476138786801
0.8887755102040817,2.37,89.5153513031153
1.066530612244898,2.37,89.62619522038902
1.2442857142857144,2.37,89.68309525293259
1.4220408163265308,2.37,89.66922142069158
1.5997959183673471,2.37,95.3489594615029
1.7775510204081635,2.37,96.05363137802541
1.9553061224489798,2.37,101.40234317313796
2.133061224489796,2.37,102.47698282721984
2.3108163265306123,2.37,102.42172235131126
2.488571428571429,2.37,105.47637800177768
