N,IDIG,Partial Dependence
0.0,0.8400000000000001,80.19133436338848
0.17775510204081635,0.8400000000000001,80.11895771316401
0.3555102040816327,0.8400000000000001,80.11895771316401
0.533265306122449,0.8400000000000001,80.11895771316401
0.7110204081632654,0.8400000000000001,81.07433490216805
0.8887755102040817,0.8400000000000001,81.17756370902028
1.066530612244898,0.8400000000000001,81.36702684299905
1.2442857142857144,0.8400000000000001,81.37209238826568
1.4220408163265308,0.8400000000000001,81.34973933809259
1.5997959183673471,0.8400000000000001,87.29142521236034
1.7775510204081635,0.8400000000000001,88.30861084950746
1.9553061224489798,0.8400000000000001,93.73873683235404
2.133061224489796,0.8400000000000001,94.80990721700874
2.3108163265306123,0.8400000000000001,94.76136340062511
2.488571428571429,0.8400000000000001,97.81239450319539
2.6663265306122454,0.8400000000000001,97.77917486299562
2.8440816326530616,0.8400000000000001,97.77012623297514
3.0218367346938777,0.8400000000000001,99.07013580381566
3.1995918367346943,0.8400000000000001,94.82245716135067
3.377346938775511,0.8400000000000001,95.18294992376579
3.555102040816327,0.8400000000000001,94.3845091113384
3.732857142857143,0.8400000000000001,94.3845091113384
3.9106122448979597,0.8400000000000001,94.40329187735779
4.088367346938776,0.8400000000000001,94.51484590846978
4.266122448979592,0.8400000000000001,95.68091383491071
4.4438775510204085,0.8400000000000001,95.68091383491071
4.621632653061225,0.8400000000000001,95.68091383491071
4.799387755102042,0.8400000000000001,95.80827479647756
4.977142857142858,0.8400000000000001,95.80827479647756
5.154897959183674,0.8400000000000001,95.80827479647756
5.332653061224491,0.8400000000000001,95.33091500733569
5.510408163265307,0.8400000000000001,93.47576384368273
5.688163265306123,0.8400000000000001,93.47834229687174
5.865918367346939,0.8400000000000001,93.47834229687174
6.043673469387755,0.8400000000000001,93.61431309216302
6.221428571428572,0.8400000000000001,93.61431309216302
6.3991836734693885,0.8400000000000001,93.56036588718757
6.576938775510205,0.8400000000000001,93.67082731708878
6.754693877551022,0.8400000000000001,93.67082731708878
6.932448979591838,0.8400000000000001,93.67082731708878
7.110204081632654,0.8400000000000001,101.45113832409466
7.28795918367347,0.8400000000000001,100.92460084950962
7.465714285714286,0.8400000000000001,100.92460084950962
7.643469387755103,0.8400000000000001,101.068444356212
7.821224489795919,0.8400000000000001,101.068444356212
7.9989795918367355,0.8400000000000001,101.08710773886862
8.176734693877552,0.8400000000000001,101.08710773886862
8.354489795918369,0.8400000000000001,103.94705663103012
8.532244897959185,0.8400000000000001,102.38823237414977
8.71,0.8400000000000001,102.38823237414977
0.0,0.879795918367347,81.78637644182976
0.17775510204081635,0.879795918367347,81.7139997916053
0.3555102040816327,0.879795918367347,81.7139997916053
0.533265306122449,0.879795918367347,81.7139997916053
0.7110204081632654,0.879795918367347,82.66937698060934
0.8887755102040817,0.879795918367347,82.77260578746156
1.066530612244898,0.879795918367347,82.96206892144033
1.2442857142857144,0.879795918367347,82.96713446670697
1.4220408163265308,0.879795918367347,82.94478141653387
1.5997959183673471,0.879795918367347,88.88646729080163
1.7775510204081635,0.879795918367347,89.90830943907423
1.9553061224489798,0.879795918367347,95.3005851387698
2.133061224489796,0.879795918367347,96.3717555234245
2.3108163265306123,0.879795918367347,96.32321170704088
2.488571428571429,0.879795918367347,99.37424280961113
2.6663265306122454,0.879795918367347,99.34102316941137
2.8440816326530616,0.879795918367347,99.3319745393909
3.0218367346938777,0.879795918367347,100.63198411023141
3.1995918367346943,0.879795918367347,96.39150967840186
3.377346938775511,0.879795918367347,96.752002440817
3.555102040816327,0.879795918367347,95.95356162838961
3.732857142857143,0.879795918367347,95.95356162838961
3.9106122448979597,0.879795918367347,95.97234439440898
4.088367346938776,0.879795918367347,96.08389842552099
4.266122448979592,0.879795918367347,97.2499663519619
4.4438775510204085,0.879795918367347,97.2499663519619
4.621632653061225,0.879795918367347,97.2499663519619
4.799387755102042,0.879795918367347,97.37732731352874
4.977142857142858,0.879795918367347,97.37732731352874
5.154897959183674,0.879795918367347,97.37732731352874
5.332653061224491,0.879795918367347,96.89996752438692
5.510408163265307,0.879795918367347,95.04481636073395
5.688163265306123,0.879795918367347,95.04739481392293
5.865918367346939,0.879795918367347,95.04739481392293
6.043673469387755,0.879795918367347,95.1833656092142
6.221428571428572,0.879795918367347,95.1833656092142
6.3991836734693885,0.879795918367347,95.12941840423878
6.576938775510205,0.879795918367347,95.23987983413997
6.754693877551022,0.879795918367347,95.23987983413997
6.932448979591838,0.879795918367347,95.23987983413997
7.110204081632654,0.879795918367347,103.02019084114585
7.28795918367347,0.879795918367347,102.49365336656082
7.465714285714286,0.879795918367347,102.49365336656082
7.643469387755103,0.879795918367347,102.63978909974787
7.821224489795919,0.879795918367347,102.63978909974787
7.9989795918367355,0.879795918367347,102.65845248240448
8.176734693877552,0.879795918367347,102.65845248240448
8.354489795918369,0.879795918367347,105.51840137456598
8.532244897959185,0.879795918367347,103.95957711768563
8.71,0.879795918367347,103.95957711768563
0.0,0.9195918367346939,73.32959401209581
0.17775510204081635,0.9195918367346939,74.25689114625423
0.3555102040816327,0.9195918367346939,74.25689114625423
0.533265306122449,0.9195918367346939,74.25689114625423
0.7110204081632654,0.9195918367346939,75.21226833525829
0.8887755102040817,0.9195918367346939,75.31306105175105
1.066530612244898,0.9195918367346939,75.52663276051038
1.2442857142857144,0.9195918367346939,75.5293518844537
1.4220408163265308,0.9195918367346939,75.50699883428061
1.5997959183673471,0.9195918367346939,81.47677926575064
1.7775510204081635,0.9195918367346939,82.49492393509313
1.9553061224489798,0.9195918367346939,87.84425848693685
2.133061224489796,0.9195918367346939,88.91542887159154
2.3108163265306123,0.9195918367346939,88.86688505520793
2.488571428571429,0.9195918367346939,91.9179161577782
