N,SSA,Partial Dependence
1.4220408163265308,655.204081632653,72.07981143852541
1.5997959183673471,655.204081632653,77.84614961655065
1.7775510204081635,655.204081632653,78.56584751949013
1.9553061224489798,655.204081632653,83.8685486766166
2.133061224489796,655.204081632653,84.85130896185815
2.3108163265306123,655.204081632653,84.85842266192361
2.488571428571429,655.204081632653,87.1216153804852
2.6663265306122454,655.204081632653,87.0884861743474
2.8440816326530616,655.204081632653,87.07373971075751
3.0218367346938777,655.204081632653,88.23891590893216
3.1995918367346943,655.204081632653,85.1951753779644
3.377346938775511,655.204081632653,85.33658275812557
3.555102040816327,655.204081632653,85.83065153788876
3.732857142857143,655.204081632653,85.83065153788876
3.9106122448979597,655.204081632653,85.9060150335355
4.088367346938776,655.204081632653,86.05411849464363
4.266122448979592,655.204081632653,87.30143571690915
4.4438775510204085,655.204081632653,87.30143571690915
4.621632653061225,655.204081632653,87.30143571690915
4.799387755102042,655.204081632653,87.795391061073
4.977142857142858,655.204081632653,87.795391061073
5.154897959183674,655.204081632653,87.795391061073
5.332653061224491,655.204081632653,87.15383225010018
5.510408163265307,655.204081632653,85.29030635583176
5.688163265306123,655.204081632653,85.43227449199271
5.865918367346939,655.204081632653,85.43227449199271
6.043673469387755,655.204081632653,85.55294892986588
6.221428571428572,655.204081632653,85.55294892986588
6.3991836734693885,655.204081632653,85.49900172489043
6.576938775510205,655.204081632653,84.53631170406845
6.754693877551022,655.204081632653,84.53631170406845
6.932448979591838,655.204081632653,84.53631170406845
7.110204081632654,655.204081632653,90.81148844033113
7.28795918367347,655.204081632653,90.30235960592026
7.465714285714286,655.204081632653,90.30235960592026
7.643469387755103,655.204081632653,90.5838319915014
7.821224489795919,655.204081632653,90.5838319915014
7.9989795918367355,655.204081632653,90.54784249638682
8.176734693877552,655.204081632653,90.54784249638682
8.354489795918369,655.204081632653,92.7950623413527
8.532244897959185,655.204081632653,91.23623808447232
8.71,655.204081632653,91.23623808447232
0.0,711.3061224489795,69.1049043925435
0.17775510204081635,711.3061224489795,69.6290521320622
0.3555102040816327,711.3061224489795,69.6290521320622
0.533265306122449,711.3061224489795,69.6290521320622
0.7110204081632654,711.3061224489795,70.60198688049013
0.8887755102040817,711.3061224489795,70.70226421096419
1.066530612244898,711.3061224489795,70.8442184424243
1.2442857142857144,711.3061224489795,70.90332697638463
1.4220408163265308,711.3061224489795,70.89090551801293
1.5997959183673471,711.3061224489795,76.65724369603815
1.7775510204081635,711.3061224489795,77.37694159897765
1.9553061224489798,711.3061224489795,82.67964275610409
2.133061224489796,711.3061224489795,83.66240304134566
2.3108163265306123,711.3061224489795,83.66951674141112
2.488571428571429,711.3061224489795,85.93270945997268
2.6663265306122454,711.3061224489795,85.89958025383488
2.8440816326530616,711.3061224489795,85.884833790245
3.0218367346938777,711.3061224489795,87.05000998841966
3.1995918367346943,711.3061224489795,83.46662827836712
3.377346938775511,711.3061224489795,83.6080356585283
3.555102040816327,711.3061224489795,82.67695706343544
3.732857142857143,711.3061224489795,82.67695706343544
3.9106122448979597,711.3061224489795,82.75232055908216
4.088367346938776,711.3061224489795,82.90042402019029
4.266122448979592,711.3061224489795,84.14774124245584
4.4438775510204085,711.3061224489795,84.14774124245584
4.621632653061225,711.3061224489795,84.14774124245584
4.799387755102042,711.3061224489795,84.31488687768615
4.977142857142858,711.3061224489795,84.31488687768615
5.154897959183674,711.3061224489795,84.31488687768615
5.332653061224491,711.3061224489795,83.67332806671332
5.510408163265307,711.3061224489795,81.80980217244489
5.688163265306123,711.3061224489795,81.95177030860586
5.865918367346939,711.3061224489795,81.95177030860586
6.043673469387755,711.3061224489795,82.07244474647902
6.221428571428572,711.3061224489795,82.07244474647902
6.3991836734693885,711.3061224489795,82.01849754150359
6.576938775510205,711.3061224489795,82.28342497674835
6.754693877551022,711.3061224489795,82.28342497674835
6.932448979591838,711.3061224489795,82.28342497674835
7.110204081632654,711.3061224489795,88.55860171301102
7.28795918367347,711.3061224489795,88.04947287860014
7.465714285714286,711.3061224489795,88.04947287860014
7.643469387755103,711.3061224489795,88.33094526418128
7.821224489795919,711.3061224489795,88.33094526418128
7.9989795918367355,711.3061224489795,88.29495576906669
8.176734693877552,711.3061224489795,88.29495576906669
8.354489795918369,711.3061224489795,90.54217561403259
8.532244897959185,711.3061224489795,88.98335135715223
8.71,711.3061224489795,88.98335135715223
0.0,767.4081632653061,60.65629070039423
0.17775510204081635,767.4081632653061,61.18043843991294
0.3555102040816327,767.4081632653061,61.18043843991294
0.533265306122449,767.4081632653061,61.18043843991294
0.7110204081632654,767.4081632653061,62.15337318834084
0.8887755102040817,767.4081632653061,62.2536505188149
1.066530612244898,767.4081632653061,62.39560475027502
1.2442857142857144,767.4081632653061,62.454713284235346
1.4220408163265308,767.4081632653061,62.44229182586365
1.5997959183673471,767.4081632653061,68.20863000388886
1.7775510204081635,767.4081632653061,68.92832790682834
1.9553061224489798,767.4081632653061,74.2310290639548
2.133061224489796,767.4081632653061,75.21378934919636
2.3108163265306123,767.4081632653061,75.22090304926182
2.488571428571429,767.4081632653061,77.4840957678234
2.6663265306122454,767.4081632653061,77.4509665616856
2.8440816326530616,767.4081632653061,77.43622009809572
3.0218367346938777,767.4081632653061,78.60139629627038
3.1995918367346943,767.4081632653061,77.98670420008467
3.377346938775511,767.4081632653061,78.12811158024583
3.555102040816327,767.4081632653061,77.19703298515297
3.732857142857143,767.4081632653061,77.19703298515297
3.9106122448979597,767.4081632653061,77.2723964807997
4.088367346938776,767.4081632653061,77.42049994190782
4.266122448979592,767.4081632653061,78.66781716417336
4.4438775510204085,767.4081632653061,78.66781716417336
4.621632653061225,767.4081632653061,78.66781716417336
4.799387755102042,767.4081632653061,79.01511694713841
4.977142857142858,767.4081632653061,79.01511694713841
5.154897959183674,767.4081632653061,79.01511694713841
5.332653061224491,767.4081632653061,78.37355813616558
5.510408163265307,767.4081632653061,76.52801021623006
5.688163265306123,767.4081632653061,76.66997835239101
5.865918367346939,767.4081632653061,76.66997835239101
6.043673469387755,767.4081632653061,76.79065279026416
6.221428571428572,767.4081632653061,76.79065279026416
6.3991836734693885,767.4081632653061,76.73670558528875
6.576938775510205,767.4081632653061,77.01180663450083
6.754693877551022,767.4081632653061,77.01180663450083
6.932448979591838,767.4081632653061,77.01180663450083
7.110204081632654,767.4081632653061,83.28698337076351
7.28795918367347,767.4081632653061,82.77785453635262
7.465714285714286,767.4081632653061,82.77785453635262
7.643469387755103,767.4081632653061,83.05932692193377
7.821224489795919,767.4081632653061,83.05932692193377
7.9989795918367355,767.4081632653061,83.02333742681918
8.176734693877552,767.4081632653061,83.02333742681918
8.354489795918369,767.4081632653061,85.27055727178505
8.532244897959185,767.4081632653061,83.7117330149047
8.71,767.4081632653061,83.7117330149047
0.0,823.5102040816327,67.56113751074697
0.17775510204081635,823.5102040816327,68.08528525026567
0.3555102040816327,823.5102040816327,68.08528525026567
0.533265306122449,823.5102040816327,68.08528525026567
0.7110204081632654,823.5102040816327,69.05821999869359
0.8887755102040817,823.5102040816327,69.15849732916766
1.066530612244898,823.5102040816327,69.30045156062778
1.2442857142857144,823.5102040816327,69.35956009458809
1.4220408163265308,823.5102040816327,69.3471386362164
1.5997959183673471,823.5102040816327,75.11347681424161
1.7775510204081635,823.5102040816327,75.83317471718111
1.9553061224489798,823.5102040816327,81.14303896157503
2.133061224489796,823.5102040816327,82.12579924681656
2.3108163265306123,823.5102040816327,82.13291294688206
2.488571428571429,823.5102040816327,84.39610566544363
2.6663265306122454,823.5102040816327,84.36297645930583
2.8440816326530616,823.5102040816327,84.34822999571594
3.0218367346938777,823.5102040816327,85.5134061938906
3.1995918367346943,823.5102040816327,80.99640255395411
3.377346938775511,823.5102040816327,81.13780993411527
3.555102040816327,823.5102040816327,80.18082157536817
3.732857142857143,823.5102040816327,80.18082157536817
3.9106122448979597,823.5102040816327,80.23043015227455
4.088367346938776,823.5102040816327,80.37853361338267
4.266122448979592,823.5102040816327,81.62585083564821
4.4438775510204085,823.5102040816327,81.62585083564821
4.621632653061225,823.5102040816327,81.62585083564821
4.799387755102042,823.5102040816327,81.78107478684235
4.977142857142858,823.5102040816327,81.78107478684235
5.154897959183674,823.5102040816327,81.78107478684235
5.332653061224491,823.5102040816327,81.01157746705199
5.510408163265307,823.5102040816327,79.16602954711644
5.688163265306123,823.5102040816327,79.3079976832774
5.865918367346939,823.5102040816327,79.3079976832774
6.043673469387755,823.5102040816327,79.42867212115057
6.221428571428572,823.5102040816327,79.42867212115057
6.3991836734693885,823.5102040816327,79.37472491617514
6.576938775510205,823.5102040816327,79.64982596538724
6.754693877551022,823.5102040816327,79.64982596538724
6.932448979591838,823.5102040816327,79.64982596538724
7.110204081632654,823.5102040816327,85.9250027016499
7.28795918367347,823.5102040816327,85.41587386723903
7.465714285714286,823.5102040816327,85.41587386723903
7.643469387755103,823.5102040816327,85.69734625282017
7.821224489795919,823.5102040816327,85.69734625282017
7.9989795918367355,823.5102040816327,85.66135675770558
8.176734693877552,823.5102040816327,85.66135675770558
8.354489795918369,823.5102040816327,87.90857660267147
8.532244897959185,823.5102040816327,86.34975234579112
8.71,823.5102040816327,86.34975234579112
0.0,879.6122448979592,77.80051045232909
0.17775510204081635,879.6122448979592,78.32465819184777
0.3555102040816327,879.6122448979592,78.32465819184777
0.533265306122449,879.6122448979592,78.32465819184777
0.7110204081632654,879.6122448979592,79.29759294027568
0.8887755102040817,879.6122448979592,79.39787027074975
1.066530612244898,879.6122448979592,79.53982450220987
1.2442857142857144,879.6122448979592,79.59893303617018
1.4220408163265308,879.6122448979592,79.5865115777985
1.5997959183673471,879.6122448979592,85.35284975582371
1.7775510204081635,879.6122448979592,86.0725476587632
1.9553061224489798,879.6122448979592,91.38241190315712
2.133061224489796,879.6122448979592,92.36517218839867
2.3108163265306123,879.6122448979592,92.37228588846415
2.488571428571429,879.6122448979592,96.72237033243347
2.6663265306122454,879.6122448979592,96.68924112629568
2.8440816326530616,879.6122448979592,96.67449466270581
3.0218367346938777,879.6122448979592,97.83967086088045
3.1995918367346943,879.6122448979592,93.53516693560461
3.377346938775511,879.6122448979592,93.6765743157658
3.555102040816327,879.6122448979592,92.71958595701868
3.732857142857143,879.6122448979592,92.71958595701868
3.9106122448979597,879.6122448979592,92.76919453392506
4.088367346938776,879.6122448979592,92.8923722152894
4.266122448979592,879.6122448979592,94.13968943755492
4.4438775510204085,879.6122448979592,94.13968943755492
4.621632653061225,879.6122448979592,94.13968943755492
4.799387755102042,879.6122448979592,94.2616011060782
4.977142857142858,879.6122448979592,94.2616011060782
5.154897959183674,879.6122448979592,94.2616011060782
5.332653061224491,879.6122448979592,93.49195360970833
5.510408163265307,879.6122448979592,91.64640568977282
5.688163265306123,879.6122448979592,91.78837382593376
5.865918367346939,879.6122448979592,91.78837382593376
6.043673469387755,879.6122448979592,91.90904826380692
6.221428571428572,879.6122448979592,91.90904826380692
6.3991836734693885,879.6122448979592,91.85510105883148
6.576938775510205,879.6122448979592,92.16677687592421
6.754693877551022,879.6122448979592,92.16677687592421
6.932448979591838,879.6122448979592,92.16677687592421
7.110204081632654,879.6122448979592,98.46130802720093
7.28795918367347,879.6122448979592,97.99485716817217
7.465714285714286,879.6122448979592,97.99485716817217
7.643469387755103,879.6122448979592,98.27632955375331
7.821224489795919,879.6122448979592,98.27632955375331
7.9989795918367355,879.6122448979592,98.24034005863874
8.176734693877552,879.6122448979592,98.24034005863874
8.354489795918369,879.6122448979592,100.48755990360462
8.532244897959185,879.6122448979592,98.92873564672426
8.71,879.6122448979592,98.92873564672426
0.0,935.7142857142858,78.67112794260109
0.17775510204081635,935.7142857142858,79.19527568211979
0.3555102040816327,935.7142857142858,79.19527568211979
0.533265306122449,935.7142857142858,79.19527568211979
0.7110204081632654,935.7142857142858,80.16821043054769
0.8887755102040817,935.7142857142858,80.26848776102175
1.066530612244898,935.7142857142858,80.41044199248188
1.2442857142857144,935.7142857142858,80.4695505264422
1.4220408163265308,935.7142857142858,80.4571290680705
1.5997959183673471,935.7142857142858,86.07192481923674
1.7775510204081635,935.7142857142858,86.79162272217623
1.9553061224489798,935.7142857142858,92.10148696657016
2.133061224489796,935.7142857142858,93.0842472518117
2.3108163265306123,935.7142857142858,93.09136095187718
2.488571428571429,935.7142857142858,97.43010903945402
2.6663265306122454,935.7142857142858,97.39697983331621
2.8440816326530616,935.7142857142858,97.38223336972635
3.0218367346938777,935.7142857142858,98.547409567901
3.1995918367346943,935.7142857142858,94.24290564262516
3.377346938775511,935.7142857142858,94.38431302278633
3.555102040816327,935.7142857142858,93.39745237406538
3.732857142857143,935.7142857142858,93.39745237406538
3.9106122448979597,935.7142857142858,93.42901211178608
4.088367346938776,935.7142857142858,93.52350559954596
4.266122448979592,935.7142857142858,94.77082282181148
4.4438775510204085,935.7142857142858,94.77082282181148
4.621632653061225,935.7142857142858,94.77082282181148
4.799387755102042,935.7142857142858,94.89273449033476
4.977142857142858,935.7142857142858,94.89273449033476
5.154897959183674,935.7142857142858,94.89273449033476
5.332653061224491,935.7142857142858,94.13848950575847
5.510408163265307,935.7142857142858,92.29294158582293
5.688163265306123,935.7142857142858,92.43490972198386
5.865918367346939,935.7142857142858,92.43490972198386
6.043673469387755,935.7142857142858,92.55558415985705
6.221428571428572,935.7142857142858,92.55558415985705
6.3991836734693885,935.7142857142858,92.50163695488162
6.576938775510205,935.7142857142858,92.82674846610861
6.754693877551022,935.7142857142858,92.82674846610861
6.932448979591838,935.7142857142858,92.82674846610861
7.110204081632654,935.7142857142858,99.12127961738531
7.28795918367347,935.7142857142858,98.65371348655898
7.465714285714286,935.7142857142858,98.65371348655898
7.643469387755103,935.7142857142858,98.93518587214012
7.821224489795919,935.7142857142858,98.93518587214012
7.9989795918367355,935.7142857142858,98.89919637702555
8.176734693877552,935.7142857142858,98.89919637702555
8.354489795918369,935.7142857142858,101.14641622199142
8.532244897959185,935.7142857142858,99.58759196511103
8.71,935.7142857142858,99.58759196511103
0.0,991.8163265306123,79.45826197674238
0.17775510204081635,991.8163265306123,79.97845014586778
0.3555102040816327,991.8163265306123,79.97845014586778
0.533265306122449,991.8163265306123,79.97845014586778
0.7110204081632654,991.8163265306123,80.95138489429569
0.8887755102040817,991.8163265306123,81.05166222476974
1.066530612244898,991.8163265306123,81.19361645622986
1.2442857142857144,991.8163265306123,81.2527249901902
1.4220408163265308,991.8163265306123,81.2403035318185
1.5997959183673471,991.8163265306123,86.85509928298474
1.7775510204081635,991.8163265306123,87.69428810950721
1.9553061224489798,991.8163265306123,93.01695269642288
2.133061224489796,991.8163265306123,93.99971298166442
2.3108163265306123,991.8163265306123,93.94343219637562
2.488571428571429,991.8163265306123,98.28218028395248
2.6663265306122454,991.8163265306123,98.24905107781468
2.8440816326530616,991.8163265306123,98.2343046142248
3.0218367346938777,991.8163265306123,99.65460881517016
3.1995918367346943,991.8163265306123,94.76835265505393
3.377346938775511,991.8163265306123,95.36068846131685
3.555102040816327,991.8163265306123,94.35775855777803
3.732857142857143,991.8163265306123,94.35775855777803
3.9106122448979597,991.8163265306123,94.38931829549874
4.088367346938776,991.8163265306123,94.4838117832586
4.266122448979592,991.8163265306123,95.4874880376399
4.4438775510204085,991.8163265306123,95.4874880376399
4.621632653061225,991.8163265306123,95.4874880376399
4.799387755102042,991.8163265306123,95.50335635772412
4.977142857142858,991.8163265306123,95.50335635772412
5.154897959183674,991.8163265306123,95.50335635772412
5.332653061224491,991.8163265306123,95.02842034990772
5.510408163265307,991.8163265306123,93.18287242997218
5.688163265306123,991.8163265306123,93.32484056613313
5.865918367346939,991.8163265306123,93.32484056613313
6.043673469387755,991.8163265306123,93.47150957826271
6.221428571428572,991.8163265306123,93.47150957826271
6.3991836734693885,991.8163265306123,93.41756237328728
6.576938775510205,991.8163265306123,93.74267388451428
6.754693877551022,991.8163265306123,93.74267388451428
6.932448979591838,991.8163265306123,93.74267388451428
7.110204081632654,991.8163265306123,100.0272471267941
7.28795918367347,991.8163265306123,99.51700302058562
7.465714285714286,991.8163265306123,99.51700302058562
7.643469387755103,991.8163265306123,99.79847540616676
7.821224489795919,991.8163265306123,99.79847540616676
7.9989795918367355,991.8163265306123,99.78145189850011
8.176734693877552,991.8163265306123,99.78145189850011
8.354489795918369,991.8163265306123,102.02867174346598
8.532244897959185,991.8163265306123,100.46984748658562
8.71,991.8163265306123,100.46984748658562
0.0,1047.9183673469388,89.36087996823386
0.17775510204081635,1047.9183673469388,89.86190967031861
0.3555102040816327,1047.9183673469388,89.86190967031861
0.533265306122449,1047.9183673469388,89.86190967031861
0.7110204081632654,1047.9183673469388,90.83484441874651
0.8887755102040817,1047.9183673469388,90.93512174922058
1.066530612244898,1047.9183673469388,91.07707598068072
1.2442857142857144,1047.9183673469388,91.13618451464103
1.4220408163265308,1047.9183673469388,91.12376305626933
1.5997959183673471,1047.9183673469388,96.73855880743557
1.7775510204081635,1047.9183673469388,97.57774763395807
1.9553061224489798,1047.9183673469388,102.9004122208737
2.133061224489796,1047.9183673469388,103.88317250611524
2.3108163265306123,1047.9183673469388,103.82689172082647
2.488571428571429,1047.9183673469388,108.1656398084033
2.6663265306122454,1047.9183673469388,108.1325106022655
2.8440816326530616,1047.9183673469388,108.11776413867562
3.0218367346938777,1047.9183673469388,109.53806833962099
3.1995918367346943,1047.9183673469388,104.65181217950474
3.377346938775511,1047.9183673469388,105.24414798576767
3.555102040816327,1047.9183673469388,104.24121808222885
3.732857142857143,1047.9183673469388,104.24121808222885
3.9106122448979597,1047.9183673469388,104.27277781994955
4.088367346938776,1047.9183673469388,104.36727130770943
4.266122448979592,1047.9183673469388,105.37094756209072
4.4438775510204085,1047.9183673469388,105.37094756209072
4.621632653061225,1047.9183673469388,105.37094756209072
4.799387755102042,1047.9183673469388,105.38681588217493
4.977142857142858,1047.9183673469388,105.38681588217493
5.154897959183674,1047.9183673469388,105.38681588217493
5.332653061224491,1047.9183673469388,104.91187987435856
5.510408163265307,1047.9183673469388,103.06633195442302
5.688163265306123,1047.9183673469388,103.20830009058396
5.865918367346939,1047.9183673469388,103.20830009058396
6.043673469387755,1047.9183673469388,103.35496910271354
6.221428571428572,1047.9183673469388,103.35496910271354
6.3991836734693885,1047.9183673469388,103.3010218977381
6.576938775510205,1047.9183673469388,103.6261334089651
6.754693877551022,1047.9183673469388,103.6261334089651
6.932448979591838,1047.9183673469388,103.6261334089651
7.110204081632654,1047.9183673469388,109.91070665124494
7.28795918367347,1047.9183673469388,109.40046254503646
7.465714285714286,1047.9183673469388,109.40046254503646
7.643469387755103,1047.9183673469388,109.6819349306176
7.821224489795919,1047.9183673469388,109.6819349306176
7.9989795918367355,1047.9183673469388,109.66491142295094
8.176734693877552,1047.9183673469388,109.66491142295094
8.354489795918369,1047.9183673469388,111.91213126791683
8.532244897959185,1047.9183673469388,110.35330701103645
8.71,1047.9183673469388,110.35330701103645
0.0,1104.0204081632653,89.01746915303328
0.17775510204081635,1104.0204081632653,89.51849885511805
0.3555102040816327,1104.0204081632653,89.51849885511805
0.533265306122449,1104.0204081632653,89.51849885511805
0.7110204081632654,1104.0204081632653,90.49143360354596
0.8887755102040817,1104.0204081632653,90.59171093402001
1.066530612244898,1104.0204081632653,90.73366516548015
1.2442857142857144,1104.0204081632653,90.79277369944046
1.4220408163265308,1104.0204081632653,90.78035224106875
1.5997959183673471,1104.0204081632653,96.17298013635684
1.7775510204081635,1104.0204081632653,97.01216896287934
1.9553061224489798,1104.0204081632653,102.334833549795
2.133061224489796,1104.0204081632653,103.31759383503653
2.3108163265306123,1104.0204081632653,103.26131304974776
2.488571428571429,1104.0204081632653,107.49759360355176
2.6663265306122454,1104.0204081632653,107.46446439741396
2.8440816326530616,1104.0204081632653,107.44971793382409
3.0218367346938777,1104.0204081632653,108.87002213476943
3.1995918367346943,1104.0204081632653,103.9837659746532
3.377346938775511,1104.0204081632653,104.5761017809161
3.555102040816327,1104.0204081632653,103.57317187737729
3.732857142857143,1104.0204081632653,103.57317187737729
3.9106122448979597,1104.0204081632653,103.60473161509802
4.088367346938776,1104.0204081632653,103.69922510285788
4.266122448979592,1104.0204081632653,104.70290135723917
4.4438775510204085,1104.0204081632653,104.70290135723917
4.621632653061225,1104.0204081632653,104.70290135723917
4.799387755102042,1104.0204081632653,104.7187696773234
4.977142857142858,1104.0204081632653,104.7187696773234
5.154897959183674,1104.0204081632653,104.7187696773234
5.332653061224491,1104.0204081632653,104.29925851698806
5.510408163265307,1104.0204081632653,102.45371059705253
5.688163265306123,1104.0204081632653,102.59567873321346
5.865918367346939,1104.0204081632653,102.59567873321346
6.043673469387755,1104.0204081632653,102.74234774534305
6.221428571428572,1104.0204081632653,102.74234774534305
6.3991836734693885,1104.0204081632653,102.68840054036761
6.576938775510205,1104.0204081632653,103.01351205159463
6.754693877551022,1104.0204081632653,103.01351205159463
6.932448979591838,1104.0204081632653,103.01351205159463
7.110204081632654,1104.0204081632653,109.29808529387444
7.28795918367347,1104.0204081632653,108.78784118766596
7.465714285714286,1104.0204081632653,108.78784118766596
7.643469387755103,1104.0204081632653,109.06931357324711
7.821224489795919,1104.0204081632653,109.06931357324711
7.9989795918367355,1104.0204081632653,109.05229006558046
8.176734693877552,1104.0204081632653,109.05229006558046
8.354489795918369,1104.0204081632653,111.29950991054633
8.532244897959185,1104.0204081632653,109.74068565366596
8.71,1104.0204081632653,109.74068565366596
0.0,1160.1224489795918,89.0464486035894
0.17775510204081635,1160.1224489795918,89.54747830567416
0.3555102040816327,1160.1224489795918,89.54747830567416
0.533265306122449,1160.1224489795918,89.54747830567416
0.7110204081632654,1160.1224489795918,90.52041305410206
0.8887755102040817,1160.1224489795918,90.62069038457614
1.066530612244898,1160.1224489795918,90.76264461603625
1.2442857142857144,1160.1224489795918,90.82175314999657
1.4220408163265308,1160.1224489795918,90.80933169162488
1.5997959183673471,1160.1224489795918,96.20195958691295
1.7775510204081635,1160.1224489795918,97.04114841343547
1.9553061224489798,1160.1224489795918,102.3638130003511
2.133061224489796,1160.1224489795918,103.34657328559265
2.3108163265306123,1160.1224489795918,103.29029250030386
2.488571428571429,1160.1224489795918,105.9936075906338
2.6663265306122454,1160.1224489795918,105.96047838449601
2.8440816326530616,1160.1224489795918,105.94573192090613
3.0218367346938777,1160.1224489795918,107.36603612185148
3.1995918367346943,1160.1224489795918,102.47977996173523
3.377346938775511,1160.1224489795918,103.07211576799816
3.555102040816327,1160.1224489795918,102.06918586445936
3.732857142857143,1160.1224489795918,102.06918586445936
3.9106122448979597,1160.1224489795918,102.08768344614383
4.088367346938776,1160.1224489795918,102.18217693390369
4.266122448979592,1160.1224489795918,103.18585318828497
4.4438775510204085,1160.1224489795918,103.18585318828497
4.621632653061225,1160.1224489795918,103.18585318828497
4.799387755102042,1160.1224489795918,103.20172150836919
4.977142857142858,1160.1224489795918,103.20172150836919
5.154897959183674,1160.1224489795918,103.20172150836919
5.332653061224491,1160.1224489795918,102.79519049749142
5.510408163265307,1160.1224489795918,100.9496425775559
