SSA,IDIG,Partial Dependence
543.0,0.8400000000000001,80.99249520384794
599.1020408163265,0.8400000000000001,80.35450469152359
655.204081632653,0.8400000000000001,80.5708231388712
711.3061224489795,0.8400000000000001,78.8218615124136
767.4081632653061,0.8400000000000001,71.54181741130799
823.5102040816327,0.8400000000000001,76.88175412986311
879.6122448979592,0.8400000000000001,88.42276528979998
935.7142857142858,0.8400000000000001,89.27802027638423
991.8163265306123,0.8400000000000001,90.0131092121381
1047.9183673469388,0.8400000000000001,99.94071550607104
1104.0204081632653,0.8400000000000001,99.40103723818714
1160.1224489795918,0.8400000000000001,98.81149267776007
1216.2244897959183,0.8400000000000001,85.50631048958986
1272.3265306122448,0.8400000000000001,85.48393021798053
1328.4285714285716,0.8400000000000001,87.89879306790108
1384.5306122448978,0.8400000000000001,87.97283253009604
1440.6326530612246,0.8400000000000001,87.95045150839887
1496.7346938775509,0.8400000000000001,87.8216818031442
1552.8367346938776,0.8400000000000001,88.94343421925106
1608.938775510204,0.8400000000000001,88.94343421925106
1665.0408163265306,0.8400000000000001,90.92494721185308
1721.142857142857,0.8400000000000001,96.0262619798008
1777.2448979591836,0.8400000000000001,97.28915379487638
1833.3469387755101,0.8400000000000001,98.94799598199695
1889.4489795918366,0.8400000000000001,96.18928402500984
1945.5510204081631,0.8400000000000001,96.20907149411143
2001.6530612244896,0.8400000000000001,96.20907149411143
2057.7551020408164,0.8400000000000001,96.20907149411143
2113.857142857143,0.8400000000000001,96.20907149411143
2169.9591836734694,0.8400000000000001,96.20907149411143
2226.0612244897957,0.8400000000000001,95.66955195040012
2282.1632653061224,0.8400000000000001,95.10729569556335
2338.265306122449,0.8400000000000001,93.2474769155989
2394.3673469387754,0.8400000000000001,97.34060809365008
2450.4693877551017,0.8400000000000001,97.34269389292223
2506.5714285714284,0.8400000000000001,96.67487599636377
2562.673469387755,0.8400000000000001,96.67487599636377
2618.7755102040815,0.8400000000000001,95.87079248179316
2674.877551020408,0.8400000000000001,95.87079248179316
2730.9795918367345,0.8400000000000001,96.67942883052588
2787.081632653061,0.8400000000000001,96.67942883052588
2843.1836734693875,0.8400000000000001,96.67942883052588
2899.285714285714,0.8400000000000001,96.90586331938819
2955.387755102041,0.8400000000000001,96.90586331938819
3011.4897959183672,0.8400000000000001,96.90586331938819
3067.591836734694,0.8400000000000001,97.36270474825484
3123.6938775510203,0.8400000000000001,97.36270474825484
3179.795918367347,0.8400000000000001,95.66322120563294
3235.8979591836733,0.8400000000000001,98.07348151327825
3292.0,0.8400000000000001,98.95019544023654
543.0,0.879795918367347,82.56589006303031
599.1020408163265,0.879795918367347,81.92789955070596
655.204081632653,0.879795918367347,82.14421799805359
711.3061224489795,0.879795918367347,80.39525637159598
767.4081632653061,0.879795918367347,73.11521227049036
823.5102040816327,0.879795918367347,78.45514898904548
879.6122448979592,0.879795918367347,89.99616014898237
935.7142857142858,0.879795918367347,90.8514151355666
991.8163265306123,0.879795918367347,91.58650407132049
1047.9183673469388,0.879795918367347,101.51411036525343
1104.0204081632653,0.879795918367347,100.97443209736952
1160.1224489795918,0.879795918367347,100.38488753694243
1216.2244897959183,0.879795918367347,87.07970534877225
1272.3265306122448,0.879795918367347,87.0573250771629
1328.4285714285716,0.879795918367347,89.47218792708344
1384.5306122448978,0.879795918367347,89.54622738927841
1440.6326530612246,0.879795918367347,89.52384636758123
1496.7346938775509,0.879795918367347,89.39507666232657
