SSA,PV,Partial Dependence
543.0,0.315,69.00032207407756
599.1020408163265,0.315,68.60465975321873
655.204081632653,0.315,68.81794058390388
711.3061224489795,0.315,67.06976871963833
767.4081632653061,0.315,58.01361812074364
823.5102040816327,0.315,63.454509782517285
879.6122448979592,0.315,75.16567976571582
935.7142857142858,0.315,75.9367320877644
991.8163265306123,0.315,76.73904158637374
1047.9183673469388,0.315,86.62724031056621
1104.0204081632653,0.315,86.14140296184448
1160.1224489795918,0.315,84.86286727402123
1216.2244897959183,0.315,71.09552302533176
1272.3265306122448,0.315,71.07314275372244
1328.4285714285716,0.315,73.48769781443893
1384.5306122448978,0.315,73.5587256814958
1440.6326530612246,0.315,73.52792370597743
1496.7346938775509,0.315,73.34108994971146
1552.8367346938776,0.315,74.30112930073261
1608.938775510204,0.315,74.30112930073261
1665.0408163265306,0.315,76.46968259959637
1721.142857142857,0.315,85.743951243403
1777.2448979591836,0.315,87.4695862817096
1833.3469387755101,0.315,89.01264376126973
1889.4489795918366,0.315,85.98083295348886
1945.5510204081631,0.315,85.93262836160125
2001.6530612244896,0.315,85.93262836160125
2057.7551020408164,0.315,85.93262836160125
2113.857142857143,0.315,85.93262836160125
2169.9591836734694,0.315,85.93262836160125
2226.0612244897957,0.315,85.28391986639795
2282.1632653061224,0.315,84.86073741323077
2338.265306122449,0.315,83.86898939465308
2394.3673469387754,0.315,86.38036489831549
2450.4693877551017,0.315,86.38245069758764
2506.5714285714284,0.315,86.38430590688509
2562.673469387755,0.315,86.38430590688509
2618.7755102040815,0.315,85.93499612459678
2674.877551020408,0.315,85.93499612459678
2730.9795918367345,0.315,86.49988351290484
2787.081632653061,0.315,86.49988351290484
2843.1836734693875,0.315,86.49988351290484
2899.285714285714,0.315,86.52204715455544
2955.387755102041,0.315,86.52204715455544
3011.4897959183672,0.315,86.52204715455544
3067.591836734694,0.315,86.97924097554427
3123.6938775510203,0.315,86.97924097554427
3179.795918367347,0.315,85.27776156219144
3235.8979591836733,0.315,87.23207466831633
3292.0,0.315,88.23309529813024
543.0,0.35922448979591837,78.00809454367598
599.1020408163265,0.35922448979591837,77.61243222281715
655.204081632653,0.35922448979591837,77.82571305350228
711.3061224489795,0.35922448979591837,76.07754118923675
767.4081632653061,0.35922448979591837,67.02139059034204
823.5102040816327,0.35922448979591837,72.4622822521157
879.6122448979592,0.35922448979591837,84.01679653546016
935.7142857142858,0.35922448979591837,84.78784885750872
991.8163265306123,0.35922448979591837,85.59015835611807
1047.9183673469388,0.35922448979591837,95.47835708031053
1104.0204081632653,0.35922448979591837,94.9925197315888
1160.1224489795918,0.35922448979591837,93.71398404376558
1216.2244897959183,0.35922448979591837,79.94663979507611
1272.3265306122448,0.35922448979591837,79.92425952346674
1328.4285714285716,0.35922448979591837,82.33881458418327
1384.5306122448978,0.35922448979591837,82.40984245124015
1440.6326530612246,0.35922448979591837,82.37904047572174
1496.7346938775509,0.35922448979591837,82.1922067194558
1552.8367346938776,0.35922448979591837,83.24662754698277
1608.938775510204,0.35922448979591837,83.24662754698277
1665.0408163265306,0.35922448979591837,85.41518084584652
1721.142857142857,0.35922448979591837,94.70549873371199
1777.2448979591836,0.35922448979591837,96.43113377201858
1833.3469387755101,0.35922448979591837,97.97419125157872
1889.4489795918366,0.35922448979591837,94.94238044379784
1945.5510204081631,0.35922448979591837,94.89417585191023
2001.6530612244896,0.35922448979591837,94.89417585191023
2057.7551020408164,0.35922448979591837,94.89417585191023
2113.857142857143,0.35922448979591837,94.89417585191023
2169.9591836734694,0.35922448979591837,94.89417585191023
2226.0612244897957,0.35922448979591837,94.24546735670692
2282.1632653061224,0.35922448979591837,93.82228490353974
2338.265306122449,0.35922448979591837,92.83053688496207
2394.3673469387754,0.35922448979591837,95.34191238862448
2450.4693877551017,0.35922448979591837,95.34399818789662
2506.5714285714284,0.35922448979591837,95.34585339719408
2562.673469387755,0.35922448979591837,95.34585339719408
2618.7755102040815,0.35922448979591837,94.89654361490577
2674.877551020408,0.35922448979591837,94.89654361490577
2730.9795918367345,0.35922448979591837,95.46143100321382
2787.081632653061,0.35922448979591837,95.46143100321382
2843.1836734693875,0.35922448979591837,95.46143100321382
2899.285714285714,0.35922448979591837,95.48359464486443
2955.387755102041,0.35922448979591837,95.48359464486443
3011.4897959183672,0.35922448979591837,95.48359464486443
3067.591836734694,0.35922448979591837,95.94078846585326
3123.6938775510203,0.35922448979591837,95.94078846585326
3179.795918367347,0.35922448979591837,94.23930905250043
3235.8979591836733,0.35922448979591837,96.19362215862532
3292.0,0.35922448979591837,97.19464278843923
543.0,0.40344897959183673,80.68825568546585
599.1020408163265,0.40344897959183673,80.292593364607
655.204081632653,0.40344897959183673,80.50587419529215
711.3061224489795,0.40344897959183673,78.75770233102662
767.4081632653061,0.40344897959183673,69.7015517321319
823.5102040816327,0.40344897959183673,75.03447370216813
879.6122448979592,0.40344897959183673,86.58898798551259
935.7142857142858,0.40344897959183673,87.23273908574619
991.8163265306123,0.40344897959183673,88.11508204436987
1047.9183673469388,0.40344897959183673,98.00328076856232
1104.0204081632653,0.40344897959183673,97.51744341984059
1160.1224489795918,0.40344897959183673,96.23890773201738
1216.2244897959183,0.40344897959183673,82.47156348332791
1272.3265306122448,0.40344897959183673,82.44918321171855
1328.4285714285716,0.40344897959183673,84.86373827243507
1384.5306122448978,0.40344897959183673,84.93476613949194
1440.6326530612246,0.40344897959183673,84.90396416397355
1496.7346938775509,0.40344897959183673,84.7171304077076
1552.8367346938776,0.40344897959183673,85.77155123523455
1608.938775510204,0.40344897959183673,85.77155123523455
1665.0408163265306,0.40344897959183673,87.94010453409831
1721.142857142857,0.40344897959183673,97.23042242196377
1777.2448979591836,0.40344897959183673,98.95605746027037
1833.3469387755101,0.40344897959183673,100.4991149398305
1889.4489795918366,0.40344897959183673,97.46730413204965
1945.5510204081631,0.40344897959183673,97.41909954016204
2001.6530612244896,0.40344897959183673,97.41909954016204
2057.7551020408164,0.40344897959183673,97.41909954016204
2113.857142857143,0.40344897959183673,97.41909954016204
2169.9591836734694,0.40344897959183673,97.41909954016204
2226.0612244897957,0.40344897959183673,96.77039104495874
2282.1632653061224,0.40344897959183673,96.34720859179154
2338.265306122449,0.40344897959183673,95.35546057321388
2394.3673469387754,0.40344897959183673,97.86683607687625
2450.4693877551017,0.40344897959183673,97.86892187614843
2506.5714285714284,0.40344897959183673,97.87077708544588
2562.673469387755,0.40344897959183673,97.87077708544588
2618.7755102040815,0.40344897959183673,97.42146730315756
2674.877551020408,0.40344897959183673,97.42146730315756
2730.9795918367345,0.40344897959183673,97.98635469146564
2787.081632653061,0.40344897959183673,97.98635469146564
2843.1836734693875,0.40344897959183673,97.98635469146564
2899.285714285714,0.40344897959183673,98.00851833311623
2955.387755102041,0.40344897959183673,98.00851833311623
3011.4897959183672,0.40344897959183673,98.00851833311623
3067.591836734694,0.40344897959183673,98.46571215410506
3123.6938775510203,0.40344897959183673,98.46571215410506
3179.795918367347,0.40344897959183673,96.76423274075225
3235.8979591836733,0.40344897959183673,98.7185458468771
3292.0,0.40344897959183673,99.71956647669101
543.0,0.4476734693877551,74.38243076088672
599.1020408163265,0.4476734693877551,73.98676844002787
655.204081632653,0.4476734693877551,74.23888920949562
711.3061224489795,0.4476734693877551,72.4907173452301
767.4081632653061,0.4476734693877551,63.35300641266938
823.5102040816327,0.4476734693877551,68.68192932297357
879.6122448979592,0.4476734693877551,80.23644360631802
935.7142857142858,0.4476734693877551,80.91773760336903
991.8163265306123,0.4476734693877551,81.8359569914728
1047.9183673469388,0.4476734693877551,91.72415571566526
1104.0204081632653,0.4476734693877551,91.23831836694353
1160.1224489795918,0.4476734693877551,89.95978267912032
1216.2244897959183,0.4476734693877551,76.19243843043085
1272.3265306122448,0.4476734693877551,76.1700581588215
1328.4285714285716,0.4476734693877551,78.58461321953803
1384.5306122448978,0.4476734693877551,78.65564108659488
1440.6326530612246,0.4476734693877551,78.6248391110765
1496.7346938775509,0.4476734693877551,78.43956541988561
1552.8367346938776,0.4476734693877551,79.49398624741256
1608.938775510204,0.4476734693877551,79.49398624741256
1665.0408163265306,0.4476734693877551,81.6625395462763
1721.142857142857,0.4476734693877551,90.95285743414178
1777.2448979591836,0.4476734693877551,92.67849247244837
1833.3469387755101,0.4476734693877551,94.22154995200852
1889.4489795918366,0.4476734693877551,91.18973914422763
1945.5510204081631,0.4476734693877551,91.14153455234003
2001.6530612244896,0.4476734693877551,91.14153455234003
2057.7551020408164,0.4476734693877551,91.14153455234003
2113.857142857143,0.4476734693877551,91.14153455234003
2169.9591836734694,0.4476734693877551,91.14153455234003
2226.0612244897957,0.4476734693877551,90.49282605713674
2282.1632653061224,0.4476734693877551,90.06964360396954
2338.265306122449,0.4476734693877551,89.07789558539189
2394.3673469387754,0.4476734693877551,91.58927108905426
2450.4693877551017,0.4476734693877551,91.59135688832644
2506.5714285714284,0.4476734693877551,91.59321209762389
2562.673469387755,0.4476734693877551,91.59321209762389
2618.7755102040815,0.4476734693877551,91.14390231533557
2674.877551020408,0.4476734693877551,91.14390231533557
2730.9795918367345,0.4476734693877551,91.70878970364363
2787.081632653061,0.4476734693877551,91.70878970364363
2843.1836734693875,0.4476734693877551,91.70878970364363
2899.285714285714,0.4476734693877551,91.73095334529422
2955.387755102041,0.4476734693877551,91.73095334529422
3011.4897959183672,0.4476734693877551,91.73095334529422
3067.591836734694,0.4476734693877551,92.18814716628309
3123.6938775510203,0.4476734693877551,92.18814716628309
3179.795918367347,0.4476734693877551,90.48666775293025
3235.8979591836733,0.4476734693877551,92.44098085905512
3292.0,0.4476734693877551,93.44200148886902
543.0,0.4918979591836735,73.68098699447829
599.1020408163265,0.4918979591836735,73.28532467361944
655.204081632653,0.4918979591836735,73.53744544308718
711.3061224489795,0.4918979591836735,71.78927357882165
767.4081632653061,0.4918979591836735,62.65156264626094
823.5102040816327,0.4918979591836735,67.98048555656513
879.6122448979592,0.4918979591836735,79.53499983990959
935.7142857142858,0.4918979591836735,80.21629383696059
991.8163265306123,0.4918979591836735,81.13451322506438
1047.9183673469388,0.4918979591836735,91.02271194925684
1104.0204081632653,0.4918979591836735,90.53687460053511
1160.1224489795918,0.4918979591836735,89.25833891271188
1216.2244897959183,0.4918979591836735,75.4909946640224
1272.3265306122448,0.4918979591836735,75.46861439241306
1328.4285714285716,0.4918979591836735,77.88316945312955
1384.5306122448978,0.4918979591836735,77.95419732018645
1440.6326530612246,0.4918979591836735,77.92339534466807
1496.7346938775509,0.4918979591836735,77.73812165347715
1552.8367346938776,0.4918979591836735,78.79254248100413
1608.938775510204,0.4918979591836735,78.79254248100413
1665.0408163265306,0.4918979591836735,80.96109577986786
1721.142857142857,0.4918979591836735,90.25141366773335
1777.2448979591836,0.4918979591836735,91.97704870603992
1833.3469387755101,0.4918979591836735,93.52010618560006
1889.4489795918366,0.4918979591836735,90.4882953778192
1945.5510204081631,0.4918979591836735,90.44009078593159
2001.6530612244896,0.4918979591836735,90.44009078593159
2057.7551020408164,0.4918979591836735,90.44009078593159
2113.857142857143,0.4918979591836735,90.44009078593159
2169.9591836734694,0.4918979591836735,90.44009078593159
2226.0612244897957,0.4918979591836735,89.79138229072831
2282.1632653061224,0.4918979591836735,89.3681998375611
2338.265306122449,0.4918979591836735,88.37645181898344
2394.3673469387754,0.4918979591836735,90.88782732264582
2450.4693877551017,0.4918979591836735,90.88991312191798
2506.5714285714284,0.4918979591836735,90.89176833121543
2562.673469387755,0.4918979591836735,90.89176833121543
2618.7755102040815,0.4918979591836735,90.44245854892714
2674.877551020408,0.4918979591836735,90.44245854892714
2730.9795918367345,0.4918979591836735,91.00734593723519
2787.081632653061,0.4918979591836735,91.00734593723519
2843.1836734693875,0.4918979591836735,91.00734593723519
2899.285714285714,0.4918979591836735,91.0295095788858
2955.387755102041,0.4918979591836735,91.0295095788858
3011.4897959183672,0.4918979591836735,91.0295095788858
3067.591836734694,0.4918979591836735,91.48670339987461
3123.6938775510203,0.4918979591836735,91.48670339987461
3179.795918367347,0.4918979591836735,89.78522398652181
3235.8979591836733,0.4918979591836735,91.73953709264667
3292.0,0.4918979591836735,92.7405577224606
543.0,0.5361224489795918,73.5660638444275
599.1020408163265,0.5361224489795918,73.17040152356867
655.204081632653,0.5361224489795918,73.42252229303642
711.3061224489795,0.5361224489795918,71.67435042877088
767.4081632653061,0.5361224489795918,62.53663949621018
823.5102040816327,0.5361224489795918,67.86556240651437
879.6122448979592,0.5361224489795918,79.42007668985883
935.7142857142858,0.5361224489795918,80.10137068690982
991.8163265306123,0.5361224489795918,81.01959007501361
1047.9183673469388,0.5361224489795918,90.90778879920607
1104.0204081632653,0.5361224489795918,90.42195145048434
1160.1224489795918,0.5361224489795918,89.1434157626611
1216.2244897959183,0.5361224489795918,75.37607151397165
1272.3265306122448,0.5361224489795918,75.35369124236229
1328.4285714285716,0.5361224489795918,77.7682463030788
1384.5306122448978,0.5361224489795918,77.8392741701357
1440.6326530612246,0.5361224489795918,77.80847219461728
1496.7346938775509,0.5361224489795918,77.6231985034264
1552.8367346938776,0.5361224489795918,78.67761933095335
1608.938775510204,0.5361224489795918,78.67761933095335
1665.0408163265306,0.5361224489795918,80.8461726298171
1721.142857142857,0.5361224489795918,90.13649051768259
1777.2448979591836,0.5361224489795918,91.86212555598917
1833.3469387755101,0.5361224489795918,93.40518303554931
1889.4489795918366,0.5361224489795918,90.37337222776844
1945.5510204081631,0.5361224489795918,90.32516763588085
2001.6530612244896,0.5361224489795918,90.32516763588085
2057.7551020408164,0.5361224489795918,90.32516763588085
2113.857142857143,0.5361224489795918,90.32516763588085
2169.9591836734694,0.5361224489795918,90.32516763588085
2226.0612244897957,0.5361224489795918,89.67645914067755
2282.1632653061224,0.5361224489795918,89.25327668751035
2338.265306122449,0.5361224489795918,88.26152866893266
2394.3673469387754,0.5361224489795918,90.77290417259506
2450.4693877551017,0.5361224489795918,90.77498997186721
2506.5714285714284,0.5361224489795918,90.77684518116466
2562.673469387755,0.5361224489795918,90.77684518116466
2618.7755102040815,0.5361224489795918,90.32753539887636
2674.877551020408,0.5361224489795918,90.32753539887636
2730.9795918367345,0.5361224489795918,90.89242278718444
2787.081632653061,0.5361224489795918,90.89242278718444
2843.1836734693875,0.5361224489795918,90.89242278718444
2899.285714285714,0.5361224489795918,90.91458642883501
2955.387755102041,0.5361224489795918,90.91458642883501
3011.4897959183672,0.5361224489795918,90.91458642883501
3067.591836734694,0.5361224489795918,91.37178024982387
3123.6938775510203,0.5361224489795918,91.37178024982387
3179.795918367347,0.5361224489795918,89.67030083647106
3235.8979591836733,0.5361224489795918,91.6246139425959
3292.0,0.5361224489795918,92.62563457240982
543.0,0.5803469387755102,75.90689950999669
599.1020408163265,0.5803469387755102,75.51452316559462
655.204081632653,0.5803469387755102,75.76664393506235
711.3061224489795,0.5803469387755102,74.00942981415356
767.4081632653061,0.5803469387755102,64.87171888159286
823.5102040816327,0.5803469387755102,70.20064179189703
879.6122448979592,0.5803469387755102,81.52198188394381
935.7142857142858,0.5803469387755102,82.94973895275841
991.8163265306123,0.5803469387755102,83.92895311245847
1047.9183673469388,0.5803469387755102,93.81715183665094
1104.0204081632653,0.5803469387755102,93.3313144879292
1160.1224489795918,0.5803469387755102,92.05277880010597
1216.2244897959183,0.5803469387755102,78.28543455141651
1272.3265306122448,0.5803469387755102,78.26305427980715
1328.4285714285716,0.5803469387755102,80.67760934052367
1384.5306122448978,0.5803469387755102,80.74863720758054
1440.6326530612246,0.5803469387755102,80.67024657629902
1496.7346938775509,0.5803469387755102,80.48497288510812
1552.8367346938776,0.5803469387755102,81.53839839423017
1608.938775510204,0.5803469387755102,81.53839839423017
1665.0408163265306,0.5803469387755102,83.7069516930939
1721.142857142857,0.5803469387755102,92.99726958095938
1777.2448979591836,0.5803469387755102,94.2404733783227
1833.3469387755101,0.5803469387755102,95.78353085788285
1889.4489795918366,0.5803469387755102,92.75172005010197
1945.5510204081631,0.5803469387755102,92.70351545821437
2001.6530612244896,0.5803469387755102,92.70351545821437
2057.7551020408164,0.5803469387755102,92.70351545821437
2113.857142857143,0.5803469387755102,92.70351545821437
2169.9591836734694,0.5803469387755102,92.70351545821437
2226.0612244897957,0.5803469387755102,92.05480696301106
2282.1632653061224,0.5803469387755102,91.63162450984387
2338.265306122449,0.5803469387755102,90.63987649126621
2394.3673469387754,0.5803469387755102,93.1512519949286
2450.4693877551017,0.5803469387755102,93.15333779420077
2506.5714285714284,0.5803469387755102,93.15519300349821
2562.673469387755,0.5803469387755102,93.15519300349821
2618.7755102040815,0.5803469387755102,92.7058832212099
2674.877551020408,0.5803469387755102,92.7058832212099
2730.9795918367345,0.5803469387755102,93.27077060951797
2787.081632653061,0.5803469387755102,93.27077060951797
2843.1836734693875,0.5803469387755102,93.27077060951797
2899.285714285714,0.5803469387755102,93.29293425116856
2955.387755102041,0.5803469387755102,93.29293425116856
3011.4897959183672,0.5803469387755102,93.29293425116856
3067.591836734694,0.5803469387755102,93.7501280721574
3123.6938775510203,0.5803469387755102,93.7501280721574
3179.795918367347,0.5803469387755102,92.04864865880457
3235.8979591836733,0.5803469387755102,94.00296176492944
3292.0,0.5803469387755102,95.00398239474336
543.0,0.6245714285714286,72.45240470701884
599.1020408163265,0.6245714285714286,71.78368846088952
655.204081632653,0.6245714285714286,72.03580923035726
711.3061224489795,0.6245714285714286,70.27859510944845
767.4081632653061,0.6245714285714286,61.14088417688776
823.5102040816327,0.6245714285714286,66.46980708719192
879.6122448979592,0.6245714285714286,77.79114717923869
935.7142857142858,0.6245714285714286,79.49305544746782
991.8163265306123,0.6245714285714286,80.47226960716789
1047.9183673469388,0.6245714285714286,90.36046833136035
1104.0204081632653,0.6245714285714286,89.87463098263859
1160.1224489795918,0.6245714285714286,88.59609529481538
1216.2244897959183,0.6245714285714286,74.82875104612593
1272.3265306122448,0.6245714285714286,74.80637077451658
1328.4285714285716,0.6245714285714286,77.22092583523309
1384.5306122448978,0.6245714285714286,77.29195370228996
1440.6326530612246,0.6245714285714286,77.21356307100845
1496.7346938775509,0.6245714285714286,77.02828937981755
1552.8367346938776,0.6245714285714286,78.08171488893959
1608.938775510204,0.6245714285714286,78.08171488893959
1665.0408163265306,0.6245714285714286,80.25026818780331
1721.142857142857,0.6245714285714286,89.5405860756688
1777.2448979591836,0.6245714285714286,91.65503861861592
1833.3469387755101,0.6245714285714286,93.19809609817608
1889.4489795918366,0.6245714285714286,90.1662852903952
1945.5510204081631,0.6245714285714286,90.11808069850761
2001.6530612244896,0.6245714285714286,90.11808069850761
2057.7551020408164,0.6245714285714286,90.11808069850761
2113.857142857143,0.6245714285714286,90.11808069850761
2169.9591836734694,0.6245714285714286,90.11808069850761
2226.0612244897957,0.6245714285714286,89.4693722033043
2282.1632653061224,0.6245714285714286,89.0461897501371
2338.265306122449,0.6245714285714286,88.05444173155944
2394.3673469387754,0.6245714285714286,90.56581723522183
2450.4693877551017,0.6245714285714286,90.56790303449398
2506.5714285714284,0.6245714285714286,90.56975824379143
2562.673469387755,0.6245714285714286,90.56975824379143
2618.7755102040815,0.6245714285714286,90.12044846150312
2674.877551020408,0.6245714285714286,90.12044846150312
2730.9795918367345,0.6245714285714286,90.6853358498112
2787.081632653061,0.6245714285714286,90.6853358498112
2843.1836734693875,0.6245714285714286,90.6853358498112
2899.285714285714,0.6245714285714286,90.70749949146177
2955.387755102041,0.6245714285714286,90.70749949146177
3011.4897959183672,0.6245714285714286,90.70749949146177
3067.591836734694,0.6245714285714286,91.16469331245064
3123.6938775510203,0.6245714285714286,91.16469331245064
