O,SSA,Partial Dependence
6.882571428571375,655.204081632653,82.5149587988736
7.177755102040759,655.204081632653,80.79456810113967
7.472938775510143,655.204081632653,81.37142181086179
7.768122448979527,655.204081632653,79.72353266199417
8.06330612244891,655.204081632653,79.94184304862485
8.358489795918295,655.204081632653,78.9379896268023
8.65367346938768,655.204081632653,78.81212778423352
8.948857142857063,655.204081632653,78.81212778423352
9.244040816326446,655.204081632653,80.23859619837235
9.539224489795831,655.204081632653,79.93316374233854
9.834408163265214,655.204081632653,78.92515597947485
10.129591836734598,655.204081632653,78.35064138538134
10.424775510203983,655.204081632653,78.58458701830843
10.719959183673367,655.204081632653,77.14259007221001
11.01514285714275,655.204081632653,78.11448421250694
11.310326530612135,655.204081632653,78.08546322869466
11.605510204081519,655.204081632653,78.00064825794836
11.900693877550903,655.204081632653,78.79373006677568
12.195877551020287,655.204081632653,78.8176154803159
12.49106122448967,655.204081632653,78.90407342342255
12.786244897959055,655.204081632653,78.90407342342255
13.081428571428438,655.204081632653,78.90407342342255
13.376612244897823,655.204081632653,78.90407342342255
13.671795918367206,655.204081632653,77.35288914591928
13.96697959183659,655.204081632653,77.35288914591928
14.262163265305974,655.204081632653,74.2913374274887
14.557346938775359,655.204081632653,74.2913374274887
14.852530612244742,655.204081632653,74.51678025029348
15.147714285714127,655.204081632653,74.55206641934241
15.44289795918351,655.204081632653,75.29249790869477
15.738081632652895,655.204081632653,75.29249790869477
16.033265306122278,655.204081632653,75.29249790869477
16.328448979591663,655.204081632653,75.29249790869477
16.623632653061044,655.204081632653,75.29249790869477
16.91881632653043,655.204081632653,75.66971643037192
17.213999999999814,655.204081632653,75.66971643037192
2.75,711.3061224489795,85.78137701776068
3.045183673469384,711.3061224489795,85.78137701776068
3.340367346938768,711.3061224489795,84.24967700279672
3.635551020408152,711.3061224489795,83.18873007516946
3.930734693877536,711.3061224489795,83.50420754195837
4.22591836734692,711.3061224489795,83.68351895206595
4.521102040816304,711.3061224489795,80.90409127541326
4.816285714285687,711.3061224489795,81.59980255159832
5.111469387755072,711.3061224489795,81.74817232113719
5.406653061224455,711.3061224489795,82.38027256145934
5.70183673469384,711.3061224489795,81.97421189066014
5.997020408163223,711.3061224489795,82.04872122174085
6.292204081632607,711.3061224489795,80.7343095636843
6.587387755101991,711.3061224489795,80.1687263612885
6.882571428571375,711.3061224489795,80.7575548862102
7.177755102040759,711.3061224489795,79.03716418847631
7.472938775510143,711.3061224489795,79.61401789819838
7.768122448979527,711.3061224489795,77.97902893068039
8.06330612244891,711.3061224489795,78.19733931731106
8.358489795918295,711.3061224489795,77.18569076203106
8.65367346938768,711.3061224489795,77.05982891946225
8.948857142857063,711.3061224489795,77.05982891946225
9.244040816326446,711.3061224489795,78.4862973336011
9.539224489795831,711.3061224489795,78.18086487756729
9.834408163265214,711.3061224489795,77.18237733060415
10.129591836734598,711.3061224489795,76.60786273651064
10.424775510203983,711.3061224489795,76.84180836943774
10.719959183673367,711.3061224489795,75.39981142333932
11.01514285714275,711.3061224489795,76.37170556363625
11.310326530612135,711.3061224489795,76.34268457982398
11.605510204081519,711.3061224489795,76.25786960907766
11.900693877550903,711.3061224489795,77.050951417905
12.195877551020287,711.3061224489795,77.07483683144521
12.49106122448967,711.3061224489795,77.16129477455185
12.786244897959055,711.3061224489795,77.16129477455185
13.081428571428438,711.3061224489795,77.16129477455185
13.376612244897823,711.3061224489795,77.16129477455185
13.671795918367206,711.3061224489795,75.61011049704858
13.96697959183659,711.3061224489795,75.61011049704858
14.262163265305974,711.3061224489795,72.54855877861802
14.557346938775359,711.3061224489795,72.54855877861802
14.852530612244742,711.3061224489795,72.77400160142281
15.147714285714127,711.3061224489795,72.80928777047171
15.44289795918351,711.3061224489795,73.54971925982406
15.738081632652895,711.3061224489795,73.54971925982406
16.033265306122278,711.3061224489795,73.54971925982406
16.328448979591663,711.3061224489795,73.54971925982406
16.623632653061044,711.3061224489795,73.54971925982406
16.91881632653043,711.3061224489795,73.92693778150125
17.213999999999814,711.3061224489795,73.92693778150125
2.75,767.4081632653061,79.33797821702116
3.045183673469384,767.4081632653061,79.33797821702116
3.340367346938768,767.4081632653061,77.8062782020572
3.635551020408152,767.4081632653061,76.74533127442994
3.930734693877536,767.4081632653061,77.05363237442984
4.22591836734692,767.4081632653061,77.23294378453744
4.521102040816304,767.4081632653061,74.45351610788475
4.816285714285687,767.4081632653061,75.14922738406979
5.111469387755072,767.4081632653061,75.29759715360869
5.406653061224455,767.4081632653061,75.92969739393081
5.70183673469384,767.4081632653061,75.52363672313163
5.997020408163223,767.4081632653061,75.59814605421234
6.292204081632607,767.4081632653061,74.28373439615581
6.587387755101991,767.4081632653061,73.71815119376001
6.882571428571375,767.4081632653061,74.3069797186817
7.177755102040759,767.4081632653061,72.5865890209478
7.472938775510143,767.4081632653061,73.16344273066989
7.768122448979527,767.4081632653061,71.52845376315186
8.06330612244891,767.4081632653061,69.02784425465241
8.358489795918295,767.4081632653061,68.01619569937237
8.65367346938768,767.4081632653061,67.8903338568036
8.948857142857063,767.4081632653061,67.8903338568036
9.244040816326446,767.4081632653061,69.31680227094242
9.539224489795831,767.4081632653061,69.01136981490862
9.834408163265214,767.4081632653061,68.01288226794549
10.129591836734598,767.4081632653061,67.43836767385199
10.424775510203983,767.4081632653061,67.67231330677907
10.719959183673367,767.4081632653061,66.23031636068066
11.01514285714275,767.4081632653061,69.2397466715857
11.310326530612135,767.4081632653061,69.21072568777345
11.605510204081519,767.4081632653061,69.12591071702712
11.900693877550903,767.4081632653061,69.91899252585445
12.195877551020287,767.4081632653061,69.94287793939465
12.49106122448967,767.4081632653061,70.0293358825013
12.786244897959055,767.4081632653061,70.0293358825013
13.081428571428438,767.4081632653061,70.0293358825013
13.376612244897823,767.4081632653061,70.0293358825013
13.671795918367206,767.4081632653061,68.47815160499805
13.96697959183659,767.4081632653061,68.47815160499805
14.262163265305974,767.4081632653061,65.41659988656748
14.557346938775359,767.4081632653061,65.41659988656748
14.852530612244742,767.4081632653061,66.20660363939585
15.147714285714127,767.4081632653061,66.24188980844478
15.44289795918351,767.4081632653061,66.98232129779711
15.738081632652895,767.4081632653061,66.98232129779711
16.033265306122278,767.4081632653061,66.98232129779711
16.328448979591663,767.4081632653061,66.98232129779711
16.623632653061044,767.4081632653061,66.98232129779711
16.91881632653043,767.4081632653061,67.3595398194743
17.213999999999814,767.4081632653061,67.3595398194743
2.75,823.5102040816327,84.67656859664889
3.045183673469384,823.5102040816327,84.67656859664889
3.340367346938768,823.5102040816327,83.14486858168493
3.635551020408152,823.5102040816327,82.08392165405768
3.930734693877536,823.5102040816327,82.39222275405754
4.22591836734692,823.5102040816327,82.57153416416516
4.521102040816304,823.5102040816327,79.79210648751247
4.816285714285687,823.5102040816327,80.4878177636975
5.111469387755072,823.5102040816327,80.6361875332364
5.406653061224455,823.5102040816327,81.26828777355854
5.70183673469384,823.5102040816327,80.86222710275936
5.997020408163223,823.5102040816327,80.93673643384007
6.292204081632607,823.5102040816327,79.62232477578353
6.587387755101991,823.5102040816327,79.05674157338773
6.882571428571375,823.5102040816327,79.6455700983094
7.177755102040759,823.5102040816327,77.9251794005755
7.472938775510143,823.5102040816327,78.5020331102976
7.768122448979527,823.5102040816327,76.87157062710449
8.06330612244891,823.5102040816327,74.37096111860504
8.358489795918295,823.5102040816327,73.35931256332502
8.65367346938768,823.5102040816327,73.23345072075622
8.948857142857063,823.5102040816327,73.23345072075622
9.244040816326446,823.5102040816327,74.65991913489506
9.539224489795831,823.5102040816327,74.35448667886126
9.834408163265214,823.5102040816327,73.35147264757322
10.129591836734598,823.5102040816327,72.7769580534797
10.424775510203983,823.5102040816327,73.0109036864068
10.719959183673367,823.5102040816327,71.56890674030838
11.01514285714275,823.5102040816327,74.57833705121344
11.310326530612135,823.5102040816327,74.54931606740116
11.605510204081519,823.5102040816327,74.46450109665483
11.900693877550903,823.5102040816327,75.25758290548218
12.195877551020287,823.5102040816327,75.28146831902238
12.49106122448967,823.5102040816327,75.36792626212902
12.786244897959055,823.5102040816327,75.36792626212902
13.081428571428438,823.5102040816327,75.36792626212902
13.376612244897823,823.5102040816327,75.36792626212902
13.671795918367206,823.5102040816327,73.81674198462578
13.96697959183659,823.5102040816327,73.81674198462578
14.262163265305974,823.5102040816327,70.75519026619519
14.557346938775359,823.5102040816327,70.75519026619519
14.852530612244742,823.5102040816327,71.54519401902357
15.147714285714127,823.5102040816327,71.58048018807249
15.44289795918351,823.5102040816327,72.32091167742485
15.738081632652895,823.5102040816327,72.32091167742485
16.033265306122278,823.5102040816327,72.32091167742485
16.328448979591663,823.5102040816327,72.32091167742485
16.623632653061044,823.5102040816327,72.32091167742485
16.91881632653043,823.5102040816327,72.69813019910201
17.213999999999814,823.5102040816327,72.69813019910201
2.75,879.6122448979592,96.45930664445966
3.045183673469384,879.6122448979592,96.45930664445966
3.340367346938768,879.6122448979592,94.92760662949571
3.635551020408152,879.6122448979592,91.95689449926654
3.930734693877536,879.6122448979592,92.25825734122712
4.22591836734692,879.6122448979592,92.4375687513347
4.521102040816304,879.6122448979592,89.65982774173447
4.816285714285687,879.6122448979592,90.3555390179195
5.111469387755072,879.6122448979592,90.5039087874584
5.406653061224455,879.6122448979592,91.13600902778055
5.70183673469384,879.6122448979592,90.75178155651952
5.997020408163223,879.6122448979592,90.82629088760024
6.292204081632607,879.6122448979592,89.51187922954368
6.587387755101991,879.6122448979592,88.82823866098535
6.882571428571375,879.6122448979592,89.41706718590706
7.177755102040759,879.6122448979592,87.69667648817315
7.472938775510143,879.6122448979592,88.71003072664895
7.768122448979527,879.6122448979592,88.11275501601946
8.06330612244891,879.6122448979592,88.34206246349169
8.358489795918295,879.6122448979592,87.23882653774227
8.65367346938768,879.6122448979592,87.11296469517349
8.948857142857063,879.6122448979592,87.11296469517349
9.244040816326446,879.6122448979592,88.53943310931231
9.539224489795831,879.6122448979592,88.23400065327851
9.834408163265214,879.6122448979592,87.23098662199048
10.129591836734598,879.6122448979592,86.65647202789697
10.424775510203983,879.6122448979592,86.89041766082404
10.719959183673367,879.6122448979592,85.44842071472564
11.01514285714275,879.6122448979592,85.88371277506714
11.310326530612135,879.6122448979592,85.85469179125487
11.605510204081519,879.6122448979592,85.76987682050856
11.900693877550903,879.6122448979592,86.56295862933588
12.195877551020287,879.6122448979592,86.58684404287608
12.49106122448967,879.6122448979592,86.67330198598272
12.786244897959055,879.6122448979592,86.67330198598272
13.081428571428438,879.6122448979592,86.67330198598272
13.376612244897823,879.6122448979592,86.67330198598272
13.671795918367206,879.6122448979592,85.1221177084795
13.96697959183659,879.6122448979592,85.1221177084795
14.262163265305974,879.6122448979592,82.0605659900489
14.557346938775359,879.6122448979592,82.0605659900489
14.852530612244742,879.6122448979592,82.85056974287728
15.147714285714127,879.6122448979592,82.8858559119262
15.44289795918351,879.6122448979592,83.62628740127855
15.738081632652895,879.6122448979592,83.62628740127855
16.033265306122278,879.6122448979592,83.62628740127855
16.328448979591663,879.6122448979592,83.62628740127855
16.623632653061044,879.6122448979592,83.62628740127855
16.91881632653043,879.6122448979592,83.23255047553084
17.213999999999814,879.6122448979592,83.23255047553084
2.75,935.7142857142858,97.52697379473973
3.045183673469384,935.7142857142858,97.52697379473973
3.340367346938768,935.7142857142858,95.06742803026559
3.635551020408152,935.7142857142858,92.09671590003644
3.930734693877536,935.7142857142858,92.39807874199701
4.22591836734692,935.7142857142858,92.5773901521046
4.521102040816304,935.7142857142858,89.72427148806514
4.816285714285687,935.7142857142858,90.41998276425018
5.111469387755072,935.7142857142858,90.59308117482223
5.406653061224455,935.7142857142858,91.0640373119034
5.70183673469384,935.7142857142858,90.64939182015556
5.997020408163223,935.7142857142858,91.68630665336401
6.292204081632607,935.7142857142858,90.44807306414651
6.587387755101991,935.7142857142858,89.76443249558815
6.882571428571375,935.7142857142858,90.35326102050986
7.177755102040759,935.7142857142858,88.63287032277596
7.472938775510143,935.7142857142858,89.64622456125176
7.768122448979527,935.7142857142858,89.04894885062227
8.06330612244891,935.7142857142858,89.2782562980945
8.358489795918295,935.7142857142858,88.17502037234509
8.65367346938768,935.7142857142858,88.0491585297763
8.948857142857063,935.7142857142858,88.0491585297763
9.244040816326446,935.7142857142858,89.47562694391513
9.539224489795831,935.7142857142858,89.17019448788132
9.834408163265214,935.7142857142858,88.1671804565933
10.129591836734598,935.7142857142858,87.59266586249979
10.424775510203983,935.7142857142858,87.82661149542687
10.719959183673367,935.7142857142858,86.37897741571679
11.01514285714275,935.7142857142858,86.81426947605827
11.310326530612135,935.7142857142858,86.78524849224603
11.605510204081519,935.7142857142858,86.7004335214997
11.900693877550903,935.7142857142858,87.49351533032704
12.195877551020287,935.7142857142858,87.51740074386724
12.49106122448967,935.7142857142858,87.60385868697388
12.786244897959055,935.7142857142858,87.60385868697388
13.081428571428438,935.7142857142858,87.60385868697388
13.376612244897823,935.7142857142858,87.60385868697388
13.671795918367206,935.7142857142858,86.05267440947063
13.96697959183659,935.7142857142858,86.05267440947063
14.262163265305974,935.7142857142858,82.99112269104006
14.557346938775359,935.7142857142858,82.99112269104006
14.852530612244742,935.7142857142858,83.78112644386844
15.147714285714127,935.7142857142858,83.81641261291735
15.44289795918351,935.7142857142858,84.55684410226971
15.738081632652895,935.7142857142858,84.55684410226971
16.033265306122278,935.7142857142858,84.55684410226971
16.328448979591663,935.7142857142858,84.55684410226971
16.623632653061044,935.7142857142858,84.55684410226971
16.91881632653043,935.7142857142858,84.16310717652198
17.213999999999814,935.7142857142858,84.16310717652198
2.75,991.8163265306123,98.36909776175116
3.045183673469384,991.8163265306123,98.36909776175116
3.340367346938768,991.8163265306123,95.90955199727702
3.635551020408152,991.8163265306123,92.93883986704788
3.930734693877536,991.8163265306123,93.25148836456412
4.22591836734692,991.8163265306123,93.43079977467171
4.521102040816304,991.8163265306123,90.57768111063226
4.816285714285687,991.8163265306123,91.27339238681729
5.111469387755072,991.8163265306123,91.44649079738936
5.406653061224455,991.8163265306123,91.91744693447052
5.70183673469384,991.8163265306123,91.48010830206668
5.997020408163223,991.8163265306123,92.51702313527515
6.292204081632607,991.8163265306123,91.27878954605764
6.587387755101991,991.8163265306123,90.5951489774993
6.882571428571375,991.8163265306123,91.183977502421
7.177755102040759,991.8163265306123,89.4635868046871
7.472938775510143,991.8163265306123,90.44039181967598
7.768122448979527,991.8163265306123,89.84311610904648
8.06330612244891,991.8163265306123,90.07242355651869
8.358489795918295,991.8163265306123,89.06077500123868
8.65367346938768,991.8163265306123,88.93491315866987
8.948857142857063,991.8163265306123,88.93491315866987
9.244040816326446,991.8163265306123,90.36138157280871
9.539224489795831,991.8163265306123,90.05594911677491
9.834408163265214,991.8163265306123,89.05293508548687
10.129591836734598,991.8163265306123,88.47842049139338
10.424775510203983,991.8163265306123,88.71236612432045
10.719959183673367,991.8163265306123,87.26473204461037
11.01514285714275,991.8163265306123,87.70002410495186
11.310326530612135,991.8163265306123,87.67100312113959
11.605510204081519,991.8163265306123,87.58618815039328
11.900693877550903,991.8163265306123,88.37926995922061
12.195877551020287,991.8163265306123,88.40315537276082
12.49106122448967,991.8163265306123,88.48961331586746
12.786244897959055,991.8163265306123,88.48961331586746
13.081428571428438,991.8163265306123,88.48961331586746
13.376612244897823,991.8163265306123,88.48961331586746
13.671795918367206,991.8163265306123,86.91541996846294
13.96697959183659,991.8163265306123,86.91541996846294
14.262163265305974,991.8163265306123,83.85386825003236
14.557346938775359,991.8163265306123,83.85386825003236
14.852530612244742,991.8163265306123,84.64387200286075
15.147714285714127,991.8163265306123,84.67915817190966
15.44289795918351,991.8163265306123,85.41958966126202
15.738081632652895,991.8163265306123,85.41958966126202
16.033265306122278,991.8163265306123,85.41958966126202
16.328448979591663,991.8163265306123,85.41958966126202
16.623632653061044,991.8163265306123,85.41958966126202
16.91881632653043,991.8163265306123,85.0258527355143
17.213999999999814,991.8163265306123,85.0258527355143
2.75,1047.9183673469388,107.5796421906857
3.045183673469384,1047.9183673469388,107.5796421906857
3.340367346938768,1047.9183673469388,105.12009642621156
3.635551020408152,1047.9183673469388,102.14938429598244
3.930734693877536,1047.9183673469388,102.46203279349868
4.22591836734692,1047.9183673469388,102.64134420360627
4.521102040816304,1047.9183673469388,99.78822553956681
4.816285714285687,1047.9183673469388,100.48393681575185
5.111469387755072,1047.9183673469388,100.65703522632391
5.406653061224455,1047.9183673469388,101.12799136340507
5.70183673469384,1047.9183673469388,100.69065273100124
5.997020408163223,1047.9183673469388,101.7275675642097
6.292204081632607,1047.9183673469388,99.94857996765988
6.587387755101991,1047.9183673469388,99.798051386517
6.882571428571375,1047.9183673469388,100.74419817797953
7.177755102040759,1047.9183673469388,99.0238074802456
7.472938775510143,1047.9183673469388,100.44379333193858
7.768122448979527,1047.9183673469388,99.84651762130909
8.06330612244891,1047.9183673469388,100.86459272560326
8.358489795918295,1047.9183673469388,99.95955429212889
8.65367346938768,1047.9183673469388,99.83369244956009
8.948857142857063,1047.9183673469388,99.83369244956009
9.244040816326446,1047.9183673469388,101.26016086369891
9.539224489795831,1047.9183673469388,100.58260862006746
9.834408163265214,1047.9183673469388,99.57959458877943
10.129591836734598,1047.9183673469388,99.00507999468593
10.424775510203983,1047.9183673469388,99.23902562761302
10.719959183673367,1047.9183673469388,97.79139154790292
11.01514285714275,1047.9183673469388,98.22668360824443
11.310326530612135,1047.9183673469388,98.19766262443216
11.605510204081519,1047.9183673469388,98.11284765368583
11.900693877550903,1047.9183673469388,98.90592946251317
12.195877551020287,1047.9183673469388,98.92981487605337
12.49106122448967,1047.9183673469388,99.01627281916001
12.786244897959055,1047.9183673469388,99.01627281916001
13.081428571428438,1047.9183673469388,99.01627281916001
13.376612244897823,1047.9183673469388,99.01627281916001
13.671795918367206,1047.9183673469388,97.44207947175549
13.96697959183659,1047.9183673469388,97.44207947175549
14.262163265305974,1047.9183673469388,94.38052775332491
14.557346938775359,1047.9183673469388,94.38052775332491
14.852530612244742,1047.9183673469388,94.29141925895354
15.147714285714127,1047.9183673469388,94.32670542800248
15.44289795918351,1047.9183673469388,95.06713691735482
15.738081632652895,1047.9183673469388,95.06713691735482
16.033265306122278,1047.9183673469388,95.06713691735482
16.328448979591663,1047.9183673469388,95.06713691735482
16.623632653061044,1047.9183673469388,95.06713691735482
16.91881632653043,1047.9183673469388,94.36495229229871
17.213999999999814,1047.9183673469388,94.36495229229871
2.75,1104.0204081632653,107.15612907644545
3.045183673469384,1104.0204081632653,107.15612907644545
3.340367346938768,1104.0204081632653,104.69658331197132
3.635551020408152,1104.0204081632653,101.72587118174218
3.930734693877536,1104.0204081632653,102.03851967925843
4.22591836734692,1104.0204081632653,102.21783108936602
4.521102040816304,1104.0204081632653,99.36471242532656
4.816285714285687,1104.0204081632653,100.0604237015116
5.111469387755072,1104.0204081632653,100.23352211208366
5.406653061224455,1104.0204081632653,100.70447824916482
5.70183673469384,1104.0204081632653,100.267139616761
5.997020408163223,1104.0204081632653,101.30405444996944
6.292204081632607,1104.0204081632653,99.52506685341963
6.587387755101991,1104.0204081632653,98.90947221758942
6.882571428571375,1104.0204081632653,99.85561900905194
7.177755102040759,1104.0204081632653,98.13522831131803
7.472938775510143,1104.0204081632653,99.55521416301102
7.768122448979527,1104.0204081632653,98.95793845238153
8.06330612244891,1104.0204081632653,100.10163177700272
8.358489795918295,1104.0204081632653,99.19659334352833
8.65367346938768,1104.0204081632653,99.07073150095954
8.948857142857063,1104.0204081632653,99.07073150095954
9.244040816326446,1104.0204081632653,100.49719991509836
9.539224489795831,1104.0204081632653,100.19176745906458
9.834408163265214,1104.0204081632653,99.18490713713396
10.129591836734598,1104.0204081632653,98.61039254304046
10.424775510203983,1104.0204081632653,98.84433817596754
10.719959183673367,1104.0204081632653,97.39670409625744
11.01514285714275,1104.0204081632653,97.83199615659893
11.310326530612135,1104.0204081632653,97.80297517278667
11.605510204081519,1104.0204081632653,97.71816020204035
11.900693877550903,1104.0204081632653,98.51124201086768
12.195877551020287,1104.0204081632653,98.53512742440788
12.49106122448967,1104.0204081632653,98.62158536751453
12.786244897959055,1104.0204081632653,98.62158536751453
13.081428571428438,1104.0204081632653,98.62158536751453
13.376612244897823,1104.0204081632653,98.62158536751453
13.671795918367206,1104.0204081632653,97.04739202011001
13.96697959183659,1104.0204081632653,97.04739202011001
14.262163265305974,1104.0204081632653,93.98584030167943
14.557346938775359,1104.0204081632653,93.98584030167943
14.852530612244742,1104.0204081632653,93.89673180730807
15.147714285714127,1104.0204081632653,93.93201797635699
15.44289795918351,1104.0204081632653,94.67244946570935
15.738081632652895,1104.0204081632653,94.67244946570935
16.033265306122278,1104.0204081632653,94.67244946570935
16.328448979591663,1104.0204081632653,94.67244946570935
16.623632653061044,1104.0204081632653,94.67244946570935
16.91881632653043,1104.0204081632653,93.83915567741371
17.213999999999814,1104.0204081632653,93.83915567741371
2.75,1160.1224489795918,106.58543946898172
3.045183673469384,1160.1224489795918,106.58543946898172
3.340367346938768,1160.1224489795918,104.12589370450756
3.635551020408152,1160.1224489795918,101.15518157427844
3.930734693877536,1160.1224489795918,101.46783007179467
4.22591836734692,1160.1224489795918,101.64222595655201
4.521102040816304,1160.1224489795918,98.78910729251253
4.816285714285687,1160.1224489795918,99.48481856869758
5.111469387755072,1160.1224489795918,99.6430707284819
5.406653061224455,1160.1224489795918,100.11402686556308
5.70183673469384,1160.1224489795918,99.71704342073176
5.997020408163223,1160.1224489795918,100.6631745193499
6.292204081632607,1160.1224489795918,98.88418692280004
6.587387755101991,1160.1224489795918,98.26859228696983
6.882571428571375,1160.1224489795918,99.21473907843237
7.177755102040759,1160.1224489795918,97.49434838069845
7.472938775510143,1160.1224489795918,98.91433423239145
7.768122448979527,1160.1224489795918,98.31291862600213
8.06330612244891,1160.1224489795918,99.45661195062331
8.358489795918295,1160.1224489795918,98.5592281405548
8.65367346938768,1160.1224489795918,98.43336629798601
8.948857142857063,1160.1224489795918,98.43336629798601
9.244040816326446,1160.1224489795918,99.85983471212485
9.539224489795831,1160.1224489795918,99.55440225609104
9.834408163265214,1160.1224489795918,98.54754193416042
10.129591836734598,1160.1224489795918,97.97302734006692
10.424775510203983,1160.1224489795918,98.20697297299402
10.719959183673367,1160.1224489795918,96.75933889328391
11.01514285714275,1160.1224489795918,97.19463095362542
11.310326530612135,1160.1224489795918,97.16560996981313
11.605510204081519,1160.1224489795918,97.08079499906682
11.900693877550903,1160.1224489795918,97.87387680789416
12.195877551020287,1160.1224489795918,97.89776222143436
12.49106122448967,1160.1224489795918,97.984220164541
12.786244897959055,1160.1224489795918,97.984220164541
13.081428571428438,1160.1224489795918,97.984220164541
13.376612244897823,1160.1224489795918,97.984220164541
13.671795918367206,1160.1224489795918,96.41002681713648
13.96697959183659,1160.1224489795918,96.41002681713648
