Actual,Predicted
108.2,113.23076
94.2,93.84987
51.8,52.425205
62.2,68.28942
79.9,75.33587
33.2,34.216312
109.7,101.22296
26.2,34.56026
58.4,55.316204
113.3,121.23378
153.8,155.80843
105.7,105.15946
97.5,93.13373
90.6,91.28876
96.7,96.483475
134.5,116.13836
91.0,94.69603
125.0,133.18828
116.5,117.75572
230.0,184.8918
23.9,29.267164
57.1,54.467503
199.1,201.94261
141.2,157.16441
41.0,39.107746
135.5,140.11354
127.2,140.69698
90.7,92.89903
102.5,104.50304
75.0,72.1417
62.2,62.41021
75.5,73.94885
79.6,77.70242
91.6,91.93498
35.6,32.88773
112.2,114.55405
85.8,89.74878
79.8,80.04973
71.1,69.92381
106.8,107.14584
78.5,70.9431
130.4,139.53209
81.4,87.40945
44.5,44.160027
64.2,63.196545
104.8,102.63368
56.5,55.075268
159.6,161.14665
69.8,71.396614
184.1,196.2864
77.7,76.09303
26.7,28.064028
122.0,109.96944
102.9,103.07098
117.6,129.0053
108.5,105.81366
144.7,155.5434
97.2,95.5473
38.5,33.735966
72.2,72.44362
112.5,114.00845
43.6,48.668064
88.5,84.014786
153.3,162.33194
108.3,110.28769
128.6,119.68636
90.4,89.24186
104.9,109.75784
105.1,107.95639
37.7,38.07667
55.7,54.1222
110.0,121.890785
41.6,41.30409
45.7,45.22732
81.8,82.949295
61.8,60.479816
177.7,167.59447
99.8,99.40256
80.1,80.25303
73.0,71.025734
98.5,116.51422
150.3,150.98799
121.9,124.32511
56.0,57.710808
115.2,117.41693
65.8,67.3504
67.9,68.71655
89.3,92.877075
189.4,163.90154
91.0,91.93387
130.8,137.18828
128.7,129.89616
68.7,66.7559
118.7,121.64551
114.1,116.17665
101.1,104.29727
99.3,106.49388
56.0,57.65022
67.2,67.11833
73.8,76.05708
155.1,159.781
73.1,74.78079
43.7,43.130615
94.0,98.4948
21.4,31.98461
48.7,44.802925
196.8,195.7185
109.9,110.52473
48.3,53.19042
117.2,117.94856
99.4,98.72361
65.0,77.15584
106.5,107.496475
90.9,95.69965
130.1,127.788864
189.3,170.39738
103.4,104.79965
113.7,115.605034
92.4,91.39044
183.0,195.0996
83.2,86.37838
80.3,82.5154
122.1,121.43852
61.2,61.068207
