Actual,Predicted
132.9,120.93219
90.1,92.19103
26.7,30.205997
76.3,74.03035
172.4,167.42334
110.1333333,123.943016
91.0,93.08614
17.4,18.934704
67.8,61.89182
66.9,74.81378
30.4,29.189308
93.0,123.20177
89.33333333,95.17693
70.8,70.924576
67.6,67.117966
127.2,119.63504
75.0,81.18914
85.77777778,87.23838
27.2,29.210651
113.3333333,117.57434
108.1,113.13023
58.22222222,63.620396
56.0,61.424473
104.0,102.488495
148.5,151.87679
72.0,69.510925
100.0,95.44127
163.5,192.38365
88.26666667,93.8006
144.7,143.20374
86.9,84.399414
90.0,93.741714
65.0,67.04791
115.44,110.32007
150.3,146.65651
106.5333333,109.16176
99.4,98.83519
149.2,151.02654
77.02222222,82.77985
209.1,180.33832
72.4,76.06297
72.2,77.073814
98.2,97.96393
95.6,97.87677
67.5,74.719765
64.44444444,66.58348
97.2,96.2381
139.6,149.16904
92.4,92.93146
94.2,98.89273
89.5,93.7643
159.9,142.02596
82.4,77.76405
90.4,87.51289
85.0,93.049225
153.4,113.84489
61.77777778,59.420994
66.5,77.67215
113.3,115.91037
109.9,107.95072
77.7,79.30575
86.8,103.2793
69.1,68.98771
86.4,91.20128
134.3,135.12016
39.7,34.19874
116.5,110.651535
56.0,57.578823
74.4,78.4403
83.0,84.03978
130.4,136.17104
113.8666667,120.2165
92.4,83.09425
69.7,74.817894
31.55555556,33.32437
79.7,87.05732
101.9,97.67832
50.7,67.79643
118.9,116.822174
111.6,111.865166
122.1,121.93445
91.0,89.45928
90.1,90.87627
134.1333333,136.34631
103.6,98.79931
135.5,134.25044
130.1,137.31464
160.1,153.6262
118.0,118.76109
30.2,31.504879
76.1,82.55266
60.4,68.48446
93.1,92.63685
60.3,61.67066
65.7,73.45309
80.8,80.32272
26.9,24.567436
98.0,95.19658
59.11111111,62.820988
65.77777778,67.37807
210.0,203.78828
88.8,81.81181
178.5,173.45416
127.3,134.7948
83.1,93.08539
66.1,64.69852
68.8,68.27401
78.5,57.16704
57.0,64.84968
156.8,161.03253
116.0,117.33919
76.0,72.53304
106.5333333,114.438995
46.9,48.581753
48.7,46.16003
36.5,42.412804
123.7777778,131.29062
21.6,23.798527
112.1777778,118.947014
104.9,114.513855
110.2,136.83438
56.8,57.75601
73.1,74.22923
160.1,166.1679
45.33333333,45.709682
141.4,143.73048
117.3,118.974304
117.0,123.24341
69.751,71.42354
110.4,111.848015
72.9,81.11786
70.3,81.77721
89.15555556,92.59265
124.8,123.04735
59.8,60.247417
73.751,73.52094
141.1,143.89369
217.5,219.37294
81.4,83.19256
61.1,57.055607
109.66,79.6863
75.8,80.84151
86.9,82.42456
83.3,84.16812
133.7,115.45669
44.5,48.213673
19.7,20.347315
43.7,45.20448
128.2,128.78831
99.9,105.42943
113.7,115.149956
124.5,122.47437
24.7,24.851063
50.66666667,48.978954
98.9,94.27058
73.9,83.001076
96.7,103.39843
77.6,76.02063
64.2,68.98664
113.8,118.025925
136.6,139.75717
137.0,136.35852
67.9,60.993122
86.7,116.38312
77.9,83.81889
38.7,40.116764
96.6,100.49022
181.5,182.54674
149.9,132.81345
68.5,68.4676
97.8,97.70462
96.3,93.63501
17.0,20.074282
28.7,42.061764
81.77777778,78.45883
77.2,81.967415
93.5,93.15657
40.88888889,38.335964
71.11111111,70.82895
94.0,92.26274
112.9,97.83423
155.0,148.65921
55.3,57.991642
89.9,90.88783
139.9,139.01637
50.9,56.55266
67.9,73.77228
83.2,84.099976
84.0,88.844406
167.7,134.2487
59.4,81.99173
146.9,140.71361
74.0,80.56285
94.5,98.97238
117.0,117.101074
76.2,81.47609
79.6,86.90037
153.8,144.26494
79.4,81.31386
134.0,132.69069
88.9,91.20856
93.9,97.722855
134.2,133.8247
103.6444444,112.622406
91.3,92.5659
38.9,45.773663
127.5,117.216255
84.7,85.04815
141.2,142.86778
